"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8843";1;"_PRENOMS_RARES";"2000";"38";164
"8942";1;"_PRENOMS_RARES";"2001";"38";166
"9040";1;"_PRENOMS_RARES";"2002";"38";170
"9139";1;"_PRENOMS_RARES";"2003";"38";202
"9237";1;"_PRENOMS_RARES";"2004";"38";214
"9336";1;"_PRENOMS_RARES";"2005";"38";213
"9435";1;"_PRENOMS_RARES";"2006";"38";230
"9534";1;"_PRENOMS_RARES";"2007";"38";234
"9633";1;"_PRENOMS_RARES";"2008";"38";251
"9731";1;"_PRENOMS_RARES";"2009";"38";269
"9830";1;"_PRENOMS_RARES";"2010";"38";305
"9929";1;"_PRENOMS_RARES";"2011";"38";276
"10028";1;"_PRENOMS_RARES";"2012";"38";306
"10127";1;"_PRENOMS_RARES";"2013";"38";293
"10226";1;"_PRENOMS_RARES";"2014";"38";316
"10325";1;"_PRENOMS_RARES";"2015";"38";272
"10424";1;"_PRENOMS_RARES";"2016";"38";276
"10523";1;"_PRENOMS_RARES";"2017";"38";303
"10622";1;"_PRENOMS_RARES";"2018";"38";340
"10721";1;"_PRENOMS_RARES";"2019";"38";347
"10820";1;"_PRENOMS_RARES";"2020";"38";306
"11038";1;"AARON";"2005";"38";6
"11092";1;"AARON";"2006";"38";6
"11160";1;"AARON";"2007";"38";10
"11242";1;"AARON";"2008";"38";15
"11327";1;"AARON";"2009";"38";21
"11411";1;"AARON";"2010";"38";22
"11496";1;"AARON";"2011";"38";25
"11585";1;"AARON";"2012";"38";37
"11675";1;"AARON";"2013";"38";35
"11767";1;"AARON";"2014";"38";32
"11860";1;"AARON";"2015";"38";33
"11954";1;"AARON";"2016";"38";39
"12047";1;"AARON";"2017";"38";40
"12140";1;"AARON";"2018";"38";29
"12233";1;"AARON";"2019";"38";43
"12329";1;"AARON";"2020";"38";53
"12507";1;"ABD";"2009";"38";3
"12522";1;"ABD";"2013";"38";3
"12526";1;"ABD";"2014";"38";3
"12539";1;"ABD";"2016";"38";5
"12555";1;"ABD";"2019";"38";4
"12869";1;"ABDALLAH";"2001";"38";3
"12891";1;"ABDALLAH";"2003";"38";4
