"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8868";1;"_PRENOMS_RARES";"2000";"63";68
"8966";1;"_PRENOMS_RARES";"2001";"63";59
"9065";1;"_PRENOMS_RARES";"2002";"63";66
"9163";1;"_PRENOMS_RARES";"2003";"63";80
"9262";1;"_PRENOMS_RARES";"2004";"63";94
"9361";1;"_PRENOMS_RARES";"2005";"63";91
"9460";1;"_PRENOMS_RARES";"2006";"63";96
"9559";1;"_PRENOMS_RARES";"2007";"63";105
"9657";1;"_PRENOMS_RARES";"2008";"63";112
"9756";1;"_PRENOMS_RARES";"2009";"63";133
"9855";1;"_PRENOMS_RARES";"2010";"63";136
"9954";1;"_PRENOMS_RARES";"2011";"63";146
"10053";1;"_PRENOMS_RARES";"2012";"63";166
"10152";1;"_PRENOMS_RARES";"2013";"63";121
"10251";1;"_PRENOMS_RARES";"2014";"63";143
"10350";1;"_PRENOMS_RARES";"2015";"63";152
"10449";1;"_PRENOMS_RARES";"2016";"63";159
"10548";1;"_PRENOMS_RARES";"2017";"63";193
"10647";1;"_PRENOMS_RARES";"2018";"63";163
"10746";1;"_PRENOMS_RARES";"2019";"63";197
"10845";1;"_PRENOMS_RARES";"2020";"63";205
"11106";1;"AARON";"2006";"63";4
"11177";1;"AARON";"2007";"63";7
"11262";1;"AARON";"2008";"63";7
"11348";1;"AARON";"2009";"63";8
"11433";1;"AARON";"2010";"63";25
"11518";1;"AARON";"2011";"63";11
"11607";1;"AARON";"2012";"63";16
"11698";1;"AARON";"2013";"63";16
"11788";1;"AARON";"2014";"63";22
"11882";1;"AARON";"2015";"63";17
"11976";1;"AARON";"2016";"63";30
"12070";1;"AARON";"2017";"63";25
"12162";1;"AARON";"2018";"63";23
"12255";1;"AARON";"2019";"63";27
"12353";1;"AARON";"2020";"63";14
"13089";1;"ABDALLAH";"2014";"63";3
"17941";1;"ABDOULLAH";"2015";"63";4
"18163";1;"ABDULLAH";"2015";"63";3
"20634";1;"ABEL";"2009";"63";4
"20675";1;"ABEL";"2010";"63";4
"20860";1;"ABEL";"2014";"63";5
"20913";1;"ABEL";"2015";"63";3
"20967";1;"ABEL";"2016";"63";5
"21028";1;"ABEL";"2017";"63";5
"21084";1;"ABEL";"2018";"63";6
"21141";1;"ABEL";"2019";"63";10
"21202";1;"ABEL";"2020";"63";3
"22904";1;"ACHILLE";"2007";"63";6
"23020";1;"ACHILLE";"2010";"63";3
"23067";1;"ACHILLE";"2011";"63";4
"23108";1;"ACHILLE";"2012";"63";5
"23191";1;"ACHILLE";"2014";"63";3
"23230";1;"ACHILLE";"2015";"63";6
"23274";1;"ACHILLE";"2016";"63";5
"23316";1;"ACHILLE";"2017";"63";4
"23412";1;"ACHILLE";"2019";"63";7
"23462";1;"ACHILLE";"2020";"63";5
"24412";1;"ADAM";"2001";"63";5
"24475";1;"ADAM";"2002";"63";4
"24548";1;"ADAM";"2003";"63";7
"24622";1;"ADAM";"2004";"63";13
"24699";1;"ADAM";"2005";"63";8
"24782";1;"ADAM";"2006";"63";16
"24870";1;"ADAM";"2007";"63";12
"24960";1;"ADAM";"2008";"63";17
"25048";1;"ADAM";"2009";"63";12
"25137";1;"ADAM";"2010";"63";20
"25229";1;"ADAM";"2011";"63";21
"25320";1;"ADAM";"2012";"63";16
"25412";1;"ADAM";"2013";"63";23
"25505";1;"ADAM";"2014";"63";25
"25598";1;"ADAM";"2015";"63";30
"25693";1;"ADAM";"2016";"63";25
"25782";1;"ADAM";"2017";"63";26
"25871";1;"ADAM";"2018";"63";29
"25965";1;"ADAM";"2019";"63";22
"26057";1;"ADAM";"2020";"63";27
"26393";1;"ADAME";"2004";"63";3
"27137";1;"ADEL";"2001";"63";3
"27526";1;"ADEL";"2016";"63";4
"27578";1;"ADEL";"2018";"63";3
"27604";1;"ADEL";"2019";"63";4
"27924";1;"ADEM";"2005";"63";4
"28136";1;"ADEM";"2011";"63";6
"28183";1;"ADEM";"2012";"63";5
"28276";1;"ADEM";"2014";"63";5
"28324";1;"ADEM";"2015";"63";7
"28380";1;"ADEM";"2016";"63";6
"28425";1;"ADEM";"2017";"63";3
"28484";1;"ADEM";"2018";"63";5
"28536";1;"ADEM";"2019";"63";6
"28591";1;"ADEM";"2020";"63";7
"29136";1;"ADIL";"2002";"63";3
"29193";1;"ADIL";"2006";"63";3
"29369";1;"ADIL";"2016";"63";3
"31681";1;"ADRIAN";"2003";"63";3
"31997";1;"ADRIAN";"2020";"63";3
"32266";1;"ADRIEL";"2015";"63";3
"32301";1;"ADRIEL";"2020";"63";3
"37895";1;"ADRIEN";"2000";"63";51
"37993";1;"ADRIEN";"2001";"63";33
"38091";1;"ADRIEN";"2002";"63";40
"38187";1;"ADRIEN";"2003";"63";35
"38284";1;"ADRIEN";"2004";"63";26
"38380";1;"ADRIEN";"2005";"63";29
