"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8815";1;"_PRENOMS_RARES";"2000";"10";35
"8914";1;"_PRENOMS_RARES";"2001";"10";44
"9012";1;"_PRENOMS_RARES";"2002";"10";46
"9111";1;"_PRENOMS_RARES";"2003";"10";51
"9209";1;"_PRENOMS_RARES";"2004";"10";60
"9308";1;"_PRENOMS_RARES";"2005";"10";51
"9407";1;"_PRENOMS_RARES";"2006";"10";54
"9506";1;"_PRENOMS_RARES";"2007";"10";75
"9605";1;"_PRENOMS_RARES";"2008";"10";77
"9703";1;"_PRENOMS_RARES";"2009";"10";91
"9802";1;"_PRENOMS_RARES";"2010";"10";94
"9901";1;"_PRENOMS_RARES";"2011";"10";101
"10000";1;"_PRENOMS_RARES";"2012";"10";99
"10099";1;"_PRENOMS_RARES";"2013";"10";115
"10198";1;"_PRENOMS_RARES";"2014";"10";115
"10297";1;"_PRENOMS_RARES";"2015";"10";94
"10396";1;"_PRENOMS_RARES";"2016";"10";120
"10495";1;"_PRENOMS_RARES";"2017";"10";98
"10594";1;"_PRENOMS_RARES";"2018";"10";113
"10693";1;"_PRENOMS_RARES";"2019";"10";127
"10792";1;"_PRENOMS_RARES";"2020";"10";121
"11077";1;"AARON";"2006";"10";4
"11139";1;"AARON";"2007";"10";3
"11217";1;"AARON";"2008";"10";9
"11303";1;"AARON";"2009";"10";8
"11388";1;"AARON";"2010";"10";10
"11473";1;"AARON";"2011";"10";7
"11561";1;"AARON";"2012";"10";5
"11649";1;"AARON";"2013";"10";5
"11741";1;"AARON";"2014";"10";10
"11834";1;"AARON";"2015";"10";12
"11927";1;"AARON";"2016";"10";10
"12021";1;"AARON";"2017";"10";7
"12115";1;"AARON";"2018";"10";9
"12208";1;"AARON";"2019";"10";13
"12301";1;"AARON";"2020";"10";10
"20830";1;"ABEL";"2014";"10";3
"20995";1;"ABEL";"2017";"10";4
"21109";1;"ABEL";"2019";"10";4
"22995";1;"ACHILLE";"2010";"10";3
"23337";1;"ACHILLE";"2018";"10";4
"23433";1;"ACHILLE";"2020";"10";5
"24320";1;"ADAM";"2000";"10";3
"24381";1;"ADAM";"2001";"10";3
"24583";1;"ADAM";"2004";"10";3
"24660";1;"ADAM";"2005";"10";6
"24739";1;"ADAM";"2006";"10";7
"24824";1;"ADAM";"2007";"10";9
"24913";1;"ADAM";"2008";"10";14
"25001";1;"ADAM";"2009";"10";9
"25091";1;"ADAM";"2010";"10";13
"25182";1;"ADAM";"2011";"10";14
"25274";1;"ADAM";"2012";"10";18
"25363";1;"ADAM";"2013";"10";16
"25456";1;"ADAM";"2014";"10";17
"25548";1;"ADAM";"2015";"10";23
"25643";1;"ADAM";"2016";"10";15
"25735";1;"ADAM";"2017";"10";18
"25825";1;"ADAM";"2018";"10";16
"25915";1;"ADAM";"2019";"10";12
"26009";1;"ADAM";"2020";"10";12
"27590";1;"ADEL";"2019";"10";3
"28158";1;"ADEM";"2012";"10";3
"28455";1;"ADEM";"2018";"10";4
"28564";1;"ADEM";"2020";"10";3
"37843";1;"ADRIEN";"2000";"10";18
"37941";1;"ADRIEN";"2001";"10";18
"38039";1;"ADRIEN";"2002";"10";13
"38136";1;"ADRIEN";"2003";"10";9
"38233";1;"ADRIEN";"2004";"10";6
"38329";1;"ADRIEN";"2005";"10";8
