"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8898";1;"_PRENOMS_RARES";"2000";"93";1050
"8996";1;"_PRENOMS_RARES";"2001";"93";1114
"9095";1;"_PRENOMS_RARES";"2002";"93";1204
"9193";1;"_PRENOMS_RARES";"2003";"93";1324
"9292";1;"_PRENOMS_RARES";"2004";"93";1333
"9391";1;"_PRENOMS_RARES";"2005";"93";1353
"9490";1;"_PRENOMS_RARES";"2006";"93";1388
"9589";1;"_PRENOMS_RARES";"2007";"93";1393
"9687";1;"_PRENOMS_RARES";"2008";"93";1367
"9786";1;"_PRENOMS_RARES";"2009";"93";1357
"9885";1;"_PRENOMS_RARES";"2010";"93";1433
"9984";1;"_PRENOMS_RARES";"2011";"93";1436
"10083";1;"_PRENOMS_RARES";"2012";"93";1530
"10182";1;"_PRENOMS_RARES";"2013";"93";1480
"10281";1;"_PRENOMS_RARES";"2014";"93";1644
"10380";1;"_PRENOMS_RARES";"2015";"93";1569
"10479";1;"_PRENOMS_RARES";"2016";"93";1535
"10578";1;"_PRENOMS_RARES";"2017";"93";1540
"10677";1;"_PRENOMS_RARES";"2018";"93";1523
"10776";1;"_PRENOMS_RARES";"2019";"93";1564
"10875";1;"_PRENOMS_RARES";"2020";"93";1560
"10942";1;"AARON";"2000";"93";9
"10957";1;"AARON";"2001";"93";5
"10971";1;"AARON";"2002";"93";7
"10984";1;"AARON";"2003";"93";7
"11020";1;"AARON";"2004";"93";16
"11069";1;"AARON";"2005";"93";12
"11128";1;"AARON";"2006";"93";26
"11204";1;"AARON";"2007";"93";35
"11291";1;"AARON";"2008";"93";30
"11376";1;"AARON";"2009";"93";30
"11461";1;"AARON";"2010";"93";35
"11547";1;"AARON";"2011";"93";38
"11636";1;"AARON";"2012";"93";34
"11727";1;"AARON";"2013";"93";46
"11818";1;"AARON";"2014";"93";44
"11912";1;"AARON";"2015";"93";59
"12006";1;"AARON";"2016";"93";66
"12100";1;"AARON";"2017";"93";50
"12192";1;"AARON";"2018";"93";53
"12285";1;"AARON";"2019";"93";50
"12383";1;"AARON";"2020";"93";48
"12395";1;"AARUSH";"2018";"93";4
"12396";1;"AARUSH";"2019";"93";6
"12397";1;"AARUSH";"2020";"93";7
"12399";1;"AAYAN";"2012";"93";3
"12412";1;"ABASS";"2008";"93";3
"12414";1;"ABASS";"2013";"93";3
"12415";1;"ABASS";"2018";"93";3
"12423";1;"ABBAS";"2020";"93";3
"12508";1;"ABD";"2009";"93";3
"12511";1;"ABD";"2010";"93";5
"12515";1;"ABD";"2011";"93";3
"12520";1;"ABD";"2012";"93";4
"12531";1;"ABD";"2014";"93";5
"12537";1;"ABD";"2015";"93";6
"12542";1;"ABD";"2016";"93";4
"12553";1;"ABD";"2018";"93";3
"12558";1;"ABD";"2020";"93";3
"12866";1;"ABDALLAH";"2000";"93";5
"12876";1;"ABDALLAH";"2001";"93";8
"12886";1;"ABDALLAH";"2002";"93";7
"12898";1;"ABDALLAH";"2003";"93";6
"12911";1;"ABDALLAH";"2004";"93";10
"12926";1;"ABDALLAH";"2005";"93";12
"12937";1;"ABDALLAH";"2006";"93";20
"12951";1;"ABDALLAH";"2007";"93";18
"12972";1;"ABDALLAH";"2008";"93";16
"12993";1;"ABDALLAH";"2009";"93";16
"13012";1;"ABDALLAH";"2010";"93";10
"13030";1;"ABDALLAH";"2011";"93";15
"13050";1;"ABDALLAH";"2012";"93";26
"13075";1;"ABDALLAH";"2013";"93";30
"13098";1;"ABDALLAH";"2014";"93";27
"13127";1;"ABDALLAH";"2015";"93";26
"13154";1;"ABDALLAH";"2016";"93";25
"13179";1;"ABDALLAH";"2017";"93";28
"13204";1;"ABDALLAH";"2018";"93";16
"13224";1;"ABDALLAH";"2019";"93";19
"13246";1;"ABDALLAH";"2020";"93";18
"13650";1;"ABDEL";"2000";"93";3
"13655";1;"ABDEL";"2001";"93";3
"13662";1;"ABDEL";"2002";"93";7
"13668";1;"ABDEL";"2003";"93";8
"13673";1;"ABDEL";"2004";"93";10
"13686";1;"ABDEL";"2006";"93";8
"13700";1;"ABDEL";"2008";"93";4
"13706";1;"ABDEL";"2009";"93";10
"13714";1;"ABDEL";"2010";"93";5
"13727";1;"ABDEL";"2012";"93";10
"13732";1;"ABDEL";"2013";"93";6
"13740";1;"ABDEL";"2014";"93";4
"13751";1;"ABDEL";"2015";"93";8
"13755";1;"ABDEL";"2016";"93";5
"13766";1;"ABDEL";"2017";"93";3
"13772";1;"ABDEL";"2018";"93";3
"13778";1;"ABDEL";"2019";"93";4
"13784";1;"ABDEL";"2020";"93";3
"13804";1;"ABDEL-HAKIM";"2000";"93";3
"13854";1;"ABDEL-MALIK";"2007";"93";3
"13856";1;"ABDEL-MALIK";"2008";"93";6
"13859";1;"ABDEL-MALIK";"2013";"93";4
"13860";1;"ABDEL-MALIK";"2014";"93";3
"13861";1;"ABDEL-MALIK";"2015";"93";3
"13875";1;"ABDEL-RAHMAN";"2015";"93";3
"13905";1;"ABDELALI";"2016";"93";3
"14131";1;"ABDELAZIZ";"2005";"93";3
"14142";1;"ABDELAZIZ";"2013";"93";4
"14156";1;"ABDELDJALIL";"2006";"93";3
"14188";1;"ABDELHADI";"2017";"93";3
"14251";1;"ABDELHAFID";"2006";"93";4
"14400";1;"ABDELHAKIM";"2000";"93";3
"14403";1;"ABDELHAKIM";"2003";"93";5
"14406";1;"ABDELHAKIM";"2005";"93";6
"14407";1;"ABDELHAKIM";"2006";"93";4
"14413";1;"ABDELHAKIM";"2014";"93";3
"14533";1;"ABDELILAH";"2006";"93";3
"15513";1;"ABDELKADER";"2000";"93";11
"15527";1;"ABDELKADER";"2001";"93";4
"15538";1;"ABDELKADER";"2002";"93";6
"15552";1;"ABDELKADER";"2003";"93";10
"15567";1;"ABDELKADER";"2004";"93";8
"15576";1;"ABDELKADER";"2005";"93";9
"15587";1;"ABDELKADER";"2006";"93";8
"15602";1;"ABDELKADER";"2007";"93";6
"15613";1;"ABDELKADER";"2008";"93";10
"15623";1;"ABDELKADER";"2009";"93";10
"15631";1;"ABDELKADER";"2010";"93";5
"15638";1;"ABDELKADER";"2011";"93";8
"15647";1;"ABDELKADER";"2012";"93";4
"15655";1;"ABDELKADER";"2013";"93";3
"15672";1;"ABDELKADER";"2015";"93";5
"15680";1;"ABDELKADER";"2016";"93";7
"15684";1;"ABDELKADER";"2017";"93";3
"15694";1;"ABDELKADER";"2018";"93";3
"15707";1;"ABDELKADER";"2020";"93";3
"15788";1;"ABDELKARIM";"2000";"93";4
"15790";1;"ABDELKARIM";"2001";"93";4
"15792";1;"ABDELKARIM";"2002";"93";4
"15796";1;"ABDELKARIM";"2004";"93";4
"15804";1;"ABDELKARIM";"2010";"93";3
"15812";1;"ABDELKARIM";"2014";"93";3
"15816";1;"ABDELKARIM";"2016";"93";5
"16066";1;"ABDELKRIM";"2000";"93";3
"16208";1;"ABDELLAH";"2000";"93";3
"16212";1;"ABDELLAH";"2001";"93";6
"16214";1;"ABDELLAH";"2002";"93";4
"16218";1;"ABDELLAH";"2003";"93";9
"16223";1;"ABDELLAH";"2004";"93";5
"16230";1;"ABDELLAH";"2005";"93";7
"16238";1;"ABDELLAH";"2006";"93";9
"16245";1;"ABDELLAH";"2007";"93";8
"16253";1;"ABDELLAH";"2008";"93";3
"16260";1;"ABDELLAH";"2009";"93";3
"16270";1;"ABDELLAH";"2010";"93";3
"16282";1;"ABDELLAH";"2011";"93";5
"16293";1;"ABDELLAH";"2012";"93";6
"16299";1;"ABDELLAH";"2013";"93";13
"16311";1;"ABDELLAH";"2014";"93";5
"16320";1;"ABDELLAH";"2015";"93";8
"16349";1;"ABDELLAH";"2020";"93";6
"16392";1;"ABDELMADJID";"2007";"93";3
"16436";1;"ABDELMAJID";"2008";"93";3
"16472";1;"ABDELMALEK";"2000";"93";3
"16474";1;"ABDELMALEK";"2007";"93";3
"16481";1;"ABDELMALEK";"2014";"93";3
"16523";1;"ABDELMALIK";"2007";"93";4
"16538";1;"ABDELMALIK";"2013";"93";5
"16544";1;"ABDELMALIK";"2018";"93";3
"16593";1;"ABDELRAHMAN";"2005";"93";3
"16596";1;"ABDELRAHMAN";"2008";"93";3
"16600";1;"ABDELRAHMAN";"2009";"93";8
"16604";1;"ABDELRAHMAN";"2011";"93";3
"16608";1;"ABDELRAHMAN";"2013";"93";5
"16612";1;"ABDELRAHMAN";"2015";"93";4
"16615";1;"ABDELRAHMAN";"2016";"93";3
"16617";1;"ABDELRAHMAN";"2018";"93";4
"16620";1;"ABDELRAHMAN";"2020";"93";3
"16623";1;"ABDELRAHMANE";"2004";"93";3
"16629";1;"ABDELRAHMANE";"2007";"93";3
"16634";1;"ABDELRAHMANE";"2009";"93";7
"16639";1;"ABDELRAHMANE";"2011";"93";5
"16642";1;"ABDELRAHMANE";"2019";"93";3
"16665";1;"ABDELSAMAD";"2003";"93";3
"16675";1;"ABDELWAHAB";"2014";"93";4
"16694";1;"ABDENNOUR";"2010";"93";3
"16729";1;"ABDERAHMAN";"2011";"93";3
"16747";1;"ABDERAHMAN";"2016";"93";3
"16748";1;"ABDERAHMAN";"2017";"93";4
"16749";1;"ABDERAHMAN";"2018";"93";5
"16750";1;"ABDERAHMAN";"2019";"93";4
"16751";1;"ABDERAHMAN";"2020";"93";3
"16761";1;"ABDERAHMANE";"2001";"93";3
"16762";1;"ABDERAHMANE";"2002";"93";3
"16763";1;"ABDERAHMANE";"2003";"93";5
"16768";1;"ABDERAHMANE";"2006";"93";4
"16773";1;"ABDERAHMANE";"2007";"93";4
"16777";1;"ABDERAHMANE";"2010";"93";4
"16781";1;"ABDERAHMANE";"2011";"93";4
"16784";1;"ABDERAHMANE";"2012";"93";3
"16799";1;"ABDERAHMANE";"2017";"93";4
"16802";1;"ABDERAHMANE";"2020";"93";4
"16831";1;"ABDERRAHIM";"2015";"93";4
"16838";1;"ABDERRAHMAN";"2009";"93";3
"16850";1;"ABDERRAHMAN";"2012";"93";5
"16852";1;"ABDERRAHMAN";"2013";"93";5
"16857";1;"ABDERRAHMAN";"2014";"93";4
"16863";1;"ABDERRAHMAN";"2015";"93";4
"16868";1;"ABDERRAHMAN";"2016";"93";4
"16872";1;"ABDERRAHMAN";"2017";"93";8
"16879";1;"ABDERRAHMAN";"2019";"93";3
"16884";1;"ABDERRAHMAN";"2020";"93";6
"16945";1;"ABDERRAHMANE";"2000";"93";6
"16948";1;"ABDERRAHMANE";"2001";"93";3
"16950";1;"ABDERRAHMANE";"2002";"93";7
"16951";1;"ABDERRAHMANE";"2003";"93";4
"16954";1;"ABDERRAHMANE";"2004";"93";3
"16958";1;"ABDERRAHMANE";"2005";"93";3
"16962";1;"ABDERRAHMANE";"2006";"93";5
"16968";1;"ABDERRAHMANE";"2007";"93";6
"16978";1;"ABDERRAHMANE";"2009";"93";6
"16988";1;"ABDERRAHMANE";"2010";"93";10
"16994";1;"ABDERRAHMANE";"2011";"93";9
"17003";1;"ABDERRAHMANE";"2012";"93";4
"17013";1;"ABDERRAHMANE";"2013";"93";10
"17024";1;"ABDERRAHMANE";"2014";"93";8
"17033";1;"ABDERRAHMANE";"2015";"93";10
"17041";1;"ABDERRAHMANE";"2016";"93";7
"17048";1;"ABDERRAHMANE";"2017";"93";7
"17055";1;"ABDERRAHMANE";"2018";"93";5
"17060";1;"ABDERRAHMANE";"2019";"93";4
"17065";1;"ABDERRAHMANE";"2020";"93";7
"17117";1;"ABDESSAMAD";"2006";"93";4
"17282";1;"ABDOU";"2001";"93";4
"17289";1;"ABDOU";"2005";"93";4
"17295";1;"ABDOU";"2007";"93";5
"17301";1;"ABDOU";"2008";"93";8
"17305";1;"ABDOU";"2009";"93";3
"17310";1;"ABDOU";"2010";"93";7
"17313";1;"ABDOU";"2011";"93";8
"17317";1;"ABDOU";"2012";"93";6
"17324";1;"ABDOU";"2015";"93";5
"17327";1;"ABDOU";"2016";"93";3
"17335";1;"ABDOU";"2018";"93";5
"17341";1;"ABDOU";"2020";"93";7
"17434";1;"ABDOUL";"2000";"93";4
"17440";1;"ABDOUL";"2002";"93";6
"17443";1;"ABDOUL";"2003";"93";4
"17454";1;"ABDOUL";"2007";"93";5
