"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8873";1;"_PRENOMS_RARES";"2000";"68";114
"8971";1;"_PRENOMS_RARES";"2001";"68";107
"9070";1;"_PRENOMS_RARES";"2002";"68";123
"9168";1;"_PRENOMS_RARES";"2003";"68";124
"9267";1;"_PRENOMS_RARES";"2004";"68";152
"9366";1;"_PRENOMS_RARES";"2005";"68";147
"9465";1;"_PRENOMS_RARES";"2006";"68";168
"9564";1;"_PRENOMS_RARES";"2007";"68";169
"9662";1;"_PRENOMS_RARES";"2008";"68";171
"9761";1;"_PRENOMS_RARES";"2009";"68";180
"9860";1;"_PRENOMS_RARES";"2010";"68";208
"9959";1;"_PRENOMS_RARES";"2011";"68";207
"10058";1;"_PRENOMS_RARES";"2012";"68";202
"10157";1;"_PRENOMS_RARES";"2013";"68";224
"10256";1;"_PRENOMS_RARES";"2014";"68";251
"10355";1;"_PRENOMS_RARES";"2015";"68";249
"10454";1;"_PRENOMS_RARES";"2016";"68";209
"10553";1;"_PRENOMS_RARES";"2017";"68";237
"10652";1;"_PRENOMS_RARES";"2018";"68";249
"10751";1;"_PRENOMS_RARES";"2019";"68";226
"10850";1;"_PRENOMS_RARES";"2020";"68";265
"10980";1;"AARON";"2003";"68";5
"11111";1;"AARON";"2006";"68";3
"11182";1;"AARON";"2007";"68";9
"11266";1;"AARON";"2008";"68";21
"11353";1;"AARON";"2009";"68";22
"11438";1;"AARON";"2010";"68";19
"11523";1;"AARON";"2011";"68";17
"11612";1;"AARON";"2012";"68";20
"11703";1;"AARON";"2013";"68";25
"11793";1;"AARON";"2014";"68";27
"11887";1;"AARON";"2015";"68";25
"11981";1;"AARON";"2016";"68";26
"12075";1;"AARON";"2017";"68";32
"12167";1;"AARON";"2018";"68";32
"12260";1;"AARON";"2019";"68";25
"12358";1;"AARON";"2020";"68";29
"12964";1;"ABDALLAH";"2008";"68";3
"13002";1;"ABDALLAH";"2010";"68";3
"13090";1;"ABDALLAH";"2014";"68";4
"13144";1;"ABDALLAH";"2016";"68";3
"13168";1;"ABDALLAH";"2017";"68";3
"13657";1;"ABDEL";"2002";"68";5
"13689";1;"ABDEL";"2007";"68";3
"15572";1;"ABDELKADER";"2005";"68";3
"15619";1;"ABDELKADER";"2009";"68";4
"16306";1;"ABDELLAH";"2014";"68";3
"18144";1;"ABDULLAH";"2013";"68";3
"18164";1;"ABDULLAH";"2015";"68";5
"18174";1;"ABDULLAH";"2016";"68";4
"18195";1;"ABDULLAH";"2018";"68";3
"20541";1;"ABEL";"2006";"68";3
"20759";1;"ABEL";"2012";"68";4
"20808";1;"ABEL";"2013";"68";3
"20863";1;"ABEL";"2014";"68";3
"20916";1;"ABEL";"2015";"68";6
"20970";1;"ABEL";"2016";"68";3
"21032";1;"ABEL";"2017";"68";3
"21086";1;"ABEL";"2018";"68";3
"21145";1;"ABEL";"2019";"68";4
"21204";1;"ABEL";"2020";"68";7
"22863";1;"ACHILLE";"2006";"68";3
"22907";1;"ACHILLE";"2007";"68";3
"22941";1;"ACHILLE";"2008";"68";4
"22979";1;"ACHILLE";"2009";"68";6
"23023";1;"ACHILLE";"2010";"68";5
"23069";1;"ACHILLE";"2011";"68";6
"23111";1;"ACHILLE";"2012";"68";4
"23151";1;"ACHILLE";"2013";"68";5
"23232";1;"ACHILLE";"2015";"68";4
"23277";1;"ACHILLE";"2016";"68";4
"23320";1;"ACHILLE";"2017";"68";6
"23368";1;"ACHILLE";"2018";"68";10
"23415";1;"ACHILLE";"2019";"68";3
"23465";1;"ACHILLE";"2020";"68";5
"23598";1;"ACHRAF";"2004";"68";4
"24356";1;"ADAM";"2000";"68";12
"24415";1;"ADAM";"2001";"68";14
"24479";1;"ADAM";"2002";"68";19
"24552";1;"ADAM";"2003";"68";18
"24626";1;"ADAM";"2004";"68";21
"24704";1;"ADAM";"2005";"68";23
"24787";1;"ADAM";"2006";"68";35
"24875";1;"ADAM";"2007";"68";45
"24965";1;"ADAM";"2008";"68";44
"25053";1;"ADAM";"2009";"68";39
"25142";1;"ADAM";"2010";"68";56
"25234";1;"ADAM";"2011";"68";45
"25325";1;"ADAM";"2012";"68";44
"25417";1;"ADAM";"2013";"68";62
"25510";1;"ADAM";"2014";"68";53
"25603";1;"ADAM";"2015";"68";52
"25698";1;"ADAM";"2016";"68";59
"25787";1;"ADAM";"2017";"68";37
"25876";1;"ADAM";"2018";"68";46
"25970";1;"ADAM";"2019";"68";43
"26062";1;"ADAM";"2020";"68";33
"26409";1;"ADAME";"2006";"68";3
"26493";1;"ADAME";"2012";"68";3
"27106";1;"ADEL";"2000";"68";7
"27140";1;"ADEL";"2001";"68";8
"27166";1;"ADEL";"2002";"68";4
"27193";1;"ADEL";"2003";"68";4
"27219";1;"ADEL";"2004";"68";9
"27271";1;"ADEL";"2006";"68";5
"27295";1;"ADEL";"2007";"68";6
"27318";1;"ADEL";"2008";"68";8
"27341";1;"ADEL";"2009";"68";5
"27361";1;"ADEL";"2010";"68";4
"27386";1;"ADEL";"2011";"68";4
"27414";1;"ADEL";"2012";"68";3
"27439";1;"ADEL";"2013";"68";5
"27468";1;"ADEL";"2014";"68";5
"27499";1;"ADEL";"2015";"68";6
"27527";1;"ADEL";"2016";"68";7
"27553";1;"ADEL";"2017";"68";3
"27606";1;"ADEL";"2019";"68";5
"27634";1;"ADEL";"2020";"68";3
"27844";1;"ADEM";"2001";"68";4
"27861";1;"ADEM";"2002";"68";5
"27880";1;"ADEM";"2003";"68";5
"27901";1;"ADEM";"2004";"68";3
"27926";1;"ADEM";"2005";"68";5
"27954";1;"ADEM";"2006";"68";4
"27985";1;"ADEM";"2007";"68";3
"28019";1;"ADEM";"2008";"68";5
