"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8817";1;"_PRENOMS_RARES";"2000";"12";15
"8916";1;"_PRENOMS_RARES";"2001";"12";10
"9014";1;"_PRENOMS_RARES";"2002";"12";13
"9113";1;"_PRENOMS_RARES";"2003";"12";26
"9211";1;"_PRENOMS_RARES";"2004";"12";26
"9310";1;"_PRENOMS_RARES";"2005";"12";35
"9409";1;"_PRENOMS_RARES";"2006";"12";39
"9508";1;"_PRENOMS_RARES";"2007";"12";36
"9607";1;"_PRENOMS_RARES";"2008";"12";43
"9705";1;"_PRENOMS_RARES";"2009";"12";41
"9804";1;"_PRENOMS_RARES";"2010";"12";44
"9903";1;"_PRENOMS_RARES";"2011";"12";48
"10002";1;"_PRENOMS_RARES";"2012";"12";48
"10101";1;"_PRENOMS_RARES";"2013";"12";51
"10200";1;"_PRENOMS_RARES";"2014";"12";43
"10299";1;"_PRENOMS_RARES";"2015";"12";45
"10398";1;"_PRENOMS_RARES";"2016";"12";53
"10497";1;"_PRENOMS_RARES";"2017";"12";51
"10596";1;"_PRENOMS_RARES";"2018";"12";43
"10695";1;"_PRENOMS_RARES";"2019";"12";47
"10794";1;"_PRENOMS_RARES";"2020";"12";52
"10991";1;"AARON";"2004";"12";3
"11219";1;"AARON";"2008";"12";5
"11305";1;"AARON";"2009";"12";5
"11390";1;"AARON";"2010";"12";6
"11475";1;"AARON";"2011";"12";6
"11563";1;"AARON";"2012";"12";6
"11651";1;"AARON";"2013";"12";8
"11743";1;"AARON";"2014";"12";9
"11836";1;"AARON";"2015";"12";9
"11929";1;"AARON";"2016";"12";8
"12023";1;"AARON";"2017";"12";13
"12117";1;"AARON";"2018";"12";8
"12210";1;"AARON";"2019";"12";10
"12303";1;"AARON";"2020";"12";4
"20460";1;"ABEL";"2002";"12";3
"20615";1;"ABEL";"2009";"12";4
"20651";1;"ABEL";"2010";"12";3
"20831";1;"ABEL";"2014";"12";3
"20996";1;"ABEL";"2017";"12";3
"21171";1;"ABEL";"2020";"12";4
"21874";1;"ABRAHAM";"2018";"12";3
"22956";1;"ACHILLE";"2009";"12";3
"24383";1;"ADAM";"2001";"12";3
"24442";1;"ADAM";"2002";"12";4
"24512";1;"ADAM";"2003";"12";4
"24585";1;"ADAM";"2004";"12";3
"24662";1;"ADAM";"2005";"12";3
"24741";1;"ADAM";"2006";"12";4
"24915";1;"ADAM";"2008";"12";6
"25003";1;"ADAM";"2009";"12";9
"25093";1;"ADAM";"2010";"12";6
"25184";1;"ADAM";"2011";"12";8
"25276";1;"ADAM";"2012";"12";8
"25365";1;"ADAM";"2013";"12";4
"25458";1;"ADAM";"2014";"12";9
"25550";1;"ADAM";"2015";"12";7
"25645";1;"ADAM";"2016";"12";17
"25737";1;"ADAM";"2017";"12";4
"25827";1;"ADAM";"2018";"12";12
"25917";1;"ADAM";"2019";"12";6
"26011";1;"ADAM";"2020";"12";6
"31641";1;"ADRIAN";"2001";"12";6
"31674";1;"ADRIAN";"2003";"12";3
"31919";1;"ADRIAN";"2017";"12";4
"37845";1;"ADRIEN";"2000";"12";21
"37943";1;"ADRIEN";"2001";"12";21
"38041";1;"ADRIEN";"2002";"12";14
"38138";1;"ADRIEN";"2003";"12";17
"38235";1;"ADRIEN";"2004";"12";13
"38331";1;"ADRIEN";"2005";"12";12
"38425";1;"ADRIEN";"2006";"12";11
"38517";1;"ADRIEN";"2007";"12";11
"38610";1;"ADRIEN";"2008";"12";8
"38702";1;"ADRIEN";"2009";"12";8
"38792";1;"ADRIEN";"2010";"12";4
"38877";1;"ADRIEN";"2011";"12";8
"38964";1;"ADRIEN";"2012";"12";7
"39047";1;"ADRIEN";"2013";"12";10
"39129";1;"ADRIEN";"2014";"12";4
"39211";1;"ADRIEN";"2015";"12";9
"39360";1;"ADRIEN";"2017";"12";9
"39431";1;"ADRIEN";"2018";"12";4
"39498";1;"ADRIEN";"2019";"12";4
"39565";1;"ADRIEN";"2020";"12";8
"41954";1;"AHMED";"2016";"12";3
"42602";1;"AIDAN";"2014";"12";3
"56027";1;"ALAN";"2006";"12";3
"56089";1;"ALAN";"2007";"12";4
"58843";1;"ALBAN";"2000";"12";5
"58970";1;"ALBAN";"2002";"12";4
"59094";1;"ALBAN";"2004";"12";3
"59158";1;"ALBAN";"2005";"12";4
"59231";1;"ALBAN";"2006";"12";7
"59299";1;"ALBAN";"2007";"12";9
"59445";1;"ALBAN";"2009";"12";4
"59586";1;"ALBAN";"2011";"12";5
"59647";1;"ALBAN";"2012";"12";5
"59786";1;"ALBAN";"2014";"12";5
"59915";1;"ALBAN";"2016";"12";5
"59977";1;"ALBAN";"2017";"12";6
"60042";1;"ALBAN";"2018";"12";4
"60106";1;"ALBAN";"2019";"12";4
"60163";1;"ALBAN";"2020";"12";5
"66996";1;"ALBIN";"2013";"12";4
"67045";1;"ALBIN";"2016";"12";3
"70961";1;"ALEX";"2000";"12";4
"71050";1;"ALEX";"2001";"12";4
"71298";1;"ALEX";"2004";"12";6
"71693";1;"ALEX";"2010";"12";6
"71863";1;"ALEX";"2013";"12";3
"79020";1;"ALEXANDRE";"2000";"12";14
"79119";1;"ALEXANDRE";"2001";"12";6
"79217";1;"ALEXANDRE";"2002";"12";20
"79315";1;"ALEXANDRE";"2003";"12";19
"79414";1;"ALEXANDRE";"2004";"12";11
"79513";1;"ALEXANDRE";"2005";"12";12
"79610";1;"ALEXANDRE";"2006";"12";7
"79706";1;"ALEXANDRE";"2007";"12";4
"79801";1;"ALEXANDRE";"2008";"12";5
"79893";1;"ALEXANDRE";"2009";"12";4
"79987";1;"ALEXANDRE";"2010";"12";6
"80083";1;"ALEXANDRE";"2011";"12";3
"80173";1;"ALEXANDRE";"2012";"12";5
"80262";1;"ALEXANDRE";"2013";"12";5
"80342";1;"ALEXANDRE";"2014";"12";6
"80425";1;"ALEXANDRE";"2015";"12";5
"80510";1;"ALEXANDRE";"2016";"12";3
"80589";1;"ALEXANDRE";"2017";"12";3
"80662";1;"ALEXANDRE";"2018";"12";3
"80738";1;"ALEXANDRE";"2019";"12";3
"81075";1;"ALEXI";"2009";"12";4
"85655";1;"ALEXIS";"2000";"12";26
"85754";1;"ALEXIS";"2001";"12";19
"85852";1;"ALEXIS";"2002";"12";17
"85950";1;"ALEXIS";"2003";"12";8
"86047";1;"ALEXIS";"2004";"12";9
"86145";1;"ALEXIS";"2005";"12";11
"86242";1;"ALEXIS";"2006";"12";10
"86339";1;"ALEXIS";"2007";"12";7
"86435";1;"ALEXIS";"2008";"12";7
"86530";1;"ALEXIS";"2009";"12";9
"86625";1;"ALEXIS";"2010";"12";8
"86719";1;"ALEXIS";"2011";"12";10
"86814";1;"ALEXIS";"2012";"12";6
"86906";1;"ALEXIS";"2013";"12";3
"86998";1;"ALEXIS";"2014";"12";4
"87169";1;"ALEXIS";"2016";"12";3
"87403";1;"ALEXIS";"2019";"12";3
"87731";1;"ALEXY";"2001";"12";4
"87991";1;"ALEXY";"2009";"12";3
"94016";1;"ALI";"2008";"12";3
"94542";1;"ALI";"2019";"12";3
"95597";1;"ALIX";"2011";"12";4
"98347";1;"ALOIS";"2008";"12";3
"98634";1;"ALOÏS";"2016";"12";3
"106173";1;"AMAURY";"2011";"12";3
"109879";1;"AMINE";"2005";"12";3
"111382";1;"AMIR";"2013";"12";3
"111621";1;"AMIR";"2017";"12";4
"111688";1;"AMIR";"2018";"12";3
"111836";1;"AMIR";"2020";"12";3
"112238";1;"ANAEL";"2007";"12";6
"112250";1;"ANAEL";"2009";"12";6
"112271";1;"ANAEL";"2011";"12";4
"112291";1;"ANAËL";"2013";"12";5
"112298";1;"ANAËL";"2014";"12";3
"112306";1;"ANAËL";"2015";"12";3
"112313";1;"ANAËL";"2017";"12";3
"123002";1;"ANDREA";"2017";"12";3
"125991";1;"ANDY";"2009";"12";4
"126238";1;"ANDY";"2015";"12";3
"127622";1;"ANGE";"2009";"12";3
"127693";1;"ANGE";"2011";"12";3
"128527";1;"ANGEL";"2001";"12";5
