"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8851";1;"_PRENOMS_RARES";"2000";"46";13
"8950";1;"_PRENOMS_RARES";"2001";"46";10
"9048";1;"_PRENOMS_RARES";"2002";"46";13
"9147";1;"_PRENOMS_RARES";"2003";"46";10
"9245";1;"_PRENOMS_RARES";"2004";"46";10
"9344";1;"_PRENOMS_RARES";"2005";"46";10
"9443";1;"_PRENOMS_RARES";"2006";"46";13
"9542";1;"_PRENOMS_RARES";"2007";"46";8
"9641";1;"_PRENOMS_RARES";"2008";"46";16
"9739";1;"_PRENOMS_RARES";"2009";"46";17
"9838";1;"_PRENOMS_RARES";"2010";"46";11
"9937";1;"_PRENOMS_RARES";"2011";"46";7
"10036";1;"_PRENOMS_RARES";"2012";"46";9
"10135";1;"_PRENOMS_RARES";"2013";"46";10
"10234";1;"_PRENOMS_RARES";"2014";"46";9
"10333";1;"_PRENOMS_RARES";"2015";"46";13
"10432";1;"_PRENOMS_RARES";"2016";"46";19
"10531";1;"_PRENOMS_RARES";"2017";"46";16
"10630";1;"_PRENOMS_RARES";"2018";"46";14
"10729";1;"_PRENOMS_RARES";"2019";"46";12
"10828";1;"_PRENOMS_RARES";"2020";"46";15
"12337";1;"AARON";"2020";"46";3
"23059";1;"ACHILLE";"2011";"46";3
"24944";1;"ADAM";"2008";"46";3
"25123";1;"ADAM";"2010";"46";3
"25397";1;"ADAM";"2013";"46";4
"25490";1;"ADAM";"2014";"46";5
"25582";1;"ADAM";"2015";"46";3
"25857";1;"ADAM";"2018";"46";3
"25950";1;"ADAM";"2019";"46";3
"37879";1;"ADRIEN";"2000";"46";8
"37977";1;"ADRIEN";"2001";"46";10
"38075";1;"ADRIEN";"2002";"46";7
"38171";1;"ADRIEN";"2003";"46";6
"38268";1;"ADRIEN";"2004";"46";6
"38364";1;"ADRIEN";"2005";"46";5
"38457";1;"ADRIEN";"2006";"46";7
"38548";1;"ADRIEN";"2007";"46";4
"59874";1;"ALBAN";"2015";"46";3
"59936";1;"ALBAN";"2016";"46";3
"79054";1;"ALEXANDRE";"2000";"46";5
"79152";1;"ALEXANDRE";"2001";"46";8
"79250";1;"ALEXANDRE";"2002";"46";7
"79349";1;"ALEXANDRE";"2003";"46";10
"79448";1;"ALEXANDRE";"2004";"46";6
"79547";1;"ALEXANDRE";"2005";"46";5
"79642";1;"ALEXANDRE";"2006";"46";3
"79738";1;"ALEXANDRE";"2007";"46";3
"79926";1;"ALEXANDRE";"2009";"46";5
"80020";1;"ALEXANDRE";"2010";"46";4
"80688";1;"ALEXANDRE";"2018";"46";3
"85689";1;"ALEXIS";"2000";"46";5
"85788";1;"ALEXIS";"2001";"46";5
"85886";1;"ALEXIS";"2002";"46";5
"85984";1;"ALEXIS";"2003";"46";5
"86081";1;"ALEXIS";"2004";"46";7
"86276";1;"ALEXIS";"2006";"46";7
"86371";1;"ALEXIS";"2007";"46";5
"86469";1;"ALEXIS";"2008";"46";4
"86563";1;"ALEXIS";"2009";"46";4
"87112";1;"ALEXIS";"2015";"46";3
