"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8890";1;"_PRENOMS_RARES";"2000";"85";36
"8988";1;"_PRENOMS_RARES";"2001";"85";39
"9087";1;"_PRENOMS_RARES";"2002";"85";42
"9185";1;"_PRENOMS_RARES";"2003";"85";45
"9284";1;"_PRENOMS_RARES";"2004";"85";45
"9383";1;"_PRENOMS_RARES";"2005";"85";60
"9482";1;"_PRENOMS_RARES";"2006";"85";62
"9581";1;"_PRENOMS_RARES";"2007";"85";69
"9679";1;"_PRENOMS_RARES";"2008";"85";80
"9778";1;"_PRENOMS_RARES";"2009";"85";80
"9877";1;"_PRENOMS_RARES";"2010";"85";81
"9976";1;"_PRENOMS_RARES";"2011";"85";79
"10075";1;"_PRENOMS_RARES";"2012";"85";84
"10174";1;"_PRENOMS_RARES";"2013";"85";93
"10273";1;"_PRENOMS_RARES";"2014";"85";108
"10372";1;"_PRENOMS_RARES";"2015";"85";86
"10471";1;"_PRENOMS_RARES";"2016";"85";84
"10570";1;"_PRENOMS_RARES";"2017";"85";93
"10669";1;"_PRENOMS_RARES";"2018";"85";102
"10768";1;"_PRENOMS_RARES";"2019";"85";96
"10867";1;"_PRENOMS_RARES";"2020";"85";110
"11123";1;"AARON";"2006";"85";3
"11197";1;"AARON";"2007";"85";6
"11283";1;"AARON";"2008";"85";9
"11369";1;"AARON";"2009";"85";10
"11454";1;"AARON";"2010";"85";10
"11540";1;"AARON";"2011";"85";13
"11628";1;"AARON";"2012";"85";17
"11719";1;"AARON";"2013";"85";16
"11810";1;"AARON";"2014";"85";19
"11904";1;"AARON";"2015";"85";17
"11998";1;"AARON";"2016";"85";18
"12092";1;"AARON";"2017";"85";17
"12184";1;"AARON";"2018";"85";19
"12277";1;"AARON";"2019";"85";20
"12375";1;"AARON";"2020";"85";15
"20504";1;"ABEL";"2004";"85";3
"20522";1;"ABEL";"2005";"85";3
"20580";1;"ABEL";"2007";"85";4
"20609";1;"ABEL";"2008";"85";3
"20682";1;"ABEL";"2010";"85";6
"20721";1;"ABEL";"2011";"85";4
"20770";1;"ABEL";"2012";"85";7
"20819";1;"ABEL";"2013";"85";6
"20874";1;"ABEL";"2014";"85";10
"20927";1;"ABEL";"2015";"85";9
"20981";1;"ABEL";"2016";"85";7
"21045";1;"ABEL";"2017";"85";7
"21097";1;"ABEL";"2018";"85";12
"21158";1;"ABEL";"2019";"85";7
"21215";1;"ABEL";"2020";"85";16
"22873";1;"ACHILLE";"2006";"85";3
"22916";1;"ACHILLE";"2007";"85";3
"23077";1;"ACHILLE";"2011";"85";3
"23378";1;"ACHILLE";"2018";"85";3
"23425";1;"ACHILLE";"2019";"85";4
"23477";1;"ACHILLE";"2020";"85";6
"24492";1;"ADAM";"2002";"85";5
"24567";1;"ADAM";"2003";"85";8
"24642";1;"ADAM";"2004";"85";4
"24719";1;"ADAM";"2005";"85";7
"24803";1;"ADAM";"2006";"85";3
"24891";1;"ADAM";"2007";"85";8
"24982";1;"ADAM";"2008";"85";8
"25070";1;"ADAM";"2009";"85";14
"25159";1;"ADAM";"2010";"85";9
"25251";1;"ADAM";"2011";"85";12
"25342";1;"ADAM";"2012";"85";19
"25434";1;"ADAM";"2013";"85";12
"25527";1;"ADAM";"2014";"85";8
"25620";1;"ADAM";"2015";"85";14
"25715";1;"ADAM";"2016";"85";14
"25804";1;"ADAM";"2017";"85";9
"25892";1;"ADAM";"2018";"85";9
"25986";1;"ADAM";"2019";"85";11
"26078";1;"ADAM";"2020";"85";6
"31255";1;"ADONIS";"2008";"85";4
"37917";1;"ADRIEN";"2000";"85";34
"38015";1;"ADRIEN";"2001";"85";20
"38113";1;"ADRIEN";"2002";"85";14
"38209";1;"ADRIEN";"2003";"85";13
"38305";1;"ADRIEN";"2004";"85";18
"38402";1;"ADRIEN";"2005";"85";11
"38495";1;"ADRIEN";"2006";"85";13
"38586";1;"ADRIEN";"2007";"85";9
"38680";1;"ADRIEN";"2008";"85";6
"38770";1;"ADRIEN";"2009";"85";8
"38857";1;"ADRIEN";"2010";"85";11
"38941";1;"ADRIEN";"2011";"85";10
"39027";1;"ADRIEN";"2012";"85";5
"39108";1;"ADRIEN";"2013";"85";4
"39268";1;"ADRIEN";"2015";"85";5
"39343";1;"ADRIEN";"2016";"85";3
"39417";1;"ADRIEN";"2017";"85";5
"39482";1;"ADRIEN";"2018";"85";4
"39614";1;"ADRIEN";"2020";"85";4
"42506";1;"AIDAN";"2007";"85";3
"42599";1;"AIDAN";"2013";"85";3
"42962";1;"AÏDEN";"2018";"85";3
"42990";1;"AÏDEN";"2019";"85";4
"43018";1;"AÏDEN";"2020";"85";5
"55670";1;"ALAN";"2000";"85";10
"55745";1;"ALAN";"2001";"85";10
"55818";1;"ALAN";"2002";"85";14
"55884";1;"ALAN";"2003";"85";5
"55949";1;"ALAN";"2004";"85";11
"56012";1;"ALAN";"2005";"85";5
"56075";1;"ALAN";"2006";"85";12
"56129";1;"ALAN";"2007";"85";10
"56183";1;"ALAN";"2008";"85";5
"56229";1;"ALAN";"2009";"85";3
"56314";1;"ALAN";"2011";"85";5
"56353";1;"ALAN";"2012";"85";4
"56589";1;"ALAN";"2020";"85";3
"58895";1;"ALBAN";"2000";"85";11
"58955";1;"ALBAN";"2001";"85";7
"59017";1;"ALBAN";"2002";"85";12
"59076";1;"ALBAN";"2003";"85";7
"59146";1;"ALBAN";"2004";"85";14
"59214";1;"ALBAN";"2005";"85";14
"59284";1;"ALBAN";"2006";"85";14
"59356";1;"ALBAN";"2007";"85";8
"59427";1;"ALBAN";"2008";"85";8
"59504";1;"ALBAN";"2009";"85";5
"59577";1;"ALBAN";"2010";"85";3
"59635";1;"ALBAN";"2011";"85";8
"59706";1;"ALBAN";"2012";"85";4
"59776";1;"ALBAN";"2013";"85";6
"59839";1;"ALBAN";"2014";"85";4
"59905";1;"ALBAN";"2015";"85";3
"59964";1;"ALBAN";"2016";"85";5
"60093";1;"ALBAN";"2018";"85";5
"60152";1;"ALBAN";"2019";"85";3
"66878";1;"ALBIN";"2004";"85";4
"66921";1;"ALBIN";"2007";"85";4
"67013";1;"ALBIN";"2013";"85";6
"67027";1;"ALBIN";"2014";"85";3
"67059";1;"ALBIN";"2016";"85";4
"67079";1;"ALBIN";"2017";"85";3
"67089";1;"ALBIN";"2018";"85";4
"68975";1;"ALESSIO";"2016";"85";4
"69122";1;"ALESSIO";"2019";"85";4
"69188";1;"ALESSIO";"2020";"85";3
"71027";1;"ALEX";"2000";"85";15
"71115";1;"ALEX";"2001";"85";15
"71199";1;"ALEX";"2002";"85";8
"71280";1;"ALEX";"2003";"85";10
"71352";1;"ALEX";"2004";"85";5
"71422";1;"ALEX";"2005";"85";7
"71492";1;"ALEX";"2006";"85";12
"71557";1;"ALEX";"2007";"85";6
"71614";1;"ALEX";"2008";"85";6
"71677";1;"ALEX";"2009";"85";5
"71740";1;"ALEX";"2010";"85";9
"71853";1;"ALEX";"2012";"85";3
"71954";1;"ALEX";"2014";"85";5
"72005";1;"ALEX";"2015";"85";6
"72175";1;"ALEX";"2019";"85";3
"79093";1;"ALEXANDRE";"2000";"85";38
"79191";1;"ALEXANDRE";"2001";"85";43
"79289";1;"ALEXANDRE";"2002";"85";30
"79388";1;"ALEXANDRE";"2003";"85";42
"79487";1;"ALEXANDRE";"2004";"85";27
"79584";1;"ALEXANDRE";"2005";"85";26
"79680";1;"ALEXANDRE";"2006";"85";18
"79777";1;"ALEXANDRE";"2007";"85";14
"79869";1;"ALEXANDRE";"2008";"85";20
"79962";1;"ALEXANDRE";"2009";"85";15
"80058";1;"ALEXANDRE";"2010";"85";18
"80150";1;"ALEXANDRE";"2011";"85";11
"80239";1;"ALEXANDRE";"2012";"85";10
"80325";1;"ALEXANDRE";"2013";"85";8
"80402";1;"ALEXANDRE";"2014";"85";6
"80486";1;"ALEXANDRE";"2015";"85";7
"80570";1;"ALEXANDRE";"2016";"85";5
"80645";1;"ALEXANDRE";"2017";"85";7
"80722";1;"ALEXANDRE";"2018";"85";11
"80794";1;"ALEXANDRE";"2019";"85";5
"80865";1;"ALEXANDRE";"2020";"85";3
"81028";1;"ALEXI";"2004";"85";5
"85728";1;"ALEXIS";"2000";"85";44
"85827";1;"ALEXIS";"2001";"85";54
"85925";1;"ALEXIS";"2002";"85";54
"86022";1;"ALEXIS";"2003";"85";63
"86119";1;"ALEXIS";"2004";"85";45
"86217";1;"ALEXIS";"2005";"85";49
"86314";1;"ALEXIS";"2006";"85";48
"86409";1;"ALEXIS";"2007";"85";37
"86506";1;"ALEXIS";"2008";"85";26
"86601";1;"ALEXIS";"2009";"85";21
