"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8812";1;"_PRENOMS_RARES";"2000";"07";32
"8911";1;"_PRENOMS_RARES";"2001";"07";39
"9009";1;"_PRENOMS_RARES";"2002";"07";55
"9108";1;"_PRENOMS_RARES";"2003";"07";43
"9206";1;"_PRENOMS_RARES";"2004";"07";31
"9305";1;"_PRENOMS_RARES";"2005";"07";61
"9404";1;"_PRENOMS_RARES";"2006";"07";50
"9503";1;"_PRENOMS_RARES";"2007";"07";60
"9602";1;"_PRENOMS_RARES";"2008";"07";63
"9700";1;"_PRENOMS_RARES";"2009";"07";54
"9799";1;"_PRENOMS_RARES";"2010";"07";52
"9898";1;"_PRENOMS_RARES";"2011";"07";52
"9997";1;"_PRENOMS_RARES";"2012";"07";61
"10096";1;"_PRENOMS_RARES";"2013";"07";64
"10195";1;"_PRENOMS_RARES";"2014";"07";53
"10294";1;"_PRENOMS_RARES";"2015";"07";67
"10393";1;"_PRENOMS_RARES";"2016";"07";39
"10492";1;"_PRENOMS_RARES";"2017";"07";59
"10591";1;"_PRENOMS_RARES";"2018";"07";59
"10690";1;"_PRENOMS_RARES";"2019";"07";54
"10789";1;"_PRENOMS_RARES";"2020";"07";61
"11075";1;"AARON";"2006";"07";3
"11215";1;"AARON";"2008";"07";8
"11301";1;"AARON";"2009";"07";9
"11386";1;"AARON";"2010";"07";5
"11471";1;"AARON";"2011";"07";5
"11558";1;"AARON";"2012";"07";8
"11647";1;"AARON";"2013";"07";6
"11738";1;"AARON";"2014";"07";14
"11831";1;"AARON";"2015";"07";7
"11924";1;"AARON";"2016";"07";4
"12018";1;"AARON";"2017";"07";9
"12112";1;"AARON";"2018";"07";6
"12205";1;"AARON";"2019";"07";11
"12298";1;"AARON";"2020";"07";6
"20527";1;"ABEL";"2006";"07";4
"20554";1;"ABEL";"2007";"07";3
"20614";1;"ABEL";"2009";"07";3
"20730";1;"ABEL";"2012";"07";4
"20829";1;"ABEL";"2014";"07";3
"20994";1;"ABEL";"2017";"07";3
"22881";1;"ACHILLE";"2007";"07";7
"24319";1;"ADAM";"2000";"07";4
"24658";1;"ADAM";"2005";"07";9
"24737";1;"ADAM";"2006";"07";3
"24822";1;"ADAM";"2007";"07";6
"24910";1;"ADAM";"2008";"07";9
"24999";1;"ADAM";"2009";"07";8
"25089";1;"ADAM";"2010";"07";7
"25179";1;"ADAM";"2011";"07";4
"25271";1;"ADAM";"2012";"07";6
"25360";1;"ADAM";"2013";"07";14
"25453";1;"ADAM";"2014";"07";9
"25546";1;"ADAM";"2015";"07";11
"25640";1;"ADAM";"2016";"07";6
"25733";1;"ADAM";"2017";"07";4
"25822";1;"ADAM";"2018";"07";9
"25912";1;"ADAM";"2019";"07";17
"26006";1;"ADAM";"2020";"07";4
"27124";1;"ADEL";"2001";"07";3
"27205";1;"ADEL";"2004";"07";4
"28002";1;"ADEM";"2008";"07";3
"28249";1;"ADEM";"2014";"07";3
"28350";1;"ADEM";"2016";"07";3
"37841";1;"ADRIEN";"2000";"07";21
"37938";1;"ADRIEN";"2001";"07";19
"38036";1;"ADRIEN";"2002";"07";16
"38133";1;"ADRIEN";"2003";"07";12
"38230";1;"ADRIEN";"2004";"07";10
"38326";1;"ADRIEN";"2005";"07";9
"38420";1;"ADRIEN";"2006";"07";8
"38514";1;"ADRIEN";"2007";"07";8
"38605";1;"ADRIEN";"2008";"07";4
"38699";1;"ADRIEN";"2009";"07";3
"38788";1;"ADRIEN";"2010";"07";8
"38873";1;"ADRIEN";"2011";"07";4
"38960";1;"ADRIEN";"2012";"07";7
"39125";1;"ADRIEN";"2014";"07";8
"39209";1;"ADRIEN";"2015";"07";3
"39495";1;"ADRIEN";"2019";"07";3
"42667";1;"AÏDAN";"2013";"07";3
"48084";1;"AKSEL";"2005";"07";3
"55688";1;"ALAN";"2001";"07";4
"55759";1;"ALAN";"2002";"07";3
"55902";1;"ALAN";"2004";"07";4
"58907";1;"ALBAN";"2001";"07";3
"58968";1;"ALBAN";"2002";"07";6
"59028";1;"ALBAN";"2003";"07";3
"59090";1;"ALBAN";"2004";"07";5
"59157";1;"ALBAN";"2005";"07";8
"59227";1;"ALBAN";"2006";"07";4
"59297";1;"ALBAN";"2007";"07";3
"59369";1;"ALBAN";"2008";"07";3
"59442";1;"ALBAN";"2009";"07";7
"59514";1;"ALBAN";"2010";"07";4
"59584";1;"ALBAN";"2011";"07";4
"59646";1;"ALBAN";"2012";"07";3
"59720";1;"ALBAN";"2013";"07";3
"60040";1;"ALBAN";"2018";"07";4
"60104";1;"ALBAN";"2019";"07";3
"60160";1;"ALBAN";"2020";"07";4
"66850";1;"ALBIN";"2001";"07";3
"66863";1;"ALBIN";"2003";"07";3
"66866";1;"ALBIN";"2004";"07";4
"66891";1;"ALBIN";"2006";"07";5
"66975";1;"ALBIN";"2012";"07";5
"67060";1;"ALBIN";"2017";"07";3
"70957";1;"ALEX";"2000";"07";4
"71047";1;"ALEX";"2001";"07";8
"71133";1;"ALEX";"2002";"07";3
"71216";1;"ALEX";"2003";"07";6
"71369";1;"ALEX";"2005";"07";5
"71438";1;"ALEX";"2006";"07";6
"71753";1;"ALEX";"2011";"07";4
"79015";1;"ALEXANDRE";"2000";"07";20
"79114";1;"ALEXANDRE";"2001";"07";14
"79212";1;"ALEXANDRE";"2002";"07";17
"79310";1;"ALEXANDRE";"2003";"07";10
"79409";1;"ALEXANDRE";"2004";"07";7
"79508";1;"ALEXANDRE";"2005";"07";13
"79605";1;"ALEXANDRE";"2006";"07";10
"79701";1;"ALEXANDRE";"2007";"07";11
"79797";1;"ALEXANDRE";"2008";"07";8
"79888";1;"ALEXANDRE";"2009";"07";8
"79982";1;"ALEXANDRE";"2010";"07";4
"80078";1;"ALEXANDRE";"2011";"07";4
"80169";1;"ALEXANDRE";"2012";"07";4
"80259";1;"ALEXANDRE";"2013";"07";7
"80421";1;"ALEXANDRE";"2015";"07";5
"80506";1;"ALEXANDRE";"2016";"07";6
"80809";1;"ALEXANDRE";"2020";"07";4
"85650";1;"ALEXIS";"2000";"07";18
"85749";1;"ALEXIS";"2001";"07";22
"85848";1;"ALEXIS";"2002";"07";17
"85945";1;"ALEXIS";"2003";"07";16
"86042";1;"ALEXIS";"2004";"07";14
"86140";1;"ALEXIS";"2005";"07";15
"86237";1;"ALEXIS";"2006";"07";12
"86334";1;"ALEXIS";"2007";"07";8
"86430";1;"ALEXIS";"2008";"07";10
"86525";1;"ALEXIS";"2009";"07";11
"86620";1;"ALEXIS";"2010";"07";13
"86714";1;"ALEXIS";"2011";"07";4
"86809";1;"ALEXIS";"2012";"07";5
"86902";1;"ALEXIS";"2013";"07";8
"86994";1;"ALEXIS";"2014";"07";3
"87249";1;"ALEXIS";"2017";"07";3
"87330";1;"ALEXIS";"2018";"07";4
"87828";1;"ALEXY";"2004";"07";4
"94106";1;"ALI";"2010";"07";3
"97141";1;"ALLAN";"2000";"07";4
"97559";1;"ALLAN";"2006";"07";3
"97615";1;"ALLAN";"2007";"07";3
"98177";1;"ALOIS";"2001";"07";5
"98281";1;"ALOIS";"2006";"07";3
"98543";1;"ALOÏS";"2013";"07";3
"99081";1;"ALOYS";"2006";"07";3
"105810";1;"AMAURY";"2005";"07";3
"106103";1;"AMAURY";"2010";"07";5
"106364";1;"AMAURY";"2014";"07";4
"106705";1;"AMAURY";"2020";"07";4
"109717";1;"AMINE";"2002";"07";3
"109938";1;"AMINE";"2006";"07";6
"110009";1;"AMINE";"2007";"07";4
"110077";1;"AMINE";"2008";"07";5
"110144";1;"AMINE";"2009";"07";4
"110526";1;"AMINE";"2015";"07";3
"111238";1;"AMIR";"2010";"07";3
"111438";1;"AMIR";"2014";"07";3
"111618";1;"AMIR";"2017";"07";5
"111762";1;"AMIR";"2019";"07";3
"111834";1;"AMIR";"2020";"07";3
"113179";1;"ANAS";"2020";"07";4
"114247";1;"ANATOLE";"2011";"07";3
"114660";1;"ANDÉOL";"2018";"07";3
"122926";1;"ANDREA";"2015";"07";3
"123441";1;"ANDRÉA";"2005";"07";3
"124191";1;"ANDRÉAS";"2016";"07";3
"124694";1;"ANDREW";"2013";"07";3
"124722";1;"ANDREW";"2015";"07";4
"125712";1;"ANDY";"2003";"07";4
"125858";1;"ANDY";"2006";"07";4
"125949";1;"ANDY";"2008";"07";6
"126042";1;"ANDY";"2010";"07";4
"127559";1;"ANGE";"2007";"07";3
"127591";1;"ANGE";"2008";"07";3
"127654";1;"ANGE";"2010";"07";5
"127691";1;"ANGE";"2011";"07";6
"127895";1;"ANGE";"2018";"07";3
"128491";1;"ANGEL";"2000";"07";3
"128562";1;"ANGEL";"2002";"07";3
"128631";1;"ANGEL";"2004";"07";4
"128763";1;"ANGEL";"2009";"07";3
"128875";1;"ANGEL";"2013";"07";3
"128932";1;"ANGEL";"2015";"07";3
"129988";1;"ANGELO";"2002";"07";3
"130298";1;"ANGELO";"2010";"07";3
"130386";1;"ANGELO";"2012";"07";3
"130460";1;"ANGELO";"2014";"07";3
"130537";1;"ANGELO";"2016";"07";3
"130633";1;"ANGELO";"2019";"07";3
"131286";1;"ANIS";"2000";"07";3
"135794";1;"ANTHONY";"2000";"07";19
"135892";1;"ANTHONY";"2001";"07";20
"135990";1;"ANTHONY";"2002";"07";17
"136084";1;"ANTHONY";"2003";"07";14
"136177";1;"ANTHONY";"2004";"07";8
"136269";1;"ANTHONY";"2005";"07";11
"136361";1;"ANTHONY";"2006";"07";6
"136449";1;"ANTHONY";"2007";"07";10
"136607";1;"ANTHONY";"2009";"07";5
"136867";1;"ANTHONY";"2013";"07";3
"137025";1;"ANTHONY";"2017";"07";4
"144989";1;"ANTOINE";"2000";"07";25
"145088";1;"ANTOINE";"2001";"07";25
"145185";1;"ANTOINE";"2002";"07";27
"145283";1;"ANTOINE";"2003";"07";18
"145380";1;"ANTOINE";"2004";"07";14
"145476";1;"ANTOINE";"2005";"07";16
"145572";1;"ANTOINE";"2006";"07";19
"145666";1;"ANTOINE";"2007";"07";17
"145763";1;"ANTOINE";"2008";"07";10
"145860";1;"ANTOINE";"2009";"07";11
"145955";1;"ANTOINE";"2010";"07";16
"146049";1;"ANTOINE";"2011";"07";11
"146143";1;"ANTOINE";"2012";"07";11
"146235";1;"ANTOINE";"2013";"07";4
"146329";1;"ANTOINE";"2014";"07";9
"146422";1;"ANTOINE";"2015";"07";4
"146510";1;"ANTOINE";"2016";"07";12
"146602";1;"ANTOINE";"2017";"07";12
"146693";1;"ANTOINE";"2018";"07";7
"146784";1;"ANTOINE";"2019";"07";6
"146869";1;"ANTOINE";"2020";"07";10
"147135";1;"ANTON";"2008";"07";3
"149658";1;"ANTONIN";"2000";"07";4
"149739";1;"ANTONIN";"2001";"07";10
"149825";1;"ANTONIN";"2002";"07";11
"149913";1;"ANTONIN";"2003";"07";9
"149999";1;"ANTONIN";"2004";"07";8
"150081";1;"ANTONIN";"2005";"07";8
"150165";1;"ANTONIN";"2006";"07";14
"150251";1;"ANTONIN";"2007";"07";8
"150337";1;"ANTONIN";"2008";"07";14
"150420";1;"ANTONIN";"2009";"07";9
"150506";1;"ANTONIN";"2010";"07";4
"150582";1;"ANTONIN";"2011";"07";7
"150665";1;"ANTONIN";"2012";"07";10
"150741";1;"ANTONIN";"2013";"07";6
"150819";1;"ANTONIN";"2014";"07";10
"150904";1;"ANTONIN";"2015";"07";9
"150984";1;"ANTONIN";"2016";"07";6
"151062";1;"ANTONIN";"2017";"07";4
"151140";1;"ANTONIN";"2018";"07";3
"151217";1;"ANTONIN";"2019";"07";3
"151287";1;"ANTONIN";"2020";"07";4
"155199";1;"ANTONY";"2001";"07";4
"163346";1;"ARMAND";"2015";"07";3
"168346";1;"ARNAUD";"2002";"07";7
"168423";1;"ARNAUD";"2003";"07";3
"168495";1;"ARNAUD";"2004";"07";4
"169431";1;"ARNO";"2010";"07";3
"171480";1;"ARSENE";"2008";"07";3
"171848";1;"ARSÈNE";"2018";"07";3
"175188";1;"ARTHUR";"2000";"07";11
"175284";1;"ARTHUR";"2001";"07";16
"175380";1;"ARTHUR";"2002";"07";16
"175475";1;"ARTHUR";"2003";"07";17
"175572";1;"ARTHUR";"2004";"07";13
"175664";1;"ARTHUR";"2005";"07";11
"175762";1;"ARTHUR";"2006";"07";13
"175859";1;"ARTHUR";"2007";"07";10
"175956";1;"ARTHUR";"2008";"07";21
"176053";1;"ARTHUR";"2009";"07";14
"176150";1;"ARTHUR";"2010";"07";12
"176247";1;"ARTHUR";"2011";"07";13
"176344";1;"ARTHUR";"2012";"07";18
"176441";1;"ARTHUR";"2013";"07";15
"176539";1;"ARTHUR";"2014";"07";8
"176635";1;"ARTHUR";"2015";"07";18
"176731";1;"ARTHUR";"2016";"07";13
"176827";1;"ARTHUR";"2017";"07";12
"176924";1;"ARTHUR";"2018";"07";13
"177021";1;"ARTHUR";"2019";"07";12
"177118";1;"ARTHUR";"2020";"07";14
"178311";1;"AUBIN";"2001";"07";5
"178337";1;"AUBIN";"2002";"07";3
"178406";1;"AUBIN";"2005";"07";5
"178468";1;"AUBIN";"2007";"07";4
"178564";1;"AUBIN";"2010";"07";3
"178598";1;"AUBIN";"2011";"07";3
"178631";1;"AUBIN";"2012";"07";5
"178659";1;"AUBIN";"2013";"07";3
"178722";1;"AUBIN";"2015";"07";3
"178909";1;"AUBIN";"2020";"07";4
"182981";1;"AUGUSTE";"2008";"07";3
"186049";1;"AUGUSTIN";"2006";"07";4
"186107";1;"AUGUSTIN";"2007";"07";5
"186249";1;"AUGUSTIN";"2009";"07";3
"186322";1;"AUGUSTIN";"2010";"07";3
"186524";1;"AUGUSTIN";"2013";"07";3
"186600";1;"AUGUSTIN";"2014";"07";4
"186675";1;"AUGUSTIN";"2015";"07";3
