"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8901";1;"_PRENOMS_RARES";"2000";"971";572
"8999";1;"_PRENOMS_RARES";"2001";"971";601
"9098";1;"_PRENOMS_RARES";"2002";"971";541
"9196";1;"_PRENOMS_RARES";"2003";"971";605
"9295";1;"_PRENOMS_RARES";"2004";"971";784
"9394";1;"_PRENOMS_RARES";"2005";"971";817
"9493";1;"_PRENOMS_RARES";"2006";"971";827
"9592";1;"_PRENOMS_RARES";"2007";"971";761
"9690";1;"_PRENOMS_RARES";"2008";"971";611
"9789";1;"_PRENOMS_RARES";"2009";"971";593
"9888";1;"_PRENOMS_RARES";"2010";"971";605
"9987";1;"_PRENOMS_RARES";"2011";"971";668
"10086";1;"_PRENOMS_RARES";"2012";"971";676
"10185";1;"_PRENOMS_RARES";"2013";"971";632
"10284";1;"_PRENOMS_RARES";"2014";"971";662
"10383";1;"_PRENOMS_RARES";"2015";"971";683
"10482";1;"_PRENOMS_RARES";"2016";"971";640
"10581";1;"_PRENOMS_RARES";"2017";"971";585
"10680";1;"_PRENOMS_RARES";"2018";"971";559
"10779";1;"_PRENOMS_RARES";"2019";"971";714
"10878";1;"_PRENOMS_RARES";"2020";"971";790
"11131";1;"AARON";"2006";"971";5
"11207";1;"AARON";"2007";"971";3
"11294";1;"AARON";"2008";"971";4
"11379";1;"AARON";"2009";"971";6
"11550";1;"AARON";"2011";"971";3
"11639";1;"AARON";"2012";"971";4
"11821";1;"AARON";"2014";"971";6
"11915";1;"AARON";"2015";"971";4
"12009";1;"AARON";"2016";"971";6
"12195";1;"AARON";"2018";"971";5
"12288";1;"AARON";"2019";"971";11
"12386";1;"AARON";"2020";"971";7
"24651";1;"ADAM";"2004";"971";3
"24814";1;"ADAM";"2006";"971";3
"24902";1;"ADAM";"2007";"971";3
"25170";1;"ADAM";"2010";"971";3
"25262";1;"ADAM";"2011";"971";8
"25445";1;"ADAM";"2013";"971";5
"25538";1;"ADAM";"2014";"971";6
"25903";1;"ADAM";"2018";"971";3
"25997";1;"ADAM";"2019";"971";7
"26089";1;"ADAM";"2020";"971";5
"31639";1;"ADRIAN";"2000";"971";3
"31704";1;"ADRIAN";"2004";"971";3
"31859";1;"ADRIAN";"2013";"971";3
"31915";1;"ADRIAN";"2016";"971";3
"31986";1;"ADRIAN";"2019";"971";4
"32108";1;"ADRIANO";"2006";"971";3
"32310";1;"ADRIEL";"2020";"971";4
"37928";1;"ADRIEN";"2000";"971";9
"38026";1;"ADRIEN";"2001";"971";5
"38124";1;"ADRIEN";"2002";"971";3
"38220";1;"ADRIEN";"2003";"971";6
"38316";1;"ADRIEN";"2004";"971";8
"38506";1;"ADRIEN";"2006";"971";4
"38597";1;"ADRIEN";"2007";"971";4
"38780";1;"ADRIEN";"2009";"971";4
"38952";1;"ADRIEN";"2011";"971";3
"39037";1;"ADRIEN";"2012";"971";4
"39116";1;"ADRIEN";"2013";"971";4
"39201";1;"ADRIEN";"2014";"971";7
"39277";1;"ADRIEN";"2015";"971";3
"39424";1;"ADRIEN";"2017";"971";3
"39623";1;"ADRIEN";"2020";"971";3
"42968";1;"AÏDEN";"2018";"971";3
"43024";1;"AÏDEN";"2020";"971";3
"54349";1;"ALAIN";"2000";"971";3
"54366";1;"ALAIN";"2001";"971";4
"54379";1;"ALAIN";"2002";"971";4
"55680";1;"ALAN";"2000";"971";13
"55752";1;"ALAN";"2001";"971";13
"55825";1;"ALAN";"2002";"971";16
"55895";1;"ALAN";"2003";"971";9
"55958";1;"ALAN";"2004";"971";7
"56021";1;"ALAN";"2005";"971";9
"56083";1;"ALAN";"2006";"971";6
"56137";1;"ALAN";"2007";"971";10
"56190";1;"ALAN";"2008";"971";5
"56235";1;"ALAN";"2009";"971";4
"56359";1;"ALAN";"2012";"971";3
"56500";1;"ALAN";"2016";"971";4
"71038";1;"ALEX";"2000";"971";4
"71126";1;"ALEX";"2001";"971";3
"71209";1;"ALEX";"2002";"971";4
"71362";1;"ALEX";"2004";"971";4
"71431";1;"ALEX";"2005";"971";6
