"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8834";1;"_PRENOMS_RARES";"2000";"29";94
"8933";1;"_PRENOMS_RARES";"2001";"29";97
"9031";1;"_PRENOMS_RARES";"2002";"29";102
"9130";1;"_PRENOMS_RARES";"2003";"29";108
"9228";1;"_PRENOMS_RARES";"2004";"29";130
"9327";1;"_PRENOMS_RARES";"2005";"29";105
"9426";1;"_PRENOMS_RARES";"2006";"29";147
"9525";1;"_PRENOMS_RARES";"2007";"29";149
"9624";1;"_PRENOMS_RARES";"2008";"29";136
"9722";1;"_PRENOMS_RARES";"2009";"29";143
"9821";1;"_PRENOMS_RARES";"2010";"29";162
"9920";1;"_PRENOMS_RARES";"2011";"29";174
"10019";1;"_PRENOMS_RARES";"2012";"29";171
"10118";1;"_PRENOMS_RARES";"2013";"29";167
"10217";1;"_PRENOMS_RARES";"2014";"29";171
"10316";1;"_PRENOMS_RARES";"2015";"29";143
"10415";1;"_PRENOMS_RARES";"2016";"29";163
"10514";1;"_PRENOMS_RARES";"2017";"29";186
"10613";1;"_PRENOMS_RARES";"2018";"29";174
"10712";1;"_PRENOMS_RARES";"2019";"29";171
"10811";1;"_PRENOMS_RARES";"2020";"29";177
"10996";1;"AARON";"2004";"29";4
"11086";1;"AARON";"2006";"29";6
"11152";1;"AARON";"2007";"29";13
"11234";1;"AARON";"2008";"29";23
"11319";1;"AARON";"2009";"29";22
"11404";1;"AARON";"2010";"29";28
"11488";1;"AARON";"2011";"29";24
"11577";1;"AARON";"2012";"29";33
"11666";1;"AARON";"2013";"29";21
"11759";1;"AARON";"2014";"29";30
"11851";1;"AARON";"2015";"29";22
"11945";1;"AARON";"2016";"29";29
"12038";1;"AARON";"2017";"29";25
"12133";1;"AARON";"2018";"29";32
"12224";1;"AARON";"2019";"29";24
"12320";1;"AARON";"2020";"29";33
"20447";1;"ABEL";"2001";"29";4
"20594";1;"ABEL";"2008";"29";3
"20697";1;"ABEL";"2011";"29";3
"20740";1;"ABEL";"2012";"29";5
"20787";1;"ABEL";"2013";"29";8
"20840";1;"ABEL";"2014";"29";6
"20893";1;"ABEL";"2015";"29";3
"20946";1;"ABEL";"2016";"29";7
"21006";1;"ABEL";"2017";"29";4
"21065";1;"ABEL";"2018";"29";5
"21120";1;"ABEL";"2019";"29";8
