"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8880";1;"_PRENOMS_RARES";"2000";"75";1264
"8978";1;"_PRENOMS_RARES";"2001";"75";1360
"9077";1;"_PRENOMS_RARES";"2002";"75";1399
"9175";1;"_PRENOMS_RARES";"2003";"75";1350
"9274";1;"_PRENOMS_RARES";"2004";"75";1471
"9373";1;"_PRENOMS_RARES";"2005";"75";1469
"9472";1;"_PRENOMS_RARES";"2006";"75";1397
"9571";1;"_PRENOMS_RARES";"2007";"75";1419
"9669";1;"_PRENOMS_RARES";"2008";"75";1460
"9768";1;"_PRENOMS_RARES";"2009";"75";1494
"9867";1;"_PRENOMS_RARES";"2010";"75";1511
"9966";1;"_PRENOMS_RARES";"2011";"75";1498
"10065";1;"_PRENOMS_RARES";"2012";"75";1499
"10164";1;"_PRENOMS_RARES";"2013";"75";1571
"10263";1;"_PRENOMS_RARES";"2014";"75";1463
"10362";1;"_PRENOMS_RARES";"2015";"75";1507
"10461";1;"_PRENOMS_RARES";"2016";"75";1455
"10560";1;"_PRENOMS_RARES";"2017";"75";1601
"10659";1;"_PRENOMS_RARES";"2018";"75";1508
"10758";1;"_PRENOMS_RARES";"2019";"75";1562
"10857";1;"_PRENOMS_RARES";"2020";"75";1425
"10940";1;"AARON";"2000";"75";27
"10953";1;"AARON";"2001";"75";21
"10967";1;"AARON";"2002";"75";31
"10981";1;"AARON";"2003";"75";26
"11013";1;"AARON";"2004";"75";54
"11057";1;"AARON";"2005";"75";52
"11116";1;"AARON";"2006";"75";67
"11188";1;"AARON";"2007";"75";76
"11273";1;"AARON";"2008";"75";92
"11359";1;"AARON";"2009";"75";76
"11444";1;"AARON";"2010";"75";86
"11530";1;"AARON";"2011";"75";81
"11618";1;"AARON";"2012";"75";92
"11709";1;"AARON";"2013";"75";83
"11800";1;"AARON";"2014";"75";90
"11894";1;"AARON";"2015";"75";73
"11988";1;"AARON";"2016";"75";97
"12082";1;"AARON";"2017";"75";116
"12174";1;"AARON";"2018";"75";77
"12267";1;"AARON";"2019";"75";102
"12365";1;"AARON";"2020";"75";99
"12413";1;"ABASS";"2013";"75";3
"12416";1;"ABASS";"2020";"75";3
"12496";1;"ABD";"2001";"75";5
"12497";1;"ABD";"2003";"75";4
"12505";1;"ABD";"2008";"75";4
"12514";1;"ABD";"2011";"75";5
"12529";1;"ABD";"2014";"75";4
"12535";1;"ABD";"2015";"75";5
"12546";1;"ABD";"2017";"75";4
"12551";1;"ABD";"2018";"75";3
"12557";1;"ABD";"2020";"75";3
"12863";1;"ABDALLAH";"2000";"75";8
"12872";1;"ABDALLAH";"2001";"75";6
"12882";1;"ABDALLAH";"2002";"75";12
"12895";1;"ABDALLAH";"2003";"75";7
"12908";1;"ABDALLAH";"2004";"75";6
"12921";1;"ABDALLAH";"2005";"75";9
"12933";1;"ABDALLAH";"2006";"75";6
"12946";1;"ABDALLAH";"2007";"75";4
"12966";1;"ABDALLAH";"2008";"75";10
"12988";1;"ABDALLAH";"2009";"75";11
"13005";1;"ABDALLAH";"2010";"75";13
"13024";1;"ABDALLAH";"2011";"75";6
"13045";1;"ABDALLAH";"2012";"75";13
"13067";1;"ABDALLAH";"2013";"75";9
"13092";1;"ABDALLAH";"2014";"75";18
"13119";1;"ABDALLAH";"2015";"75";9
"13147";1;"ABDALLAH";"2016";"75";10
"13171";1;"ABDALLAH";"2017";"75";8
"13195";1;"ABDALLAH";"2018";"75";15
"13219";1;"ABDALLAH";"2019";"75";10
"13240";1;"ABDALLAH";"2020";"75";13
"13648";1;"ABDEL";"2000";"75";4
"13652";1;"ABDEL";"2001";"75";6
"13660";1;"ABDEL";"2002";"75";4
"13666";1;"ABDEL";"2003";"75";8
"13677";1;"ABDEL";"2005";"75";8
"13691";1;"ABDEL";"2007";"75";4
"13705";1;"ABDEL";"2009";"75";6
"13712";1;"ABDEL";"2010";"75";5
"13726";1;"ABDEL";"2012";"75";4
"13730";1;"ABDEL";"2013";"75";4
"13738";1;"ABDEL";"2014";"75";5
"13748";1;"ABDEL";"2015";"75";5
"13763";1;"ABDEL";"2017";"75";5
"13783";1;"ABDEL";"2020";"75";3
"14130";1;"ABDELAZIZ";"2004";"75";5
"14143";1;"ABDELAZIZ";"2015";"75";3
"15510";1;"ABDELKADER";"2000";"75";6
"15525";1;"ABDELKADER";"2001";"75";3
"15535";1;"ABDELKADER";"2002";"75";3
"15548";1;"ABDELKADER";"2003";"75";3
"15563";1;"ABDELKADER";"2004";"75";3
"15574";1;"ABDELKADER";"2005";"75";5
"15596";1;"ABDELKADER";"2007";"75";8
"15611";1;"ABDELKADER";"2008";"75";4
"15621";1;"ABDELKADER";"2009";"75";4
"15637";1;"ABDELKADER";"2011";"75";3
"15651";1;"ABDELKADER";"2013";"75";5
"15660";1;"ABDELKADER";"2014";"75";4
"15669";1;"ABDELKADER";"2015";"75";4
"15691";1;"ABDELKADER";"2018";"75";3
"15701";1;"ABDELKADER";"2019";"75";3
"15785";1;"ABDELKARIM";"2000";"75";3
"15791";1;"ABDELKARIM";"2002";"75";3
"16217";1;"ABDELLAH";"2003";"75";4
"16222";1;"ABDELLAH";"2004";"75";5
"16227";1;"ABDELLAH";"2005";"75";4
"16250";1;"ABDELLAH";"2008";"75";3
"16278";1;"ABDELLAH";"2011";"75";3
"16290";1;"ABDELLAH";"2012";"75";3
"16308";1;"ABDELLAH";"2014";"75";4
"16342";1;"ABDELLAH";"2019";"75";3
"16522";1;"ABDELMALIK";"2007";"75";3
"16534";1;"ABDELMALIK";"2011";"75";3
"16601";1;"ABDELRAHMAN";"2010";"75";3
"16616";1;"ABDELRAHMAN";"2017";"75";3
"16653";1;"ABDELRANI";"2000";"75";3
"16708";1;"ABDENOUR";"2004";"75";3
"16732";1;"ABDERAHMAN";"2012";"75";4
"16745";1;"ABDERAHMAN";"2016";"75";3
"16791";1;"ABDERAHMANE";"2014";"75";4
"16795";1;"ABDERAHMANE";"2015";"75";3
"16832";1;"ABDERRAHIM";"2016";"75";3
"16845";1;"ABDERRAHMAN";"2011";"75";4
"16861";1;"ABDERRAHMAN";"2015";"75";3
"16943";1;"ABDERRAHMANE";"2000";"75";3
"16947";1;"ABDERRAHMANE";"2001";"75";3
"16953";1;"ABDERRAHMANE";"2004";"75";3
"16961";1;"ABDERRAHMANE";"2006";"75";3
"16966";1;"ABDERRAHMANE";"2007";"75";4
"16972";1;"ABDERRAHMANE";"2008";"75";8
"16984";1;"ABDERRAHMANE";"2010";"75";4
"16992";1;"ABDERRAHMANE";"2011";"75";4
"16999";1;"ABDERRAHMANE";"2012";"75";9
"17011";1;"ABDERRAHMANE";"2013";"75";5
"17020";1;"ABDERRAHMANE";"2014";"75";4
"17046";1;"ABDERRAHMANE";"2017";"75";5
"17052";1;"ABDERRAHMANE";"2018";"75";4
"17058";1;"ABDERRAHMANE";"2019";"75";5
"17068";1;"ABDERRAHMEN";"2018";"75";3
"17280";1;"ABDOU";"2000";"75";4
"17281";1;"ABDOU";"2001";"75";4
"17283";1;"ABDOU";"2002";"75";3
"17285";1;"ABDOU";"2003";"75";5
"17287";1;"ABDOU";"2005";"75";3
"17292";1;"ABDOU";"2006";"75";6
"17293";1;"ABDOU";"2007";"75";4
"17298";1;"ABDOU";"2008";"75";4
"17302";1;"ABDOU";"2009";"75";8
"17308";1;"ABDOU";"2010";"75";7
"17316";1;"ABDOU";"2012";"75";3
"17322";1;"ABDOU";"2014";"75";7
"17323";1;"ABDOU";"2015";"75";3
"17331";1;"ABDOU";"2017";"75";3
"17333";1;"ABDOU";"2018";"75";4
"17337";1;"ABDOU";"2019";"75";9
"17433";1;"ABDOUL";"2000";"75";4
"17436";1;"ABDOUL";"2001";"75";7
"17439";1;"ABDOUL";"2002";"75";5
"17442";1;"ABDOUL";"2003";"75";4
"17446";1;"ABDOUL";"2004";"75";5
"17448";1;"ABDOUL";"2005";"75";5
"17450";1;"ABDOUL";"2006";"75";6
"17453";1;"ABDOUL";"2007";"75";3
"17455";1;"ABDOUL";"2008";"75";7
"17457";1;"ABDOUL";"2009";"75";5
"17460";1;"ABDOUL";"2010";"75";10
"17464";1;"ABDOUL";"2011";"75";11
"17469";1;"ABDOUL";"2012";"75";8
"17472";1;"ABDOUL";"2013";"75";13
"17478";1;"ABDOUL";"2014";"75";9
