"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8895";1;"_PRENOMS_RARES";"2000";"90";28
"8993";1;"_PRENOMS_RARES";"2001";"90";16
"9092";1;"_PRENOMS_RARES";"2002";"90";23
"9190";1;"_PRENOMS_RARES";"2003";"90";32
"9289";1;"_PRENOMS_RARES";"2004";"90";35
"9388";1;"_PRENOMS_RARES";"2005";"90";22
"9487";1;"_PRENOMS_RARES";"2006";"90";34
"9586";1;"_PRENOMS_RARES";"2007";"90";38
"9684";1;"_PRENOMS_RARES";"2008";"90";38
"9783";1;"_PRENOMS_RARES";"2009";"90";56
"9882";1;"_PRENOMS_RARES";"2010";"90";44
"9981";1;"_PRENOMS_RARES";"2011";"90";50
"10080";1;"_PRENOMS_RARES";"2012";"90";52
"10179";1;"_PRENOMS_RARES";"2013";"90";37
"10278";1;"_PRENOMS_RARES";"2014";"90";37
"10377";1;"_PRENOMS_RARES";"2015";"90";50
"10476";1;"_PRENOMS_RARES";"2016";"90";51
"10575";1;"_PRENOMS_RARES";"2017";"90";83
"10674";1;"_PRENOMS_RARES";"2018";"90";87
"10773";1;"_PRENOMS_RARES";"2019";"90";63
"10872";1;"_PRENOMS_RARES";"2020";"90";90
"11288";1;"AARON";"2008";"90";3
"11633";1;"AARON";"2012";"90";4
"11724";1;"AARON";"2013";"90";4
"11815";1;"AARON";"2014";"90";12
"11909";1;"AARON";"2015";"90";15
"12003";1;"AARON";"2016";"90";4
"12097";1;"AARON";"2017";"90";13
"12189";1;"AARON";"2018";"90";7
"12282";1;"AARON";"2019";"90";10
"12380";1;"AARON";"2020";"90";12
"20985";1;"ABEL";"2016";"90";3
"24496";1;"ADAM";"2002";"90";4
"24570";1;"ADAM";"2003";"90";3
"24645";1;"ADAM";"2004";"90";5
"24724";1;"ADAM";"2005";"90";6
"24808";1;"ADAM";"2006";"90";10
"24896";1;"ADAM";"2007";"90";4
"24987";1;"ADAM";"2008";"90";6
"25075";1;"ADAM";"2009";"90";8
"25164";1;"ADAM";"2010";"90";6
"25256";1;"ADAM";"2011";"90";7
"25347";1;"ADAM";"2012";"90";16
"25439";1;"ADAM";"2013";"90";11
"25532";1;"ADAM";"2014";"90";14
"25625";1;"ADAM";"2015";"90";17
"25720";1;"ADAM";"2016";"90";7
"25809";1;"ADAM";"2017";"90";31
"25897";1;"ADAM";"2018";"90";21
"25991";1;"ADAM";"2019";"90";18
"26083";1;"ADAM";"2020";"90";16
"27117";1;"ADEL";"2000";"90";3
"27474";1;"ADEL";"2014";"90";3
"27583";1;"ADEL";"2018";"90";5
"27936";1;"ADEM";"2005";"90";3
"27963";1;"ADEM";"2006";"90";5
"28030";1;"ADEM";"2008";"90";3
"28198";1;"ADEM";"2012";"90";4
"28341";1;"ADEM";"2015";"90";4
"28446";1;"ADEM";"2017";"90";5
"28501";1;"ADEM";"2018";"90";7
"28554";1;"ADEM";"2019";"90";4
"28607";1;"ADEM";"2020";"90";6
"37922";1;"ADRIEN";"2000";"90";11
"38020";1;"ADRIEN";"2001";"90";9
"38118";1;"ADRIEN";"2002";"90";7
"38214";1;"ADRIEN";"2003";"90";5
"38310";1;"ADRIEN";"2004";"90";6
"38500";1;"ADRIEN";"2006";"90";5
"38591";1;"ADRIEN";"2007";"90";3
"38946";1;"ADRIEN";"2011";"90";5
"39031";1;"ADRIEN";"2012";"90";5
"39195";1;"ADRIEN";"2014";"90";4
"41681";1;"AHMED";"2008";"90";4
"42032";1;"AHMED";"2017";"90";3
"42069";1;"AHMED";"2018";"90";3
"42111";1;"AHMED";"2019";"90";4
"42153";1;"AHMED";"2020";"90";6
"55819";1;"ALAN";"2002";"90";3
"55889";1;"ALAN";"2003";"90";3
"55952";1;"ALAN";"2004";"90";4
"56015";1;"ALAN";"2005";"90";4
"56276";1;"ALAN";"2010";"90";5
"59358";1;"ALBAN";"2007";"90";5
"59432";1;"ALBAN";"2008";"90";3
"59709";1;"ALBAN";"2012";"90";4
"60210";1;"ALBAN";"2020";"90";3
"68730";1;"ALESSIO";"2008";"90";3
"68831";1;"ALESSIO";"2012";"90";4
"68864";1;"ALESSIO";"2013";"90";3
"68977";1;"ALESSIO";"2016";"90";3
"69021";1;"ALESSIO";"2017";"90";5
"69069";1;"ALESSIO";"2018";"90";9
"69125";1;"ALESSIO";"2019";"90";4
"69191";1;"ALESSIO";"2020";"90";3
"71032";1;"ALEX";"2000";"90";6
"71120";1;"ALEX";"2001";"90";3
"71680";1;"ALEX";"2009";"90";3
"72138";1;"ALEX";"2018";"90";3
"79098";1;"ALEXANDRE";"2000";"90";16
"79196";1;"ALEXANDRE";"2001";"90";15
"79294";1;"ALEXANDRE";"2002";"90";6
"79393";1;"ALEXANDRE";"2003";"90";12
"79492";1;"ALEXANDRE";"2004";"90";10
"79589";1;"ALEXANDRE";"2005";"90";7
"79685";1;"ALEXANDRE";"2006";"90";8
"79782";1;"ALEXANDRE";"2007";"90";6
"79967";1;"ALEXANDRE";"2009";"90";8
"80063";1;"ALEXANDRE";"2010";"90";6
"80155";1;"ALEXANDRE";"2011";"90";4
"80491";1;"ALEXANDRE";"2015";"90";5
"80649";1;"ALEXANDRE";"2017";"90";8
"80726";1;"ALEXANDRE";"2018";"90";7
"85733";1;"ALEXIS";"2000";"90";16
"85832";1;"ALEXIS";"2001";"90";13
"85930";1;"ALEXIS";"2002";"90";14
"86027";1;"ALEXIS";"2003";"90";9
"86124";1;"ALEXIS";"2004";"90";11
"86222";1;"ALEXIS";"2005";"90";17
"86319";1;"ALEXIS";"2006";"90";12
"86414";1;"ALEXIS";"2007";"90";7
"86511";1;"ALEXIS";"2008";"90";4
"86606";1;"ALEXIS";"2009";"90";7
"86699";1;"ALEXIS";"2010";"90";8
"86794";1;"ALEXIS";"2011";"90";9
"86888";1;"ALEXIS";"2012";"90";6
"86979";1;"ALEXIS";"2013";"90";4
"87069";1;"ALEXIS";"2014";"90";4
"87153";1;"ALEXIS";"2015";"90";3
"87236";1;"ALEXIS";"2016";"90";3
"87317";1;"ALEXIS";"2017";"90";3
"87389";1;"ALEXIS";"2018";"90";4
"87457";1;"ALEXIS";"2019";"90";4
"87516";1;"ALEXIS";"2020";"90";7
"87854";1;"ALEXY";"2004";"90";3
"87929";1;"ALEXY";"2006";"90";3
"93970";1;"ALI";"2006";"90";3
"94324";1;"ALI";"2014";"90";3
"94479";1;"ALI";"2017";"90";5
"94586";1;"ALI";"2019";"90";5
"94641";1;"ALI";"2020";"90";3
"97348";1;"ALLAN";"2002";"90";5
"97418";1;"ALLAN";"2003";"90";3
"98307";1;"ALOIS";"2006";"90";3
"98538";1;"ALOÏS";"2012";"90";5
"109122";1;"AMIN";"2012";"90";3
"109665";1;"AMINE";"2000";"90";3
"109759";1;"AMINE";"2002";"90";3
"109810";1;"AMINE";"2003";"90";5
"109866";1;"AMINE";"2004";"90";4
"109998";1;"AMINE";"2006";"90";7
"110135";1;"AMINE";"2008";"90";5
"110200";1;"AMINE";"2009";"90";3
"110266";1;"AMINE";"2010";"90";5
"110327";1;"AMINE";"2011";"90";3
"110391";1;"AMINE";"2012";"90";3
"110516";1;"AMINE";"2014";"90";3
"110691";1;"AMINE";"2017";"90";7
"110744";1;"AMINE";"2018";"90";6
"111491";1;"AMIR";"2014";"90";5
"111546";1;"AMIR";"2015";"90";3
"111609";1;"AMIR";"2016";"90";4
"111675";1;"AMIR";"2017";"90";10
"111750";1;"AMIR";"2018";"90";10
"111823";1;"AMIR";"2019";"90";9
"111894";1;"AMIR";"2020";"90";12
"112768";1;"ANAS";"2010";"90";3
"113079";1;"ANAS";"2017";"90";5
"113122";1;"ANAS";"2018";"90";7
"113171";1;"ANAS";"2019";"90";5
"113220";1;"ANAS";"2020";"90";4
"122994";1;"ANDREA";"2016";"90";4
"123145";1;"ANDREA";"2020";"90";4
"130155";1;"ANGELO";"2006";"90";3
"130247";1;"ANGELO";"2008";"90";3
"130594";1;"ANGELO";"2017";"90";3
"131376";1;"ANIS";"2003";"90";3
"131447";1;"ANIS";"2005";"90";3
"131552";1;"ANIS";"2008";"90";4
"131667";1;"ANIS";"2011";"90";3
"131816";1;"ANIS";"2015";"90";3
"131971";1;"ANIS";"2020";"90";3
"135876";1;"ANTHONY";"2000";"90";7
"135974";1;"ANTHONY";"2001";"90";11
"136069";1;"ANTHONY";"2002";"90";9
"136162";1;"ANTHONY";"2003";"90";8
"136254";1;"ANTHONY";"2004";"90";5
"136345";1;"ANTHONY";"2005";"90";3
"136434";1;"ANTHONY";"2006";"90";5
"136511";1;"ANTHONY";"2007";"90";3
"136594";1;"ANTHONY";"2008";"90";4
"136734";1;"ANTHONY";"2010";"90";4
"136797";1;"ANTHONY";"2011";"90";3
"145072";1;"ANTOINE";"2000";"90";20
"145169";1;"ANTOINE";"2001";"90";26
"145267";1;"ANTOINE";"2002";"90";14
"145365";1;"ANTOINE";"2003";"90";8
"145461";1;"ANTOINE";"2004";"90";11
"145556";1;"ANTOINE";"2005";"90";10
"145653";1;"ANTOINE";"2006";"90";9
"145747";1;"ANTOINE";"2007";"90";11
"145844";1;"ANTOINE";"2008";"90";10
"145939";1;"ANTOINE";"2009";"90";8
"146034";1;"ANTOINE";"2010";"90";4
"146128";1;"ANTOINE";"2011";"90";7
"146220";1;"ANTOINE";"2012";"90";5
"146314";1;"ANTOINE";"2013";"90";6
"146409";1;"ANTOINE";"2014";"90";8
"146496";1;"ANTOINE";"2015";"90";6
"146588";1;"ANTOINE";"2016";"90";4
"146679";1;"ANTOINE";"2017";"90";11
"146771";1;"ANTOINE";"2018";"90";6
"146855";1;"ANTOINE";"2019";"90";9
"146945";1;"ANTOINE";"2020";"90";3
"149901";1;"ANTONIN";"2002";"90";11
"149987";1;"ANTONIN";"2003";"90";7
"150071";1;"ANTONIN";"2004";"90";5
"150153";1;"ANTONIN";"2005";"90";5
"150325";1;"ANTONIN";"2007";"90";8
"150572";1;"ANTONIN";"2010";"90";3
"150808";1;"ANTONIN";"2013";"90";3
"150893";1;"ANTONIN";"2014";"90";3
"150973";1;"ANTONIN";"2015";"90";4
"151131";1;"ANTONIN";"2017";"90";3
"151279";1;"ANTONIN";"2019";"90";4
"151349";1;"ANTONIN";"2020";"90";3
"156089";1;"ARDA";"2017";"90";3
"168248";1;"ARNAUD";"2000";"90";3
"168411";1;"ARNAUD";"2002";"90";3
"168553";1;"ARNAUD";"2004";"90";5
"168619";1;"ARNAUD";"2005";"90";5
"169875";1;"ARON";"2017";"90";3
"175268";1;"ARTHUR";"2000";"90";10
"175365";1;"ARTHUR";"2001";"90";13
"175460";1;"ARTHUR";"2002";"90";13
"175556";1;"ARTHUR";"2003";"90";15
"175650";1;"ARTHUR";"2004";"90";13
"175746";1;"ARTHUR";"2005";"90";5
"175843";1;"ARTHUR";"2006";"90";3
"175940";1;"ARTHUR";"2007";"90";11
"176037";1;"ARTHUR";"2008";"90";12
"176134";1;"ARTHUR";"2009";"90";6
"176232";1;"ARTHUR";"2010";"90";11
"176328";1;"ARTHUR";"2011";"90";10
"176425";1;"ARTHUR";"2012";"90";7
"176523";1;"ARTHUR";"2013";"90";14
"176620";1;"ARTHUR";"2014";"90";10
"176716";1;"ARTHUR";"2015";"90";12
"176812";1;"ARTHUR";"2016";"90";8
"176908";1;"ARTHUR";"2017";"90";9
"177006";1;"ARTHUR";"2018";"90";17
"177102";1;"ARTHUR";"2019";"90";17
"177199";1;"ARTHUR";"2020";"90";13
"178500";1;"AUBIN";"2007";"90";3
"178594";1;"AUBIN";"2010";"90";3
"186239";1;"AUGUSTIN";"2008";"90";3
"186311";1;"AUGUSTIN";"2009";"90";3
"186827";1;"AUGUSTIN";"2016";"90";3
"186909";1;"AUGUSTIN";"2017";"90";4
"186992";1;"AUGUSTIN";"2018";"90";4
"187075";1;"AUGUSTIN";"2019";"90";3
"187148";1;"AUGUSTIN";"2020";"90";3
"190068";1;"AURÉLIEN";"2000";"90";3
"190155";1;"AURÉLIEN";"2001";"90";6
"190336";1;"AURÉLIEN";"2003";"90";6
"190500";1;"AURÉLIEN";"2005";"90";4
"190646";1;"AURÉLIEN";"2007";"90";3
"190712";1;"AURÉLIEN";"2008";"90";3
"193177";1;"AXEL";"2000";"90";8
"193274";1;"AXEL";"2001";"90";7
"193369";1;"AXEL";"2002";"90";10
"193465";1;"AXEL";"2003";"90";8
"193562";1;"AXEL";"2004";"90";13
"193660";1;"AXEL";"2005";"90";10
"193756";1;"AXEL";"2006";"90";9
"193850";1;"AXEL";"2007";"90";8
"193945";1;"AXEL";"2008";"90";6
"194040";1;"AXEL";"2009";"90";6
"194138";1;"AXEL";"2010";"90";7
"194235";1;"AXEL";"2011";"90";11
"194333";1;"AXEL";"2012";"90";9
"194432";1;"AXEL";"2013";"90";10
"194529";1;"AXEL";"2014";"90";6
"194622";1;"AXEL";"2015";"90";7
"194715";1;"AXEL";"2016";"90";5
"194806";1;"AXEL";"2017";"90";8
"194898";1;"AXEL";"2018";"90";7
"194987";1;"AXEL";"2019";"90";5
"195077";1;"AXEL";"2020";"90";3
"195307";1;"AYAZ";"2018";"90";4
"195536";1;"AYDAN";"2018";"90";3
"195911";1;"AYDEN";"2017";"90";4
"196074";1;"AYDEN";"2019";"90";11
"196162";1;"AYDEN";"2020";"90";13
"196516";1;"AYLAN";"2020";"90";4
"196668";1;"AYMAN";"2006";"90";3
"197258";1;"AYMANE";"2018";"90";3
"197405";1;"AYMEN";"2002";"90";3
"197586";1;"AYMEN";"2009";"90";4
"197744";1;"AYMEN";"2013";"90";3
"197788";1;"AYMEN";"2014";"90";3
"197831";1;"AYMEN";"2015";"90";4
"197912";1;"AYMEN";"2017";"90";3
"197955";1;"AYMEN";"2018";"90";5
"199735";1;"AYMERIC";"2000";"90";3
"199881";1;"AYMERIC";"2002";"90";3
"200015";1;"AYMERIC";"2004";"90";3
"200198";1;"AYMERIC";"2007";"90";3
"200345";1;"AYMERIC";"2010";"90";4
"201338";1;"AYOUB";"2006";"90";4
"201587";1;"AYOUB";"2011";"90";4
"201690";1;"AYOUB";"2013";"90";4
"201803";1;"AYOUB";"2015";"90";4
"201906";1;"AYOUB";"2017";"90";6
"201960";1;"AYOUB";"2018";"90";9
"202018";1;"AYOUB";"2019";"90";7
"202067";1;"AYOUB";"2020";"90";3
"207083";1;"BAPTISTE";"2000";"90";7
"207178";1;"BAPTISTE";"2001";"90";7
"207273";1;"BAPTISTE";"2002";"90";9
"207367";1;"BAPTISTE";"2003";"90";14
"207464";1;"BAPTISTE";"2004";"90";6
"207560";1;"BAPTISTE";"2005";"90";4
"207657";1;"BAPTISTE";"2006";"90";12
"207755";1;"BAPTISTE";"2007";"90";9
"207851";1;"BAPTISTE";"2008";"90";7
"207947";1;"BAPTISTE";"2009";"90";9
"208043";1;"BAPTISTE";"2010";"90";6
"208139";1;"BAPTISTE";"2011";"90";5
"208232";1;"BAPTISTE";"2012";"90";4
"208327";1;"BAPTISTE";"2013";"90";3
"208420";1;"BAPTISTE";"2014";"90";5
"208514";1;"BAPTISTE";"2015";"90";4
"208607";1;"BAPTISTE";"2016";"90";4
"208697";1;"BAPTISTE";"2017";"90";7
"208787";1;"BAPTISTE";"2018";"90";4
"208872";1;"BAPTISTE";"2019";"90";5
"208955";1;"BAPTISTE";"2020";"90";4
"213952";1;"BASTIEN";"2000";"90";9
"214046";1;"BASTIEN";"2001";"90";4
"214235";1;"BASTIEN";"2003";"90";7
"214325";1;"BASTIEN";"2004";"90";4
"214591";1;"BASTIEN";"2007";"90";5
"214684";1;"BASTIEN";"2008";"90";6
"214769";1;"BASTIEN";"2009";"90";3
"214855";1;"BASTIEN";"2010";"90";4
"214944";1;"BASTIEN";"2011";"90";3
"215025";1;"BASTIEN";"2012";"90";4
"215188";1;"BASTIEN";"2014";"90";4
"215268";1;"BASTIEN";"2015";"90";5
"215339";1;"BASTIEN";"2016";"90";4
"215412";1;"BASTIEN";"2017";"90";7
"215543";1;"BASTIEN";"2019";"90";4
"219931";1;"BENJAMIN";"2000";"90";11
"220030";1;"BENJAMIN";"2001";"90";18
"220129";1;"BENJAMIN";"2002";"90";12
"220226";1;"BENJAMIN";"2003";"90";12
"220323";1;"BENJAMIN";"2004";"90";14
"220420";1;"BENJAMIN";"2005";"90";7
"220513";1;"BENJAMIN";"2006";"90";8
"220606";1;"BENJAMIN";"2007";"90";8
"220696";1;"BENJAMIN";"2008";"90";3
"220785";1;"BENJAMIN";"2009";"90";4
"220873";1;"BENJAMIN";"2010";"90";3
"220960";1;"BENJAMIN";"2011";"90";3
"221040";1;"BENJAMIN";"2012";"90";6
"221122";1;"BENJAMIN";"2013";"90";3
"221201";1;"BENJAMIN";"2014";"90";4
"221282";1;"BENJAMIN";"2015";"90";4
"221358";1;"BENJAMIN";"2016";"90";3
"221428";1;"BENJAMIN";"2017";"90";5
"221494";1;"BENJAMIN";"2018";"90";3
"221554";1;"BENJAMIN";"2019";"90";7
"221612";1;"BENJAMIN";"2020";"90";3
