"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8874";1;"_PRENOMS_RARES";"2000";"69";449
"8972";1;"_PRENOMS_RARES";"2001";"69";457
"9071";1;"_PRENOMS_RARES";"2002";"69";485
"9169";1;"_PRENOMS_RARES";"2003";"69";582
"9268";1;"_PRENOMS_RARES";"2004";"69";541
"9367";1;"_PRENOMS_RARES";"2005";"69";611
"9466";1;"_PRENOMS_RARES";"2006";"69";653
"9565";1;"_PRENOMS_RARES";"2007";"69";645
"9663";1;"_PRENOMS_RARES";"2008";"69";639
"9762";1;"_PRENOMS_RARES";"2009";"69";698
"9861";1;"_PRENOMS_RARES";"2010";"69";744
"9960";1;"_PRENOMS_RARES";"2011";"69";762
"10059";1;"_PRENOMS_RARES";"2012";"69";803
"10158";1;"_PRENOMS_RARES";"2013";"69";758
"10257";1;"_PRENOMS_RARES";"2014";"69";801
"10356";1;"_PRENOMS_RARES";"2015";"69";806
"10455";1;"_PRENOMS_RARES";"2016";"69";786
"10554";1;"_PRENOMS_RARES";"2017";"69";801
"10653";1;"_PRENOMS_RARES";"2018";"69";812
"10752";1;"_PRENOMS_RARES";"2019";"69";827
"10851";1;"_PRENOMS_RARES";"2020";"69";789
"10952";1;"AARON";"2001";"69";6
"11012";1;"AARON";"2004";"69";10
"11052";1;"AARON";"2005";"69";23
"11112";1;"AARON";"2006";"69";16
"11183";1;"AARON";"2007";"69";19
"11267";1;"AARON";"2008";"69";41
"11354";1;"AARON";"2009";"69";47
"11439";1;"AARON";"2010";"69";40
"11524";1;"AARON";"2011";"69";40
"11613";1;"AARON";"2012";"69";50
"11704";1;"AARON";"2013";"69";65
"11794";1;"AARON";"2014";"69";61
"11888";1;"AARON";"2015";"69";55
"11982";1;"AARON";"2016";"69";64
"12076";1;"AARON";"2017";"69";62
"12168";1;"AARON";"2018";"69";76
"12261";1;"AARON";"2019";"69";87
"12359";1;"AARON";"2020";"69";69
"12500";1;"ABD";"2007";"69";4
"12504";1;"ABD";"2008";"69";3
"12509";1;"ABD";"2010";"69";6
"12519";1;"ABD";"2012";"69";8
"12523";1;"ABD";"2013";"69";7
"12528";1;"ABD";"2014";"69";6
"12534";1;"ABD";"2015";"69";4
"12541";1;"ABD";"2016";"69";10
"12545";1;"ABD";"2017";"69";10
"12550";1;"ABD";"2018";"69";9
"12556";1;"ABD";"2019";"69";5
"12609";1;"ABDALAH";"2018";"69";3
"12862";1;"ABDALLAH";"2000";"69";6
"12871";1;"ABDALLAH";"2001";"69";7
"12881";1;"ABDALLAH";"2002";"69";9
"12894";1;"ABDALLAH";"2003";"69";9
"12907";1;"ABDALLAH";"2004";"69";12
"12919";1;"ABDALLAH";"2005";"69";9
"12932";1;"ABDALLAH";"2006";"69";8
"12945";1;"ABDALLAH";"2007";"69";20
"12965";1;"ABDALLAH";"2008";"69";14
"12985";1;"ABDALLAH";"2009";"69";24
"13003";1;"ABDALLAH";"2010";"69";30
"13023";1;"ABDALLAH";"2011";"69";25
"13042";1;"ABDALLAH";"2012";"69";23
"13065";1;"ABDALLAH";"2013";"69";29
"13091";1;"ABDALLAH";"2014";"69";39
"13116";1;"ABDALLAH";"2015";"69";34
"13145";1;"ABDALLAH";"2016";"69";20
"13169";1;"ABDALLAH";"2017";"69";18
"13194";1;"ABDALLAH";"2018";"69";22
"13218";1;"ABDALLAH";"2019";"69";25
"13239";1;"ABDALLAH";"2020";"69";13
"13647";1;"ABDEL";"2000";"69";6
"13651";1;"ABDEL";"2001";"69";7
"13658";1;"ABDEL";"2002";"69";4
"13665";1;"ABDEL";"2003";"69";6
"13676";1;"ABDEL";"2005";"69";3
"13684";1;"ABDEL";"2006";"69";5
"13690";1;"ABDEL";"2007";"69";4
"13697";1;"ABDEL";"2008";"69";4
"13704";1;"ABDEL";"2009";"69";5
"13711";1;"ABDEL";"2010";"69";7
"13718";1;"ABDEL";"2011";"69";5
"13724";1;"ABDEL";"2012";"69";8
"13729";1;"ABDEL";"2013";"69";7
"13737";1;"ABDEL";"2014";"69";5
"13747";1;"ABDEL";"2015";"69";3
"13754";1;"ABDEL";"2016";"69";8
"13761";1;"ABDEL";"2017";"69";3
"13771";1;"ABDEL";"2018";"69";10
"13777";1;"ABDEL";"2019";"69";9
