"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8832";1;"_PRENOMS_RARES";"2000";"27";58
"8931";1;"_PRENOMS_RARES";"2001";"27";37
"9029";1;"_PRENOMS_RARES";"2002";"27";64
"9128";1;"_PRENOMS_RARES";"2003";"27";75
"9226";1;"_PRENOMS_RARES";"2004";"27";75
"9325";1;"_PRENOMS_RARES";"2005";"27";54
"9424";1;"_PRENOMS_RARES";"2006";"27";63
"9523";1;"_PRENOMS_RARES";"2007";"27";62
"9622";1;"_PRENOMS_RARES";"2008";"27";94
"9720";1;"_PRENOMS_RARES";"2009";"27";84
"9819";1;"_PRENOMS_RARES";"2010";"27";94
"9918";1;"_PRENOMS_RARES";"2011";"27";100
"10017";1;"_PRENOMS_RARES";"2012";"27";98
"10116";1;"_PRENOMS_RARES";"2013";"27";116
"10215";1;"_PRENOMS_RARES";"2014";"27";112
"10314";1;"_PRENOMS_RARES";"2015";"27";107
"10413";1;"_PRENOMS_RARES";"2016";"27";152
"10512";1;"_PRENOMS_RARES";"2017";"27";123
"10611";1;"_PRENOMS_RARES";"2018";"27";116
"10710";1;"_PRENOMS_RARES";"2019";"27";109
"10809";1;"_PRENOMS_RARES";"2020";"27";121
"11084";1;"AARON";"2006";"27";5
"11150";1;"AARON";"2007";"27";7
"11232";1;"AARON";"2008";"27";5
"11317";1;"AARON";"2009";"27";9
"11402";1;"AARON";"2010";"27";9
"11486";1;"AARON";"2011";"27";16
"11575";1;"AARON";"2012";"27";13
"11664";1;"AARON";"2013";"27";7
"11757";1;"AARON";"2014";"27";11
"11849";1;"AARON";"2015";"27";18
"11943";1;"AARON";"2016";"27";12
"12036";1;"AARON";"2017";"27";16
"12131";1;"AARON";"2018";"27";8
"12222";1;"AARON";"2019";"27";8
"12318";1;"AARON";"2020";"27";12
"12890";1;"ABDALLAH";"2003";"27";3
"17859";1;"ABDOULAYE";"2018";"27";3
"20445";1;"ABEL";"2001";"27";3
"21064";1;"ABEL";"2018";"27";5
"23256";1;"ACHILLE";"2016";"27";3
"24327";1;"ADAM";"2000";"27";9
"24449";1;"ADAM";"2002";"27";3
"24597";1;"ADAM";"2004";"27";5
"24673";1;"ADAM";"2005";"27";8
"24754";1;"ADAM";"2006";"27";7
"24838";1;"ADAM";"2007";"27";8
"24927";1;"ADAM";"2008";"27";14
"25016";1;"ADAM";"2009";"27";11
"25106";1;"ADAM";"2010";"27";13
"25196";1;"ADAM";"2011";"27";12
"25290";1;"ADAM";"2012";"27";12
"25378";1;"ADAM";"2013";"27";14
"25471";1;"ADAM";"2014";"27";16
"25564";1;"ADAM";"2015";"27";11
"25660";1;"ADAM";"2016";"27";17
"25750";1;"ADAM";"2017";"27";18
"25840";1;"ADAM";"2018";"27";15
"25931";1;"ADAM";"2019";"27";10
"26025";1;"ADAM";"2020";"27";14
"27127";1;"ADEL";"2001";"27";3
"28005";1;"ADEM";"2008";"27";3
"28042";1;"ADEM";"2009";"27";4
"28211";1;"ADEM";"2013";"27";5
"28256";1;"ADEM";"2014";"27";3
"28462";1;"ADEM";"2018";"27";3
