"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8839";1;"_PRENOMS_RARES";"2000";"34";134
"8938";1;"_PRENOMS_RARES";"2001";"34";151
"9036";1;"_PRENOMS_RARES";"2002";"34";151
"9135";1;"_PRENOMS_RARES";"2003";"34";156
"9233";1;"_PRENOMS_RARES";"2004";"34";165
"9332";1;"_PRENOMS_RARES";"2005";"34";202
"9431";1;"_PRENOMS_RARES";"2006";"34";180
"9530";1;"_PRENOMS_RARES";"2007";"34";204
"9629";1;"_PRENOMS_RARES";"2008";"34";222
"9727";1;"_PRENOMS_RARES";"2009";"34";188
"9826";1;"_PRENOMS_RARES";"2010";"34";231
"9925";1;"_PRENOMS_RARES";"2011";"34";257
"10024";1;"_PRENOMS_RARES";"2012";"34";260
"10123";1;"_PRENOMS_RARES";"2013";"34";309
"10222";1;"_PRENOMS_RARES";"2014";"34";270
"10321";1;"_PRENOMS_RARES";"2015";"34";296
"10420";1;"_PRENOMS_RARES";"2016";"34";287
"10519";1;"_PRENOMS_RARES";"2017";"34";266
"10618";1;"_PRENOMS_RARES";"2018";"34";293
"10717";1;"_PRENOMS_RARES";"2019";"34";326
"10816";1;"_PRENOMS_RARES";"2020";"34";370
"10938";1;"AARON";"2000";"34";3
"10947";1;"AARON";"2001";"34";3
"10977";1;"AARON";"2003";"34";4
"10999";1;"AARON";"2004";"34";7
"11035";1;"AARON";"2005";"34";8
"11089";1;"AARON";"2006";"34";14
"11156";1;"AARON";"2007";"34";15
"11238";1;"AARON";"2008";"34";21
"11323";1;"AARON";"2009";"34";27
"11408";1;"AARON";"2010";"34";27
"11492";1;"AARON";"2011";"34";36
"11581";1;"AARON";"2012";"34";43
"11671";1;"AARON";"2013";"34";29
"11763";1;"AARON";"2014";"34";35
"11856";1;"AARON";"2015";"34";50
"11950";1;"AARON";"2016";"34";53
"12043";1;"AARON";"2017";"34";48
"12137";1;"AARON";"2018";"34";58
"12229";1;"AARON";"2019";"34";50
"12325";1;"AARON";"2020";"34";55
"12960";1;"ABDALLAH";"2008";"34";5
"12979";1;"ABDALLAH";"2009";"34";3
"13058";1;"ABDALLAH";"2013";"34";5
"13083";1;"ABDALLAH";"2014";"34";3
"13664";1;"ABDEL";"2003";"34";3
"13735";1;"ABDEL";"2014";"34";3
"14133";1;"ABDELAZIZ";"2006";"34";4
"15519";1;"ABDELKADER";"2001";"34";3
"15530";1;"ABDELKADER";"2002";"34";3
"15543";1;"ABDELKADER";"2003";"34";3
"15557";1;"ABDELKADER";"2004";"34";4
"15592";1;"ABDELKADER";"2007";"34";5
"15607";1;"ABDELKADER";"2008";"34";4
"15627";1;"ABDELKADER";"2010";"34";3
"15643";1;"ABDELKADER";"2012";"34";3
"15667";1;"ABDELKADER";"2015";"34";4
"15677";1;"ABDELKADER";"2016";"34";3
"15697";1;"ABDELKADER";"2019";"34";3
"15798";1;"ABDELKARIM";"2006";"34";3
"15799";1;"ABDELKARIM";"2007";"34";3
"16204";1;"ABDELLAH";"2000";"34";4
"16215";1;"ABDELLAH";"2003";"34";6
"16264";1;"ABDELLAH";"2010";"34";4
"16285";1;"ABDELLAH";"2012";"34";4
"16304";1;"ABDELLAH";"2014";"34";3
"16315";1;"ABDELLAH";"2015";"34";3
"16322";1;"ABDELLAH";"2016";"34";3
"16328";1;"ABDELLAH";"2017";"34";3
"16346";1;"ABDELLAH";"2020";"34";5
