"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8889";1;"_PRENOMS_RARES";"2000";"84";63
"8987";1;"_PRENOMS_RARES";"2001";"84";83
"9086";1;"_PRENOMS_RARES";"2002";"84";71
"9184";1;"_PRENOMS_RARES";"2003";"84";116
"9283";1;"_PRENOMS_RARES";"2004";"84";103
"9382";1;"_PRENOMS_RARES";"2005";"84";103
"9481";1;"_PRENOMS_RARES";"2006";"84";113
"9580";1;"_PRENOMS_RARES";"2007";"84";121
"9678";1;"_PRENOMS_RARES";"2008";"84";135
"9777";1;"_PRENOMS_RARES";"2009";"84";136
"9876";1;"_PRENOMS_RARES";"2010";"84";133
"9975";1;"_PRENOMS_RARES";"2011";"84";152
"10074";1;"_PRENOMS_RARES";"2012";"84";131
"10173";1;"_PRENOMS_RARES";"2013";"84";139
"10272";1;"_PRENOMS_RARES";"2014";"84";150
"10371";1;"_PRENOMS_RARES";"2015";"84";138
"10470";1;"_PRENOMS_RARES";"2016";"84";137
"10569";1;"_PRENOMS_RARES";"2017";"84";159
"10668";1;"_PRENOMS_RARES";"2018";"84";154
"10767";1;"_PRENOMS_RARES";"2019";"84";161
"10866";1;"_PRENOMS_RARES";"2020";"84";166
"11064";1;"AARON";"2005";"84";4
"11122";1;"AARON";"2006";"84";6
"11196";1;"AARON";"2007";"84";13
"11282";1;"AARON";"2008";"84";14
"11368";1;"AARON";"2009";"84";11
"11453";1;"AARON";"2010";"84";23
"11539";1;"AARON";"2011";"84";18
"11627";1;"AARON";"2012";"84";22
"11718";1;"AARON";"2013";"84";20
"11809";1;"AARON";"2014";"84";19
"11903";1;"AARON";"2015";"84";23
"11997";1;"AARON";"2016";"84";20
"12091";1;"AARON";"2017";"84";31
"12183";1;"AARON";"2018";"84";25
"12276";1;"AARON";"2019";"84";32
"12374";1;"AARON";"2020";"84";34
"13072";1;"ABDALLAH";"2013";"84";3
"13124";1;"ABDALLAH";"2015";"84";3
"13151";1;"ABDALLAH";"2016";"84";5
"13176";1;"ABDALLAH";"2017";"84";4
"13825";1;"ABDEL-KARIM";"2002";"84";3
"15565";1;"ABDELKADER";"2004";"84";4
"16326";1;"ABDELLAH";"2016";"84";3
"16335";1;"ABDELLAH";"2017";"84";3
"16603";1;"ABDELRAHMAN";"2011";"84";3
"16876";1;"ABDERRAHMAN";"2018";"84";3
"17047";1;"ABDERRAHMANE";"2017";"84";3
"20439";1;"ABEL";"2000";"84";3
"20487";1;"ABEL";"2003";"84";3
"20521";1;"ABEL";"2005";"84";3
"20579";1;"ABEL";"2007";"84";5
"20769";1;"ABEL";"2012";"84";4
"20818";1;"ABEL";"2013";"84";3
"20873";1;"ABEL";"2014";"84";5
"20926";1;"ABEL";"2015";"84";5
"21044";1;"ABEL";"2017";"84";7
"21096";1;"ABEL";"2018";"84";6
"21157";1;"ABEL";"2019";"84";3
"21214";1;"ABEL";"2020";"84";6
"22781";1;"ACHILLE";"2003";"84";4
"22833";1;"ACHILLE";"2005";"84";3
"22951";1;"ACHILLE";"2008";"84";4
"23076";1;"ACHILLE";"2011";"84";4
"23121";1;"ACHILLE";"2012";"84";4
"23163";1;"ACHILLE";"2013";"84";4
"23202";1;"ACHILLE";"2014";"84";3
"23243";1;"ACHILLE";"2015";"84";4
"23286";1;"ACHILLE";"2016";"84";3
"23377";1;"ACHILLE";"2018";"84";4
"23424";1;"ACHILLE";"2019";"84";4
"23476";1;"ACHILLE";"2020";"84";4
"23578";1;"ACHRAF";"2001";"84";7
"23590";1;"ACHRAF";"2003";"84";4
"23612";1;"ACHRAF";"2005";"84";5
"23619";1;"ACHRAF";"2006";"84";4
"23627";1;"ACHRAF";"2007";"84";3
"23635";1;"ACHRAF";"2008";"84";4
"23643";1;"ACHRAF";"2009";"84";5
"23661";1;"ACHRAF";"2011";"84";4
"23678";1;"ACHRAF";"2013";"84";3
"23684";1;"ACHRAF";"2014";"84";3
"23695";1;"ACHRAF";"2016";"84";4
"23706";1;"ACHRAF";"2019";"84";3
"24368";1;"ADAM";"2000";"84";10
"24428";1;"ADAM";"2001";"84";9
"24491";1;"ADAM";"2002";"84";23
"24566";1;"ADAM";"2003";"84";22
"24641";1;"ADAM";"2004";"84";20
"24718";1;"ADAM";"2005";"84";18
"24802";1;"ADAM";"2006";"84";47
"24890";1;"ADAM";"2007";"84";47
"24981";1;"ADAM";"2008";"84";48
"25069";1;"ADAM";"2009";"84";43
"25158";1;"ADAM";"2010";"84";48
"25250";1;"ADAM";"2011";"84";69
"25341";1;"ADAM";"2012";"84";82
"25433";1;"ADAM";"2013";"84";82
"25526";1;"ADAM";"2014";"84";73
"25619";1;"ADAM";"2015";"84";67
"25714";1;"ADAM";"2016";"84";64
"25803";1;"ADAM";"2017";"84";67
"25891";1;"ADAM";"2018";"84";56
"25985";1;"ADAM";"2019";"84";61
"26077";1;"ADAM";"2020";"84";49
"26425";1;"ADAME";"2007";"84";3
"26438";1;"ADAME";"2008";"84";3
"26453";1;"ADAME";"2009";"84";4
"26467";1;"ADAME";"2010";"84";3
"26485";1;"ADAME";"2011";"84";4
"26513";1;"ADAME";"2013";"84";3
"26630";1;"ADAN";"2014";"84";5
"27115";1;"ADEL";"2000";"84";3
"27394";1;"ADEL";"2011";"84";3
"27447";1;"ADEL";"2013";"84";3
"27907";1;"ADEM";"2004";"84";3
"27935";1;"ADEM";"2005";"84";3
"27961";1;"ADEM";"2006";"84";5
"27994";1;"ADEM";"2007";"84";5
"28029";1;"ADEM";"2008";"84";7
"28072";1;"ADEM";"2009";"84";10
"28106";1;"ADEM";"2010";"84";5
"28149";1;"ADEM";"2011";"84";12
"28197";1;"ADEM";"2012";"84";11
"28240";1;"ADEM";"2013";"84";10
"28291";1;"ADEM";"2014";"84";17
"28339";1;"ADEM";"2015";"84";8
"28393";1;"ADEM";"2016";"84";15
"28442";1;"ADEM";"2017";"84";8
"28499";1;"ADEM";"2018";"84";6
"28551";1;"ADEM";"2019";"84";11
"28605";1;"ADEM";"2020";"84";10
"29110";1;"ADIL";"2000";"84";4
"29125";1;"ADIL";"2001";"84";4
"29139";1;"ADIL";"2002";"84";7
"29157";1;"ADIL";"2003";"84";3
"29213";1;"ADIL";"2007";"84";3
"29231";1;"ADIL";"2008";"84";3
"29250";1;"ADIL";"2009";"84";3
"29308";1;"ADIL";"2012";"84";3
"29577";1;"ADNANE";"2014";"84";4
"31633";1;"ADRIAN";"2000";"84";4
"31668";1;"ADRIAN";"2002";"84";4
"31697";1;"ADRIAN";"2004";"84";5
"31721";1;"ADRIAN";"2005";"84";3
"31736";1;"ADRIAN";"2006";"84";4
"31767";1;"ADRIAN";"2008";"84";4
"31785";1;"ADRIAN";"2009";"84";3
"31799";1;"ADRIAN";"2010";"84";4
"31894";1;"ADRIAN";"2015";"84";3
"31935";1;"ADRIAN";"2017";"84";4
"37916";1;"ADRIEN";"2000";"84";36
