"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8828";1;"_PRENOMS_RARES";"2000";"23";3
"8927";1;"_PRENOMS_RARES";"2001";"23";5
"9025";1;"_PRENOMS_RARES";"2002";"23";4
"9124";1;"_PRENOMS_RARES";"2003";"23";7
"9222";1;"_PRENOMS_RARES";"2004";"23";8
"9321";1;"_PRENOMS_RARES";"2005";"23";8
"9420";1;"_PRENOMS_RARES";"2006";"23";7
"9519";1;"_PRENOMS_RARES";"2007";"23";15
"9618";1;"_PRENOMS_RARES";"2008";"23";14
"9716";1;"_PRENOMS_RARES";"2009";"23";15
"9815";1;"_PRENOMS_RARES";"2010";"23";9
"9914";1;"_PRENOMS_RARES";"2011";"23";13
"10013";1;"_PRENOMS_RARES";"2012";"23";13
"10112";1;"_PRENOMS_RARES";"2013";"23";14
"10211";1;"_PRENOMS_RARES";"2014";"23";14
"10310";1;"_PRENOMS_RARES";"2015";"23";15
"10409";1;"_PRENOMS_RARES";"2016";"23";18
"10508";1;"_PRENOMS_RARES";"2017";"23";18
"10607";1;"_PRENOMS_RARES";"2018";"23";27
"10706";1;"_PRENOMS_RARES";"2019";"23";9
"10805";1;"_PRENOMS_RARES";"2020";"23";20
"12314";1;"AARON";"2020";"23";3
"25656";1;"ADAM";"2016";"23";3
"37856";1;"ADRIEN";"2000";"23";4
"37954";1;"ADRIEN";"2001";"23";4
"38052";1;"ADRIEN";"2002";"23";3
"38149";1;"ADRIEN";"2003";"23";3
"38712";1;"ADRIEN";"2009";"23";3
"38974";1;"ADRIEN";"2012";"23";3
"71146";1;"ALEX";"2002";"23";3
"79031";1;"ALEXANDRE";"2000";"23";6
"79326";1;"ALEXANDRE";"2003";"23";3
"79425";1;"ALEXANDRE";"2004";"23";4
"79524";1;"ALEXANDRE";"2005";"23";3
"79621";1;"ALEXANDRE";"2006";"23";3
"85666";1;"ALEXIS";"2000";"23";10
"85765";1;"ALEXIS";"2001";"23";8
"85863";1;"ALEXIS";"2002";"23";5
"85961";1;"ALEXIS";"2003";"23";9
"86058";1;"ALEXIS";"2004";"23";8
"86156";1;"ALEXIS";"2005";"23";7
"86253";1;"ALEXIS";"2006";"23";8
"86446";1;"ALEXIS";"2008";"23";3
"86541";1;"ALEXIS";"2009";"23";3
"86917";1;"ALEXIS";"2013";"23";5
"87092";1;"ALEXIS";"2015";"23";3
"130572";1;"ANGELO";"2017";"23";3
"135810";1;"ANTHONY";"2000";"23";8
"136538";1;"ANTHONY";"2008";"23";3
"145005";1;"ANTOINE";"2000";"23";3
"145103";1;"ANTOINE";"2001";"23";8
"145201";1;"ANTOINE";"2002";"23";5
"145299";1;"ANTOINE";"2003";"23";5
"145587";1;"ANTOINE";"2006";"23";5
"145778";1;"ANTOINE";"2008";"23";5
"146251";1;"ANTOINE";"2013";"23";3
"149927";1;"ANTONIN";"2003";"23";4
"150265";1;"ANTONIN";"2007";"23";3
"150434";1;"ANTONIN";"2009";"23";3
"150675";1;"ANTONIN";"2012";"23";3
"168187";1;"ARNAUD";"2000";"23";3
"175299";1;"ARTHUR";"2001";"23";5
"175680";1;"ARTHUR";"2005";"23";3
"175778";1;"ARTHUR";"2006";"23";4
"175873";1;"ARTHUR";"2007";"23";3
"176069";1;"ARTHUR";"2009";"23";5
"176166";1;"ARTHUR";"2010";"23";6
"176457";1;"ARTHUR";"2013";"23";3
"176746";1;"ARTHUR";"2016";"23";6
"176842";1;"ARTHUR";"2017";"23";4
"176940";1;"ARTHUR";"2018";"23";3
"177036";1;"ARTHUR";"2019";"23";5
"177134";1;"ARTHUR";"2020";"23";6
"186119";1;"AUGUSTIN";"2007";"23";3
"190273";1;"AURÉLIEN";"2003";"23";4
"193208";1;"AXEL";"2001";"23";3
"193305";1;"AXEL";"2002";"23";3
"193594";1;"AXEL";"2005";"23";3
"193976";1;"AXEL";"2009";"23";3
"194072";1;"AXEL";"2010";"23";5
"194267";1;"AXEL";"2012";"23";3
"194365";1;"AXEL";"2013";"23";4
"194464";1;"AXEL";"2014";"23";3
"194652";1;"AXEL";"2016";"23";4
"194836";1;"AXEL";"2018";"23";3
"207016";1;"BAPTISTE";"2000";"23";4
"207112";1;"BAPTISTE";"2001";"23";5
"207207";1;"BAPTISTE";"2002";"23";4
"207494";1;"BAPTISTE";"2005";"23";5
"207688";1;"BAPTISTE";"2007";"23";3
"207978";1;"BAPTISTE";"2010";"23";3
"208073";1;"BAPTISTE";"2011";"23";3
"208356";1;"BAPTISTE";"2014";"23";3
"208545";1;"BAPTISTE";"2016";"23";3
"213885";1;"BASTIEN";"2000";"23";3
"214077";1;"BASTIEN";"2002";"23";3
"214353";1;"BASTIEN";"2005";"23";4
"214884";1;"BASTIEN";"2011";"23";3
"219864";1;"BENJAMIN";"2000";"23";3
"219963";1;"BENJAMIN";"2001";"23";3
"220062";1;"BENJAMIN";"2002";"23";4
"220257";1;"BENJAMIN";"2004";"23";5
"220355";1;"BENJAMIN";"2005";"23";4
"269022";1;"CAMILLE";"2018";"23";3
"269186";1;"CAMILLE";"2020";"23";3
"290867";1;"CHARLES";"2004";"23";3
"324865";1;"CLÉMENT";"2000";"23";6
"324964";1;"CLÉMENT";"2001";"23";4
"325063";1;"CLÉMENT";"2002";"23";4
"325257";1;"CLÉMENT";"2004";"23";4
"325740";1;"CLÉMENT";"2009";"23";3
"325923";1;"CLÉMENT";"2011";"23";3
"326009";1;"CLÉMENT";"2012";"23";4
"326104";1;"CLÉMENT";"2013";"23";4
"326291";1;"CLÉMENT";"2015";"23";3
"326475";1;"CLÉMENT";"2017";"23";3
"333797";1;"CORENTIN";"2000";"23";7
"333982";1;"CORENTIN";"2002";"23";4
"334075";1;"CORENTIN";"2003";"23";4
"334351";1;"CORENTIN";"2006";"23";3
"348003";1;"DAMIEN";"2000";"23";3
"348098";1;"DAMIEN";"2001";"23";8
"348194";1;"DAMIEN";"2002";"23";4
"383717";1;"DIEGO";"2007";"23";4
"384405";1;"DIEGO";"2016";"23";3
"399169";1;"DORIAN";"2000";"23";3
"399645";1;"DORIAN";"2005";"23";3
"399740";1;"DORIAN";"2006";"23";4
"402765";1;"DYLAN";"2000";"23";4
"402862";1;"DYLAN";"2001";"23";4
"402958";1;"DYLAN";"2002";"23";4
"403247";1;"DYLAN";"2005";"23";3
"403436";1;"DYLAN";"2007";"23";4
"408162";1;"EDEN";"2019";"23";3
"408253";1;"EDEN";"2020";"23";3
"429038";1;"ELIE";"2008";"23";3
"434130";1;"ELIOTT";"2018";"23";3
"447575";1;"EMILE";"2016";"23";3
"450157";1;"EMILIEN";"2001";"23";3
"450582";1;"EMILIEN";"2007";"23";3
"460953";1;"ENZO";"2001";"23";3
"461051";1;"ENZO";"2002";"23";4
"461150";1;"ENZO";"2003";"23";4
"461249";1;"ENZO";"2004";"23";5
"461347";1;"ENZO";"2005";"23";8
"461446";1;"ENZO";"2006";"23";6
"461545";1;"ENZO";"2007";"23";10
"461644";1;"ENZO";"2008";"23";6
"461743";1;"ENZO";"2009";"23";14
"461842";1;"ENZO";"2010";"23";5
"461941";1;"ENZO";"2011";"23";10
"462040";1;"ENZO";"2012";"23";6
"462139";1;"ENZO";"2013";"23";8
"462238";1;"ENZO";"2014";"23";5
"462335";1;"ENZO";"2015";"23";3
"462811";1;"ENZO";"2020";"23";3
"475727";1;"ERWAN";"2007";"23";3
"478872";1;"ESTEBAN";"2007";"23";3
"480813";1;"ETHAN";"2005";"23";4
"480907";1;"ETHAN";"2006";"23";3
"481197";1;"ETHAN";"2009";"23";4
"481295";1;"ETHAN";"2010";"23";3
"481490";1;"ETHAN";"2012";"23";5
"481587";1;"ETHAN";"2013";"23";4
"481684";1;"ETHAN";"2014";"23";4
"481780";1;"ETHAN";"2015";"23";7
"481877";1;"ETHAN";"2016";"23";7
"482070";1;"ETHAN";"2018";"23";3
"496375";1;"EVAN";"2005";"23";3
"496471";1;"EVAN";"2006";"23";5
"496660";1;"EVAN";"2008";"23";3
"496853";1;"EVAN";"2010";"23";3
"497328";1;"EVAN";"2015";"23";3
"497420";1;"EVAN";"2016";"23";3
"542341";1;"FLORIAN";"2000";"23";6
"542440";1;"FLORIAN";"2001";"23";3
"542729";1;"FLORIAN";"2004";"23";3
"543099";1;"FLORIAN";"2008";"23";3
"543181";1;"FLORIAN";"2009";"23";3
"543452";1;"FLORIAN";"2013";"23";3
"580111";1;"GABIN";"2006";"23";3
"580471";1;"GABIN";"2010";"23";3
