"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8887";1;"_PRENOMS_RARES";"2000";"82";27
"8985";1;"_PRENOMS_RARES";"2001";"82";18
"9084";1;"_PRENOMS_RARES";"2002";"82";23
"9182";1;"_PRENOMS_RARES";"2003";"82";27
"9281";1;"_PRENOMS_RARES";"2004";"82";32
"9380";1;"_PRENOMS_RARES";"2005";"82";27
"9479";1;"_PRENOMS_RARES";"2006";"82";31
"9578";1;"_PRENOMS_RARES";"2007";"82";38
"9676";1;"_PRENOMS_RARES";"2008";"82";47
"9775";1;"_PRENOMS_RARES";"2009";"82";53
"9874";1;"_PRENOMS_RARES";"2010";"82";35
"9973";1;"_PRENOMS_RARES";"2011";"82";58
"10072";1;"_PRENOMS_RARES";"2012";"82";48
"10171";1;"_PRENOMS_RARES";"2013";"82";71
"10270";1;"_PRENOMS_RARES";"2014";"82";48
"10369";1;"_PRENOMS_RARES";"2015";"82";60
"10468";1;"_PRENOMS_RARES";"2016";"82";70
"10567";1;"_PRENOMS_RARES";"2017";"82";57
"10666";1;"_PRENOMS_RARES";"2018";"82";72
"10765";1;"_PRENOMS_RARES";"2019";"82";58
"10864";1;"_PRENOMS_RARES";"2020";"82";76
"11280";1;"AARON";"2008";"82";7
"11366";1;"AARON";"2009";"82";3
"11451";1;"AARON";"2010";"82";4
"11537";1;"AARON";"2011";"82";7
"11625";1;"AARON";"2012";"82";3
"11716";1;"AARON";"2013";"82";8
"11807";1;"AARON";"2014";"82";8
"11901";1;"AARON";"2015";"82";7
"11995";1;"AARON";"2016";"82";11
"12089";1;"AARON";"2017";"82";10
"12181";1;"AARON";"2018";"82";8
"12274";1;"AARON";"2019";"82";5
"12372";1;"AARON";"2020";"82";4
"21156";1;"ABEL";"2019";"82";4
"23601";1;"ACHRAF";"2004";"82";3
"24639";1;"ADAM";"2004";"82";3
"24716";1;"ADAM";"2005";"82";6
"24800";1;"ADAM";"2006";"82";11
"24888";1;"ADAM";"2007";"82";6
"24979";1;"ADAM";"2008";"82";10
"25067";1;"ADAM";"2009";"82";7
"25156";1;"ADAM";"2010";"82";16
"25248";1;"ADAM";"2011";"82";11
"25339";1;"ADAM";"2012";"82";13
"25431";1;"ADAM";"2013";"82";14
"25524";1;"ADAM";"2014";"82";19
"25617";1;"ADAM";"2015";"82";13
"25712";1;"ADAM";"2016";"82";12
"25801";1;"ADAM";"2017";"82";11
"25889";1;"ADAM";"2018";"82";14
"25983";1;"ADAM";"2019";"82";15
"26075";1;"ADAM";"2020";"82";12
"26619";1;"ADAN";"2013";"82";3
"28440";1;"ADEM";"2017";"82";3
"37914";1;"ADRIEN";"2000";"82";15
"38012";1;"ADRIEN";"2001";"82";5
"38110";1;"ADRIEN";"2002";"82";11
"38206";1;"ADRIEN";"2003";"82";8
"38302";1;"ADRIEN";"2004";"82";12
"38399";1;"ADRIEN";"2005";"82";8
"38492";1;"ADRIEN";"2006";"82";12
"38583";1;"ADRIEN";"2007";"82";7
"38677";1;"ADRIEN";"2008";"82";3
"38767";1;"ADRIEN";"2009";"82";5
"38854";1;"ADRIEN";"2010";"82";7
"38938";1;"ADRIEN";"2011";"82";5
"39024";1;"ADRIEN";"2012";"82";8
"39189";1;"ADRIEN";"2014";"82";6
"39265";1;"ADRIEN";"2015";"82";4
"39340";1;"ADRIEN";"2016";"82";3
"39414";1;"ADRIEN";"2017";"82";5
"41551";1;"AHMED";"2004";"82";4
"41677";1;"AHMED";"2008";"82";3
"41941";1;"AHMED";"2015";"82";3
"55882";1;"ALAN";"2003";"82";4
"56272";1;"ALAN";"2010";"82";3
"56456";1;"ALAN";"2015";"82";4
"59144";1;"ALBAN";"2004";"82";3
"59574";1;"ALBAN";"2010";"82";4
"59836";1;"ALBAN";"2014";"82";5
"60027";1;"ALBAN";"2017";"82";4
"60150";1;"ALBAN";"2019";"82";3
"60205";1;"ALBAN";"2020";"82";4
"71024";1;"ALEX";"2000";"82";3
"79090";1;"ALEXANDRE";"2000";"82";10
"79188";1;"ALEXANDRE";"2001";"82";8
"79286";1;"ALEXANDRE";"2002";"82";10
"79385";1;"ALEXANDRE";"2003";"82";14
"79484";1;"ALEXANDRE";"2004";"82";10
"79581";1;"ALEXANDRE";"2005";"82";19
"79677";1;"ALEXANDRE";"2006";"82";9
"79774";1;"ALEXANDRE";"2007";"82";9
"79866";1;"ALEXANDRE";"2008";"82";7
"79959";1;"ALEXANDRE";"2009";"82";8
"80055";1;"ALEXANDRE";"2010";"82";4
"80147";1;"ALEXANDRE";"2011";"82";4
"80236";1;"ALEXANDRE";"2012";"82";6
"80322";1;"ALEXANDRE";"2013";"82";6
"80399";1;"ALEXANDRE";"2014";"82";4
"80483";1;"ALEXANDRE";"2015";"82";5
"80567";1;"ALEXANDRE";"2016";"82";5
"80791";1;"ALEXANDRE";"2019";"82";3
"80862";1;"ALEXANDRE";"2020";"82";4
"85725";1;"ALEXIS";"2000";"82";9
