"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8878";1;"_PRENOMS_RARES";"2000";"73";45
"8976";1;"_PRENOMS_RARES";"2001";"73";52
"9075";1;"_PRENOMS_RARES";"2002";"73";52
"9173";1;"_PRENOMS_RARES";"2003";"73";66
"9272";1;"_PRENOMS_RARES";"2004";"73";47
"9371";1;"_PRENOMS_RARES";"2005";"73";72
"9470";1;"_PRENOMS_RARES";"2006";"73";81
"9569";1;"_PRENOMS_RARES";"2007";"73";61
"9667";1;"_PRENOMS_RARES";"2008";"73";86
"9766";1;"_PRENOMS_RARES";"2009";"73";72
"9865";1;"_PRENOMS_RARES";"2010";"73";96
"9964";1;"_PRENOMS_RARES";"2011";"73";91
"10063";1;"_PRENOMS_RARES";"2012";"73";82
"10162";1;"_PRENOMS_RARES";"2013";"73";98
"10261";1;"_PRENOMS_RARES";"2014";"73";94
"10360";1;"_PRENOMS_RARES";"2015";"73";96
"10459";1;"_PRENOMS_RARES";"2016";"73";90
"10558";1;"_PRENOMS_RARES";"2017";"73";95
"10657";1;"_PRENOMS_RARES";"2018";"73";95
"10756";1;"_PRENOMS_RARES";"2019";"73";94
"10855";1;"_PRENOMS_RARES";"2020";"73";100
"11055";1;"AARON";"2005";"73";3
"11186";1;"AARON";"2007";"73";4
"11271";1;"AARON";"2008";"73";9
"11357";1;"AARON";"2009";"73";6
"11442";1;"AARON";"2010";"73";9
"11528";1;"AARON";"2011";"73";11
"11616";1;"AARON";"2012";"73";8
"11707";1;"AARON";"2013";"73";7
"11798";1;"AARON";"2014";"73";14
"11892";1;"AARON";"2015";"73";6
"11986";1;"AARON";"2016";"73";13
"12080";1;"AARON";"2017";"73";10
"12172";1;"AARON";"2018";"73";23
"12265";1;"AARON";"2019";"73";13
"12363";1;"AARON";"2020";"73";10
"12987";1;"ABDALLAH";"2009";"73";4
"20573";1;"ABEL";"2007";"73";3
"20763";1;"ABEL";"2012";"73";3
"20919";1;"ABEL";"2015";"73";3
"21035";1;"ABEL";"2017";"73";4
"21148";1;"ABEL";"2019";"73";8
"21207";1;"ABEL";"2020";"73";5
"22944";1;"ACHILLE";"2008";"73";3
"23026";1;"ACHILLE";"2010";"73";4
"23155";1;"ACHILLE";"2013";"73";7
"23235";1;"ACHILLE";"2015";"73";4
"23468";1;"ACHILLE";"2020";"73";5
