"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8863";1;"_PRENOMS_RARES";"2000";"58";18
"8961";1;"_PRENOMS_RARES";"2001";"58";13
"9060";1;"_PRENOMS_RARES";"2002";"58";18
"9158";1;"_PRENOMS_RARES";"2003";"58";24
"9257";1;"_PRENOMS_RARES";"2004";"58";16
"9356";1;"_PRENOMS_RARES";"2005";"58";23
"9455";1;"_PRENOMS_RARES";"2006";"58";26
"9554";1;"_PRENOMS_RARES";"2007";"58";31
"9652";1;"_PRENOMS_RARES";"2008";"58";29
"9751";1;"_PRENOMS_RARES";"2009";"58";31
"9850";1;"_PRENOMS_RARES";"2010";"58";25
"9949";1;"_PRENOMS_RARES";"2011";"58";33
"10048";1;"_PRENOMS_RARES";"2012";"58";38
"10147";1;"_PRENOMS_RARES";"2013";"58";32
"10246";1;"_PRENOMS_RARES";"2014";"58";39
"10345";1;"_PRENOMS_RARES";"2015";"58";42
"10444";1;"_PRENOMS_RARES";"2016";"58";39
"10543";1;"_PRENOMS_RARES";"2017";"58";30
"10642";1;"_PRENOMS_RARES";"2018";"58";31
"10741";1;"_PRENOMS_RARES";"2019";"58";41
"10840";1;"_PRENOMS_RARES";"2020";"58";39
"11005";1;"AARON";"2004";"58";3
"11257";1;"AARON";"2008";"58";4
"11428";1;"AARON";"2010";"58";5
"11513";1;"AARON";"2011";"58";10
"11602";1;"AARON";"2012";"58";8
"11693";1;"AARON";"2013";"58";4
"11877";1;"AARON";"2015";"58";8
"11971";1;"AARON";"2016";"58";4
"12065";1;"AARON";"2017";"58";7
"12157";1;"AARON";"2018";"58";9
"12250";1;"AARON";"2019";"58";6
"12348";1;"AARON";"2020";"58";10
"20670";1;"ABEL";"2010";"58";3
"20963";1;"ABEL";"2016";"58";3
"24865";1;"ADAM";"2007";"58";6
"24955";1;"ADAM";"2008";"58";7
"25043";1;"ADAM";"2009";"58";8
"25133";1;"ADAM";"2010";"58";4
"25224";1;"ADAM";"2011";"58";7
"25315";1;"ADAM";"2012";"58";6
"25500";1;"ADAM";"2014";"58";8
"25593";1;"ADAM";"2015";"58";8
"25688";1;"ADAM";"2016";"58";5
"25777";1;"ADAM";"2017";"58";5
"25866";1;"ADAM";"2018";"58";6
"37890";1;"ADRIEN";"2000";"58";9
"37988";1;"ADRIEN";"2001";"58";13
"38086";1;"ADRIEN";"2002";"58";7
"38182";1;"ADRIEN";"2003";"58";15
"38279";1;"ADRIEN";"2004";"58";12
"38375";1;"ADRIEN";"2005";"58";4
"38468";1;"ADRIEN";"2006";"58";5
"38559";1;"ADRIEN";"2007";"58";5
"38653";1;"ADRIEN";"2008";"58";4
"38744";1;"ADRIEN";"2009";"58";4
"38831";1;"ADRIEN";"2010";"58";8
"38915";1;"ADRIEN";"2011";"58";4
"39166";1;"ADRIEN";"2014";"58";4
"39393";1;"ADRIEN";"2017";"58";3
"55646";1;"ALAN";"2000";"58";4
"55795";1;"ALAN";"2002";"58";4
"55863";1;"ALAN";"2003";"58";4
"56339";1;"ALAN";"2012";"58";3
"58936";1;"ALBAN";"2001";"58";3
"59192";1;"ALBAN";"2005";"58";5
"59262";1;"ALBAN";"2006";"58";5
"59334";1;"ALBAN";"2007";"58";3
"59407";1;"ALBAN";"2008";"58";4
"59482";1;"ALBAN";"2009";"58";3
"71002";1;"ALEX";"2000";"58";5
"71176";1;"ALEX";"2002";"58";3
"71400";1;"ALEX";"2005";"58";3
"71777";1;"ALEX";"2011";"58";3
"79066";1;"ALEXANDRE";"2000";"58";17
"79164";1;"ALEXANDRE";"2001";"58";16
"79262";1;"ALEXANDRE";"2002";"58";17
"79361";1;"ALEXANDRE";"2003";"58";16
"79460";1;"ALEXANDRE";"2004";"58";6
"79557";1;"ALEXANDRE";"2005";"58";11
"79653";1;"ALEXANDRE";"2006";"58";10
"79750";1;"ALEXANDRE";"2007";"58";12
"79843";1;"ALEXANDRE";"2008";"58";8
"79935";1;"ALEXANDRE";"2009";"58";8
"80032";1;"ALEXANDRE";"2010";"58";7
"80124";1;"ALEXANDRE";"2011";"58";5
"80300";1;"ALEXANDRE";"2013";"58";4
"80545";1;"ALEXANDRE";"2016";"58";5
"80699";1;"ALEXANDRE";"2018";"58";4
"85701";1;"ALEXIS";"2000";"58";23
"85800";1;"ALEXIS";"2001";"58";30
"85898";1;"ALEXIS";"2002";"58";14
"85995";1;"ALEXIS";"2003";"58";19
"86092";1;"ALEXIS";"2004";"58";19
"86190";1;"ALEXIS";"2005";"58";18
"86287";1;"ALEXIS";"2006";"58";14
"86382";1;"ALEXIS";"2007";"58";11
"86479";1;"ALEXIS";"2008";"58";9
"86574";1;"ALEXIS";"2009";"58";8
"86667";1;"ALEXIS";"2010";"58";3
"86762";1;"ALEXIS";"2011";"58";14
"86856";1;"ALEXIS";"2012";"58";3
"86947";1;"ALEXIS";"2013";"58";5
"87037";1;"ALEXIS";"2014";"58";3
"87287";1;"ALEXIS";"2017";"58";4
"94355";1;"ALI";"2015";"58";3
"95550";1;"ALIX";"2009";"58";3
"95630";1;"ALIX";"2012";"58";3
"97253";1;"ALLAN";"2001";"58";5
"97523";1;"ALLAN";"2005";"58";3
"105837";1;"AMAURY";"2005";"58";3
"106205";1;"AMAURY";"2011";"58";3
"110109";1;"AMINE";"2008";"58";4
"110241";1;"AMINE";"2010";"58";3
"110428";1;"AMINE";"2013";"58";3
"111522";1;"AMIR";"2015";"58";3
"111585";1;"AMIR";"2016";"58";3
"114303";1;"ANATOLE";"2012";"58";3
