"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8852";1;"_PRENOMS_RARES";"2000";"47";29
"8951";1;"_PRENOMS_RARES";"2001";"47";24
"9049";1;"_PRENOMS_RARES";"2002";"47";27
"9148";1;"_PRENOMS_RARES";"2003";"47";39
"9246";1;"_PRENOMS_RARES";"2004";"47";39
"9345";1;"_PRENOMS_RARES";"2005";"47";40
"9444";1;"_PRENOMS_RARES";"2006";"47";49
"9543";1;"_PRENOMS_RARES";"2007";"47";40
"9642";1;"_PRENOMS_RARES";"2008";"47";59
"9740";1;"_PRENOMS_RARES";"2009";"47";53
"9839";1;"_PRENOMS_RARES";"2010";"47";65
"9938";1;"_PRENOMS_RARES";"2011";"47";57
"10037";1;"_PRENOMS_RARES";"2012";"47";66
"10136";1;"_PRENOMS_RARES";"2013";"47";61
"10235";1;"_PRENOMS_RARES";"2014";"47";80
"10334";1;"_PRENOMS_RARES";"2015";"47";60
"10433";1;"_PRENOMS_RARES";"2016";"47";74
"10532";1;"_PRENOMS_RARES";"2017";"47";55
"10631";1;"_PRENOMS_RARES";"2018";"47";73
"10730";1;"_PRENOMS_RARES";"2019";"47";77
"10829";1;"_PRENOMS_RARES";"2020";"47";53
"11096";1;"AARON";"2006";"47";3
"11166";1;"AARON";"2007";"47";4
"11248";1;"AARON";"2008";"47";6
"11334";1;"AARON";"2009";"47";3
"11419";1;"AARON";"2010";"47";7
"11503";1;"AARON";"2011";"47";8
"11593";1;"AARON";"2012";"47";8
"11683";1;"AARON";"2013";"47";12
"11774";1;"AARON";"2014";"47";13
"11867";1;"AARON";"2015";"47";15
"11961";1;"AARON";"2016";"47";16
"12054";1;"AARON";"2017";"47";13
"12147";1;"AARON";"2018";"47";12
"12241";1;"AARON";"2019";"47";9
"12338";1;"AARON";"2020";"47";8
"20798";1;"ABEL";"2013";"47";3
"20958";1;"ABEL";"2016";"47";4
"21192";1;"ABEL";"2020";"47";4
"22971";1;"ACHILLE";"2009";"47";3
"24342";1;"ADAM";"2000";"47";6
"24403";1;"ADAM";"2001";"47";6
"24464";1;"ADAM";"2002";"47";10
"24537";1;"ADAM";"2003";"47";5
"24612";1;"ADAM";"2004";"47";8
"24687";1;"ADAM";"2005";"47";13
"24769";1;"ADAM";"2006";"47";15
"24856";1;"ADAM";"2007";"47";10
"24945";1;"ADAM";"2008";"47";17
"25034";1;"ADAM";"2009";"47";16
"25124";1;"ADAM";"2010";"47";12
"25215";1;"ADAM";"2011";"47";12
"25306";1;"ADAM";"2012";"47";24
"25398";1;"ADAM";"2013";"47";26
"25491";1;"ADAM";"2014";"47";20
"25583";1;"ADAM";"2015";"47";11
"25678";1;"ADAM";"2016";"47";30
"25768";1;"ADAM";"2017";"47";11
"25858";1;"ADAM";"2018";"47";14
"25951";1;"ADAM";"2019";"47";19
"26044";1;"ADAM";"2020";"47";15
"28053";1;"ADEM";"2009";"47";3
"28474";1;"ADEM";"2018";"47";4
"28527";1;"ADEM";"2019";"47";3
"28582";1;"ADEM";"2020";"47";6
"29166";1;"ADIL";"2004";"47";3
"31679";1;"ADRIAN";"2003";"47";4
"31905";1;"ADRIAN";"2016";"47";3
"31972";1;"ADRIAN";"2019";"47";5
