"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8845";1;"_PRENOMS_RARES";"2000";"40";19
"8944";1;"_PRENOMS_RARES";"2001";"40";19
"9042";1;"_PRENOMS_RARES";"2002";"40";19
"9141";1;"_PRENOMS_RARES";"2003";"40";20
"9239";1;"_PRENOMS_RARES";"2004";"40";24
"9338";1;"_PRENOMS_RARES";"2005";"40";34
"9437";1;"_PRENOMS_RARES";"2006";"40";35
"9536";1;"_PRENOMS_RARES";"2007";"40";26
"9635";1;"_PRENOMS_RARES";"2008";"40";37
"9733";1;"_PRENOMS_RARES";"2009";"40";33
"9832";1;"_PRENOMS_RARES";"2010";"40";50
"9931";1;"_PRENOMS_RARES";"2011";"40";43
"10030";1;"_PRENOMS_RARES";"2012";"40";55
"10129";1;"_PRENOMS_RARES";"2013";"40";37
"10228";1;"_PRENOMS_RARES";"2014";"40";51
"10327";1;"_PRENOMS_RARES";"2015";"40";49
"10426";1;"_PRENOMS_RARES";"2016";"40";46
"10525";1;"_PRENOMS_RARES";"2017";"40";42
"10624";1;"_PRENOMS_RARES";"2018";"40";49
"10723";1;"_PRENOMS_RARES";"2019";"40";54
"10822";1;"_PRENOMS_RARES";"2020";"40";62
"11039";1;"AARON";"2005";"40";3
"11329";1;"AARON";"2009";"40";5
"11413";1;"AARON";"2010";"40";6
"11498";1;"AARON";"2011";"40";9
"11587";1;"AARON";"2012";"40";9
"11677";1;"AARON";"2013";"40";8
"11769";1;"AARON";"2014";"40";10
"11862";1;"AARON";"2015";"40";8
"11956";1;"AARON";"2016";"40";9
"12049";1;"AARON";"2017";"40";5
"12142";1;"AARON";"2018";"40";12
"12235";1;"AARON";"2019";"40";8
"12331";1;"AARON";"2020";"40";7
"20748";1;"ABEL";"2012";"40";3
"21127";1;"ABEL";"2019";"40";3
"24764";1;"ADAM";"2006";"40";3
"24851";1;"ADAM";"2007";"40";3
"24939";1;"ADAM";"2008";"40";4
"25029";1;"ADAM";"2009";"40";3
"25118";1;"ADAM";"2010";"40";8
"25209";1;"ADAM";"2011";"40";3
"25301";1;"ADAM";"2012";"40";5
"25391";1;"ADAM";"2013";"40";8
"25484";1;"ADAM";"2014";"40";5
"25577";1;"ADAM";"2015";"40";5
"25673";1;"ADAM";"2016";"40";6
"25763";1;"ADAM";"2017";"40";8
"25852";1;"ADAM";"2018";"40";10
"25944";1;"ADAM";"2019";"40";5
"26038";1;"ADAM";"2020";"40";7
"32169";1;"ADRIANO";"2013";"40";3
"37873";1;"ADRIEN";"2000";"40";10
"37971";1;"ADRIEN";"2001";"40";12
"38069";1;"ADRIEN";"2002";"40";16
"38165";1;"ADRIEN";"2003";"40";11
"38262";1;"ADRIEN";"2004";"40";9
"38358";1;"ADRIEN";"2005";"40";8
"38451";1;"ADRIEN";"2006";"40";4
"38543";1;"ADRIEN";"2007";"40";12
"38637";1;"ADRIEN";"2008";"40";7
"38728";1;"ADRIEN";"2009";"40";5
"38818";1;"ADRIEN";"2010";"40";5
"38901";1;"ADRIEN";"2011";"40";6
"39071";1;"ADRIEN";"2013";"40";5
"39153";1;"ADRIEN";"2014";"40";4
"39305";1;"ADRIEN";"2016";"40";4
"39451";1;"ADRIEN";"2018";"40";4
"39520";1;"ADRIEN";"2019";"40";3
"39584";1;"ADRIEN";"2020";"40";4
