"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8870";1;"_PRENOMS_RARES";"2000";"65";15
"8968";1;"_PRENOMS_RARES";"2001";"65";26
"9067";1;"_PRENOMS_RARES";"2002";"65";13
"9165";1;"_PRENOMS_RARES";"2003";"65";19
"9264";1;"_PRENOMS_RARES";"2004";"65";22
"9363";1;"_PRENOMS_RARES";"2005";"65";30
"9462";1;"_PRENOMS_RARES";"2006";"65";20
"9561";1;"_PRENOMS_RARES";"2007";"65";38
"9659";1;"_PRENOMS_RARES";"2008";"65";34
"9758";1;"_PRENOMS_RARES";"2009";"65";25
"9857";1;"_PRENOMS_RARES";"2010";"65";40
"9956";1;"_PRENOMS_RARES";"2011";"65";49
"10055";1;"_PRENOMS_RARES";"2012";"65";43
"10154";1;"_PRENOMS_RARES";"2013";"65";44
"10253";1;"_PRENOMS_RARES";"2014";"65";37
"10352";1;"_PRENOMS_RARES";"2015";"65";30
"10451";1;"_PRENOMS_RARES";"2016";"65";46
"10550";1;"_PRENOMS_RARES";"2017";"65";41
"10649";1;"_PRENOMS_RARES";"2018";"65";49
"10748";1;"_PRENOMS_RARES";"2019";"65";54
"10847";1;"_PRENOMS_RARES";"2020";"65";53
"11108";1;"AARON";"2006";"65";3
"11179";1;"AARON";"2007";"65";3
"11350";1;"AARON";"2009";"65";7
"11435";1;"AARON";"2010";"65";3
"11520";1;"AARON";"2011";"65";4
"11609";1;"AARON";"2012";"65";8
"11700";1;"AARON";"2013";"65";5
"11790";1;"AARON";"2014";"65";6
"11884";1;"AARON";"2015";"65";6
"11978";1;"AARON";"2016";"65";5
"12072";1;"AARON";"2017";"65";9
"12164";1;"AARON";"2018";"65";7
"12257";1;"AARON";"2019";"65";6
"12355";1;"AARON";"2020";"65";3
"20757";1;"ABEL";"2012";"65";4
"24353";1;"ADAM";"2000";"65";4
"24701";1;"ADAM";"2005";"65";4
"24784";1;"ADAM";"2006";"65";4
"24872";1;"ADAM";"2007";"65";3
"24962";1;"ADAM";"2008";"65";3
"25050";1;"ADAM";"2009";"65";4
"25139";1;"ADAM";"2010";"65";7
"25231";1;"ADAM";"2011";"65";5
"25322";1;"ADAM";"2012";"65";7
"25414";1;"ADAM";"2013";"65";3
"25507";1;"ADAM";"2014";"65";7
"25600";1;"ADAM";"2015";"65";6
"25695";1;"ADAM";"2016";"65";12
"25784";1;"ADAM";"2017";"65";5
"25873";1;"ADAM";"2018";"65";4
"25967";1;"ADAM";"2019";"65";3
"26059";1;"ADAM";"2020";"65";3
"31998";1;"ADRIAN";"2020";"65";3
"37897";1;"ADRIEN";"2000";"65";11
"37995";1;"ADRIEN";"2001";"65";11
"38093";1;"ADRIEN";"2002";"65";9
"38189";1;"ADRIEN";"2003";"65";10
"38286";1;"ADRIEN";"2004";"65";4
"38382";1;"ADRIEN";"2005";"65";8
"38475";1;"ADRIEN";"2006";"65";6
"38566";1;"ADRIEN";"2007";"65";11
"38660";1;"ADRIEN";"2008";"65";5
"38751";1;"ADRIEN";"2009";"65";10
"38838";1;"ADRIEN";"2010";"65";5
"38921";1;"ADRIEN";"2011";"65";5
"39008";1;"ADRIEN";"2012";"65";6
"39091";1;"ADRIEN";"2013";"65";3
"39173";1;"ADRIEN";"2014";"65";3
"39250";1;"ADRIEN";"2015";"65";4
"39323";1;"ADRIEN";"2016";"65";4
"39597";1;"ADRIEN";"2020";"65";6
"55801";1;"ALAN";"2002";"65";3
"58879";1;"ALBAN";"2000";"65";3
"59269";1;"ALBAN";"2006";"65";3
"59558";1;"ALBAN";"2010";"65";3
"59689";1;"ALBAN";"2012";"65";3
"59760";1;"ALBAN";"2013";"65";5
"60078";1;"ALBAN";"2018";"65";3
"69170";1;"ALESSIO";"2020";"65";3
"71009";1;"ALEX";"2000";"65";5
"71096";1;"ALEX";"2001";"65";4
"71182";1;"ALEX";"2002";"65";3
"71262";1;"ALEX";"2003";"65";4
"71660";1;"ALEX";"2009";"65";4
"71725";1;"ALEX";"2010";"65";3
"71838";1;"ALEX";"2012";"65";4
"72081";1;"ALEX";"2017";"65";3
"79073";1;"ALEXANDRE";"2000";"65";15
"79171";1;"ALEXANDRE";"2001";"65";20
"79269";1;"ALEXANDRE";"2002";"65";18
"79368";1;"ALEXANDRE";"2003";"65";31
"79467";1;"ALEXANDRE";"2004";"65";12
"79564";1;"ALEXANDRE";"2005";"65";12
"79660";1;"ALEXANDRE";"2006";"65";9
"79757";1;"ALEXANDRE";"2007";"65";8
"79850";1;"ALEXANDRE";"2008";"65";7
"79942";1;"ALEXANDRE";"2009";"65";9
"80039";1;"ALEXANDRE";"2010";"65";6
"80131";1;"ALEXANDRE";"2011";"65";7
"80219";1;"ALEXANDRE";"2012";"65";8
"80384";1;"ALEXANDRE";"2014";"65";5
"80467";1;"ALEXANDRE";"2015";"65";4
"80551";1;"ALEXANDRE";"2016";"65";5
"80705";1;"ALEXANDRE";"2018";"65";6
"80777";1;"ALEXANDRE";"2019";"65";3
"80847";1;"ALEXANDRE";"2020";"65";3
"85708";1;"ALEXIS";"2000";"65";21
"85807";1;"ALEXIS";"2001";"65";23
"85905";1;"ALEXIS";"2002";"65";12
"86002";1;"ALEXIS";"2003";"65";11
"86099";1;"ALEXIS";"2004";"65";14
"86197";1;"ALEXIS";"2005";"65";11
"86294";1;"ALEXIS";"2006";"65";14
