"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8896";1;"_PRENOMS_RARES";"2000";"91";335
"8994";1;"_PRENOMS_RARES";"2001";"91";380
"9093";1;"_PRENOMS_RARES";"2002";"91";422
"9191";1;"_PRENOMS_RARES";"2003";"91";473
"9290";1;"_PRENOMS_RARES";"2004";"91";548
"9389";1;"_PRENOMS_RARES";"2005";"91";555
"9488";1;"_PRENOMS_RARES";"2006";"91";557
"9587";1;"_PRENOMS_RARES";"2007";"91";590
"9685";1;"_PRENOMS_RARES";"2008";"91";570
"9784";1;"_PRENOMS_RARES";"2009";"91";648
"9883";1;"_PRENOMS_RARES";"2010";"91";635
"9982";1;"_PRENOMS_RARES";"2011";"91";663
"10081";1;"_PRENOMS_RARES";"2012";"91";700
"10180";1;"_PRENOMS_RARES";"2013";"91";688
"10279";1;"_PRENOMS_RARES";"2014";"91";690
"10378";1;"_PRENOMS_RARES";"2015";"91";712
"10477";1;"_PRENOMS_RARES";"2016";"91";679
"10576";1;"_PRENOMS_RARES";"2017";"91";694
"10675";1;"_PRENOMS_RARES";"2018";"91";717
"10774";1;"_PRENOMS_RARES";"2019";"91";708
"10873";1;"_PRENOMS_RARES";"2020";"91";748
"10955";1;"AARON";"2001";"91";4
"10969";1;"AARON";"2002";"91";3
"10982";1;"AARON";"2003";"91";4
"11018";1;"AARON";"2004";"91";12
"11067";1;"AARON";"2005";"91";13
"11126";1;"AARON";"2006";"91";13
"11202";1;"AARON";"2007";"91";20
"11289";1;"AARON";"2008";"91";48
"11374";1;"AARON";"2009";"91";22
"11459";1;"AARON";"2010";"91";29
"11545";1;"AARON";"2011";"91";45
"11634";1;"AARON";"2012";"91";29
"11725";1;"AARON";"2013";"91";38
"11816";1;"AARON";"2014";"91";55
"11910";1;"AARON";"2015";"91";56
"12004";1;"AARON";"2016";"91";39
"12098";1;"AARON";"2017";"91";51
"12190";1;"AARON";"2018";"91";39
"12283";1;"AARON";"2019";"91";45
"12381";1;"AARON";"2020";"91";42
"12400";1;"AAYAN";"2020";"91";3
"12874";1;"ABDALLAH";"2001";"91";3
