"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8810";1;"_PRENOMS_RARES";"2000";"05";13
"8909";1;"_PRENOMS_RARES";"2001";"05";11
"9007";1;"_PRENOMS_RARES";"2002";"05";18
"9106";1;"_PRENOMS_RARES";"2003";"05";11
"9204";1;"_PRENOMS_RARES";"2004";"05";18
"9303";1;"_PRENOMS_RARES";"2005";"05";20
"9402";1;"_PRENOMS_RARES";"2006";"05";31
"9501";1;"_PRENOMS_RARES";"2007";"05";25
"9600";1;"_PRENOMS_RARES";"2008";"05";26
"9698";1;"_PRENOMS_RARES";"2009";"05";26
"9797";1;"_PRENOMS_RARES";"2010";"05";25
"9896";1;"_PRENOMS_RARES";"2011";"05";28
"9995";1;"_PRENOMS_RARES";"2012";"05";27
"10094";1;"_PRENOMS_RARES";"2013";"05";30
"10193";1;"_PRENOMS_RARES";"2014";"05";31
"10292";1;"_PRENOMS_RARES";"2015";"05";23
"10391";1;"_PRENOMS_RARES";"2016";"05";25
"10490";1;"_PRENOMS_RARES";"2017";"05";23
"10589";1;"_PRENOMS_RARES";"2018";"05";26
"10688";1;"_PRENOMS_RARES";"2019";"05";28
"10787";1;"_PRENOMS_RARES";"2020";"05";21
"11384";1;"AARON";"2010";"05";4
"11469";1;"AARON";"2011";"05";4
"11556";1;"AARON";"2012";"05";3
"11645";1;"AARON";"2013";"05";5
"11736";1;"AARON";"2014";"05";6
"11829";1;"AARON";"2015";"05";9
"12110";1;"AARON";"2018";"05";5
"12203";1;"AARON";"2019";"05";4
"12296";1;"AARON";"2020";"05";8
"21108";1;"ABEL";"2019";"05";3
"24508";1;"ADAM";"2003";"05";3
"24735";1;"ADAM";"2006";"05";3
"24908";1;"ADAM";"2008";"05";4
"24997";1;"ADAM";"2009";"05";7
"25087";1;"ADAM";"2010";"05";3
"25177";1;"ADAM";"2011";"05";4
"25269";1;"ADAM";"2012";"05";7
"25451";1;"ADAM";"2014";"05";4
"25544";1;"ADAM";"2015";"05";4
"25638";1;"ADAM";"2016";"05";6
"26004";1;"ADAM";"2020";"05";3
"28298";1;"ADEM";"2015";"05";3
"28348";1;"ADEM";"2016";"05";3
"37839";1;"ADRIEN";"2000";"05";13
"37936";1;"ADRIEN";"2001";"05";4
"38034";1;"ADRIEN";"2002";"05";8
"38131";1;"ADRIEN";"2003";"05";4
"38228";1;"ADRIEN";"2004";"05";5
"38324";1;"ADRIEN";"2005";"05";8
"38418";1;"ADRIEN";"2006";"05";8
"38603";1;"ADRIEN";"2008";"05";3
"38697";1;"ADRIEN";"2009";"05";5
"39123";1;"ADRIEN";"2014";"05";3
"39282";1;"ADRIEN";"2016";"05";3
"39355";1;"ADRIEN";"2017";"05";4
"59718";1;"ALBAN";"2013";"05";4
"59848";1;"ALBAN";"2015";"05";3
"69029";1;"ALESSIO";"2018";"05";3
"69078";1;"ALESSIO";"2019";"05";3
"71045";1;"ALEX";"2001";"05";3
"71964";1;"ALEX";"2015";"05";3
"79013";1;"ALEXANDRE";"2000";"05";9
"79112";1;"ALEXANDRE";"2001";"05";4
"79210";1;"ALEXANDRE";"2002";"05";7
"79308";1;"ALEXANDRE";"2003";"05";8
"79407";1;"ALEXANDRE";"2004";"05";8
"79506";1;"ALEXANDRE";"2005";"05";8
"79603";1;"ALEXANDRE";"2006";"05";5
"79699";1;"ALEXANDRE";"2007";"05";6
"79795";1;"ALEXANDRE";"2008";"05";11
"79980";1;"ALEXANDRE";"2010";"05";5
"80076";1;"ALEXANDRE";"2011";"05";5
"80257";1;"ALEXANDRE";"2013";"05";4
"80419";1;"ALEXANDRE";"2015";"05";3
"80504";1;"ALEXANDRE";"2016";"05";4
"85648";1;"ALEXIS";"2000";"05";5
"85747";1;"ALEXIS";"2001";"05";10
"85846";1;"ALEXIS";"2002";"05";3
"85943";1;"ALEXIS";"2003";"05";10
"86040";1;"ALEXIS";"2004";"05";6
"86138";1;"ALEXIS";"2005";"05";4
"86235";1;"ALEXIS";"2006";"05";7
"86332";1;"ALEXIS";"2007";"05";8
"86428";1;"ALEXIS";"2008";"05";5
"86523";1;"ALEXIS";"2009";"05";4
"86712";1;"ALEXIS";"2011";"05";12
