"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8829";1;"_PRENOMS_RARES";"2000";"24";26
"8928";1;"_PRENOMS_RARES";"2001";"24";24
"9026";1;"_PRENOMS_RARES";"2002";"24";24
"9125";1;"_PRENOMS_RARES";"2003";"24";31
"9223";1;"_PRENOMS_RARES";"2004";"24";26
"9322";1;"_PRENOMS_RARES";"2005";"24";35
"9421";1;"_PRENOMS_RARES";"2006";"24";39
"9520";1;"_PRENOMS_RARES";"2007";"24";67
"9619";1;"_PRENOMS_RARES";"2008";"24";63
"9717";1;"_PRENOMS_RARES";"2009";"24";51
"9816";1;"_PRENOMS_RARES";"2010";"24";83
"9915";1;"_PRENOMS_RARES";"2011";"24";77
"10014";1;"_PRENOMS_RARES";"2012";"24";75
"10113";1;"_PRENOMS_RARES";"2013";"24";79
"10212";1;"_PRENOMS_RARES";"2014";"24";52
"10311";1;"_PRENOMS_RARES";"2015";"24";47
"10410";1;"_PRENOMS_RARES";"2016";"24";68
"10509";1;"_PRENOMS_RARES";"2017";"24";57
"10608";1;"_PRENOMS_RARES";"2018";"24";66
"10707";1;"_PRENOMS_RARES";"2019";"24";68
"10806";1;"_PRENOMS_RARES";"2020";"24";66
"11148";1;"AARON";"2007";"24";5
"11229";1;"AARON";"2008";"24";7
"11314";1;"AARON";"2009";"24";6
"11399";1;"AARON";"2010";"24";8
"11483";1;"AARON";"2011";"24";5
"11572";1;"AARON";"2012";"24";12
"11661";1;"AARON";"2013";"24";8
"11754";1;"AARON";"2014";"24";9
"11846";1;"AARON";"2015";"24";8
"11940";1;"AARON";"2016";"24";10
"12033";1;"AARON";"2017";"24";9
"12128";1;"AARON";"2018";"24";12
"12219";1;"AARON";"2019";"24";11
"12315";1;"AARON";"2020";"24";12
"20591";1;"ABEL";"2008";"24";3
"20621";1;"ABEL";"2009";"24";3
"20694";1;"ABEL";"2011";"24";3
"20784";1;"ABEL";"2013";"24";6
"20837";1;"ABEL";"2014";"24";4
"20890";1;"ABEL";"2015";"24";6
"20942";1;"ABEL";"2016";"24";3
"21002";1;"ABEL";"2017";"24";7
"21117";1;"ABEL";"2019";"24";3
"21179";1;"ABEL";"2020";"24";4
"22959";1;"ACHILLE";"2009";"24";3
"23343";1;"ACHILLE";"2018";"24";3
"24388";1;"ADAM";"2001";"24";5
"24520";1;"ADAM";"2003";"24";8
"24594";1;"ADAM";"2004";"24";4
"24670";1;"ADAM";"2005";"24";6
"24751";1;"ADAM";"2006";"24";10
"24835";1;"ADAM";"2007";"24";7
"24924";1;"ADAM";"2008";"24";5
"25013";1;"ADAM";"2009";"24";3
"25103";1;"ADAM";"2010";"24";8
"25193";1;"ADAM";"2011";"24";16
"25287";1;"ADAM";"2012";"24";5
"25375";1;"ADAM";"2013";"24";10
"25468";1;"ADAM";"2014";"24";8
"25561";1;"ADAM";"2015";"24";15
