"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8862";1;"_PRENOMS_RARES";"2000";"57";89
"8960";1;"_PRENOMS_RARES";"2001";"57";104
"9059";1;"_PRENOMS_RARES";"2002";"57";96
"9157";1;"_PRENOMS_RARES";"2003";"57";129
"9256";1;"_PRENOMS_RARES";"2004";"57";157
"9355";1;"_PRENOMS_RARES";"2005";"57";161
"9454";1;"_PRENOMS_RARES";"2006";"57";157
"9553";1;"_PRENOMS_RARES";"2007";"57";160
"9651";1;"_PRENOMS_RARES";"2008";"57";175
"9750";1;"_PRENOMS_RARES";"2009";"57";163
"9849";1;"_PRENOMS_RARES";"2010";"57";178
"9948";1;"_PRENOMS_RARES";"2011";"57";216
"10047";1;"_PRENOMS_RARES";"2012";"57";170
"10146";1;"_PRENOMS_RARES";"2013";"57";204
"10245";1;"_PRENOMS_RARES";"2014";"57";228
"10344";1;"_PRENOMS_RARES";"2015";"57";197
"10443";1;"_PRENOMS_RARES";"2016";"57";242
"10542";1;"_PRENOMS_RARES";"2017";"57";252
"10641";1;"_PRENOMS_RARES";"2018";"57";258
"10740";1;"_PRENOMS_RARES";"2019";"57";251
"10839";1;"_PRENOMS_RARES";"2020";"57";249
"11004";1;"AARON";"2004";"57";4
"11046";1;"AARON";"2005";"57";6
"11102";1;"AARON";"2006";"57";6
"11172";1;"AARON";"2007";"57";12
"11256";1;"AARON";"2008";"57";10
"11343";1;"AARON";"2009";"57";19
"11427";1;"AARON";"2010";"57";19
"11512";1;"AARON";"2011";"57";27
"11601";1;"AARON";"2012";"57";12
"11692";1;"AARON";"2013";"57";23
"11783";1;"AARON";"2014";"57";26
"11876";1;"AARON";"2015";"57";20
"11970";1;"AARON";"2016";"57";32
"12064";1;"AARON";"2017";"57";26
"12156";1;"AARON";"2018";"57";24
"12249";1;"AARON";"2019";"57";35
"12347";1;"AARON";"2020";"57";28
"12518";1;"ABD";"2012";"57";3
"13039";1;"ABDALLAH";"2012";"57";5
"13062";1;"ABDALLAH";"2013";"57";3
"13112";1;"ABDALLAH";"2015";"57";3
"13191";1;"ABDALLAH";"2018";"57";3
"13215";1;"ABDALLAH";"2019";"57";5
"13760";1;"ABDEL";"2017";"57";3
"15505";1;"ABDELKADER";"2000";"57";3
"15559";1;"ABDELKADER";"2004";"57";3
"15582";1;"ABDELKADER";"2006";"57";5
"15608";1;"ABDELKADER";"2008";"57";4
"16233";1;"ABDELLAH";"2006";"57";4
"17007";1;"ABDERRAHMANE";"2013";"57";3
"18091";1;"ABDULLAH";"2002";"57";4
"18095";1;"ABDULLAH";"2003";"57";4
"18117";1;"ABDULLAH";"2008";"57";3
"18124";1;"ABDULLAH";"2010";"57";3
"18161";1;"ABDULLAH";"2015";"57";3
"18192";1;"ABDULLAH";"2018";"57";3
"18243";1;"ABED";"2007";"57";3
"20710";1;"ABEL";"2011";"57";4
"20803";1;"ABEL";"2013";"57";4
"20856";1;"ABEL";"2014";"57";3
"20910";1;"ABEL";"2015";"57";5
