"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8900";1;"_PRENOMS_RARES";"2000";"95";432
"8998";1;"_PRENOMS_RARES";"2001";"95";479
"9097";1;"_PRENOMS_RARES";"2002";"95";545
"9195";1;"_PRENOMS_RARES";"2003";"95";577
"9294";1;"_PRENOMS_RARES";"2004";"95";602
"9393";1;"_PRENOMS_RARES";"2005";"95";639
"9492";1;"_PRENOMS_RARES";"2006";"95";697
"9591";1;"_PRENOMS_RARES";"2007";"95";724
"9689";1;"_PRENOMS_RARES";"2008";"95";710
"9788";1;"_PRENOMS_RARES";"2009";"95";696
"9887";1;"_PRENOMS_RARES";"2010";"95";781
"9986";1;"_PRENOMS_RARES";"2011";"95";741
"10085";1;"_PRENOMS_RARES";"2012";"95";839
"10184";1;"_PRENOMS_RARES";"2013";"95";855
"10283";1;"_PRENOMS_RARES";"2014";"95";855
"10382";1;"_PRENOMS_RARES";"2015";"95";848
"10481";1;"_PRENOMS_RARES";"2016";"95";869
"10580";1;"_PRENOMS_RARES";"2017";"95";876
"10679";1;"_PRENOMS_RARES";"2018";"95";924
"10778";1;"_PRENOMS_RARES";"2019";"95";948
"10877";1;"_PRENOMS_RARES";"2020";"95";994
"10889";1;"AAHIL";"2016";"95";3
"10943";1;"AARON";"2000";"95";8
"10959";1;"AARON";"2001";"95";9
"10973";1;"AARON";"2002";"95";4
"10986";1;"AARON";"2003";"95";9
"11022";1;"AARON";"2004";"95";11
"11071";1;"AARON";"2005";"95";16
"11130";1;"AARON";"2006";"95";19
"11206";1;"AARON";"2007";"95";31
"11293";1;"AARON";"2008";"95";32
"11378";1;"AARON";"2009";"95";29
"11463";1;"AARON";"2010";"95";30
"11549";1;"AARON";"2011";"95";44
"11638";1;"AARON";"2012";"95";46
"11729";1;"AARON";"2013";"95";41
"11820";1;"AARON";"2014";"95";34
"11914";1;"AARON";"2015";"95";40
"12008";1;"AARON";"2016";"95";59
"12102";1;"AARON";"2017";"95";62
"12194";1;"AARON";"2018";"95";69
"12287";1;"AARON";"2019";"95";55
"12385";1;"AARON";"2020";"95";60
"12502";1;"ABD";"2007";"95";5
"12563";1;"ABD-ALLAH";"2014";"95";4
"12868";1;"ABDALLAH";"2000";"95";4
"12877";1;"ABDALLAH";"2001";"95";4
"12888";1;"ABDALLAH";"2002";"95";5
"12900";1;"ABDALLAH";"2003";"95";5
"12913";1;"ABDALLAH";"2004";"95";6
"12928";1;"ABDALLAH";"2005";"95";10
"12939";1;"ABDALLAH";"2006";"95";14
"12953";1;"ABDALLAH";"2007";"95";5
"12974";1;"ABDALLAH";"2008";"95";12
"12995";1;"ABDALLAH";"2009";"95";5
"13014";1;"ABDALLAH";"2010";"95";10
"13032";1;"ABDALLAH";"2011";"95";10
"13052";1;"ABDALLAH";"2012";"95";14
"13077";1;"ABDALLAH";"2013";"95";9
"13100";1;"ABDALLAH";"2014";"95";18
"13129";1;"ABDALLAH";"2015";"95";15
"13156";1;"ABDALLAH";"2016";"95";12
"13181";1;"ABDALLAH";"2017";"95";14
"13206";1;"ABDALLAH";"2018";"95";15
"13226";1;"ABDALLAH";"2019";"95";8
"13248";1;"ABDALLAH";"2020";"95";7
"13254";1;"ABDARRAHMAN";"2015";"95";3
"13680";1;"ABDEL";"2005";"95";4
"13742";1;"ABDEL";"2014";"95";3
"13752";1;"ABDEL";"2015";"95";5
"13767";1;"ABDEL";"2017";"95";4
"14132";1;"ABDELAZIZ";"2005";"95";3
"14411";1;"ABDELHAKIM";"2010";"95";3
"14545";1;"ABDELJALIL";"2006";"95";3
