"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8897";1;"_PRENOMS_RARES";"2000";"92";549
"8995";1;"_PRENOMS_RARES";"2001";"92";631
"9094";1;"_PRENOMS_RARES";"2002";"92";655
"9192";1;"_PRENOMS_RARES";"2003";"92";690
"9291";1;"_PRENOMS_RARES";"2004";"92";723
"9390";1;"_PRENOMS_RARES";"2005";"92";731
"9489";1;"_PRENOMS_RARES";"2006";"92";747
"9588";1;"_PRENOMS_RARES";"2007";"92";774
"9686";1;"_PRENOMS_RARES";"2008";"92";761
"9785";1;"_PRENOMS_RARES";"2009";"92";775
"9884";1;"_PRENOMS_RARES";"2010";"92";825
"9983";1;"_PRENOMS_RARES";"2011";"92";875
"10082";1;"_PRENOMS_RARES";"2012";"92";853
"10181";1;"_PRENOMS_RARES";"2013";"92";837
"10280";1;"_PRENOMS_RARES";"2014";"92";838
"10379";1;"_PRENOMS_RARES";"2015";"92";824
"10478";1;"_PRENOMS_RARES";"2016";"92";797
"10577";1;"_PRENOMS_RARES";"2017";"92";737
"10676";1;"_PRENOMS_RARES";"2018";"92";782
"10775";1;"_PRENOMS_RARES";"2019";"92";799
"10874";1;"_PRENOMS_RARES";"2020";"92";787
"10941";1;"AARON";"2000";"92";6
"10956";1;"AARON";"2001";"92";5
"10970";1;"AARON";"2002";"92";9
"10983";1;"AARON";"2003";"92";5
"11019";1;"AARON";"2004";"92";18
"11068";1;"AARON";"2005";"92";24
"11127";1;"AARON";"2006";"92";24
"11203";1;"AARON";"2007";"92";34
"11290";1;"AARON";"2008";"92";48
"11375";1;"AARON";"2009";"92";44
"11460";1;"AARON";"2010";"92";47
"11546";1;"AARON";"2011";"92";50
"11635";1;"AARON";"2012";"92";47
"11726";1;"AARON";"2013";"92";53
"11817";1;"AARON";"2014";"92";45
"11911";1;"AARON";"2015";"92";59
"12005";1;"AARON";"2016";"92";59
"12099";1;"AARON";"2017";"92";70
"12191";1;"AARON";"2018";"92";59
"12284";1;"AARON";"2019";"92";74
"12382";1;"AARON";"2020";"92";66
"12501";1;"ABD";"2007";"92";4
"12510";1;"ABD";"2010";"92";3
"12536";1;"ABD";"2015";"92";4
"12547";1;"ABD";"2017";"92";3
"12552";1;"ABD";"2018";"92";4
"12865";1;"ABDALLAH";"2000";"92";6
"12875";1;"ABDALLAH";"2001";"92";6
"12885";1;"ABDALLAH";"2002";"92";3
