"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8869";1;"_PRENOMS_RARES";"2000";"64";70
"8967";1;"_PRENOMS_RARES";"2001";"64";84
"9066";1;"_PRENOMS_RARES";"2002";"64";92
"9164";1;"_PRENOMS_RARES";"2003";"64";97
"9263";1;"_PRENOMS_RARES";"2004";"64";99
"9362";1;"_PRENOMS_RARES";"2005";"64";97
"9461";1;"_PRENOMS_RARES";"2006";"64";123
"9560";1;"_PRENOMS_RARES";"2007";"64";118
"9658";1;"_PRENOMS_RARES";"2008";"64";118
"9757";1;"_PRENOMS_RARES";"2009";"64";153
"9856";1;"_PRENOMS_RARES";"2010";"64";139
"9955";1;"_PRENOMS_RARES";"2011";"64";136
"10054";1;"_PRENOMS_RARES";"2012";"64";149
"10153";1;"_PRENOMS_RARES";"2013";"64";143
"10252";1;"_PRENOMS_RARES";"2014";"64";145
"10351";1;"_PRENOMS_RARES";"2015";"64";175
"10450";1;"_PRENOMS_RARES";"2016";"64";174
"10549";1;"_PRENOMS_RARES";"2017";"64";173
"10648";1;"_PRENOMS_RARES";"2018";"64";149
"10747";1;"_PRENOMS_RARES";"2019";"64";148
"10846";1;"_PRENOMS_RARES";"2020";"64";166
"11107";1;"AARON";"2006";"64";4
"11178";1;"AARON";"2007";"64";4
"11263";1;"AARON";"2008";"64";14
"11349";1;"AARON";"2009";"64";5
"11434";1;"AARON";"2010";"64";8
"11519";1;"AARON";"2011";"64";10
"11608";1;"AARON";"2012";"64";12
"11699";1;"AARON";"2013";"64";12
"11789";1;"AARON";"2014";"64";16
"11883";1;"AARON";"2015";"64";16
"11977";1;"AARON";"2016";"64";19
"12071";1;"AARON";"2017";"64";12
"12163";1;"AARON";"2018";"64";12
"12256";1;"AARON";"2019";"64";17
"12354";1;"AARON";"2020";"64";20
"13143";1;"ABDALLAH";"2016";"64";3
"20914";1;"ABEL";"2015";"64";5
"20968";1;"ABEL";"2016";"64";3
"21029";1;"ABEL";"2017";"64";3
"21142";1;"ABEL";"2019";"64";3
"22861";1;"ACHILLE";"2006";"64";4
"22905";1;"ACHILLE";"2007";"64";3
"23021";1;"ACHILLE";"2010";"64";4
"23149";1;"ACHILLE";"2013";"64";3
"23192";1;"ACHILLE";"2014";"64";6
"23275";1;"ACHILLE";"2016";"64";3
"23317";1;"ACHILLE";"2017";"64";5
"23366";1;"ACHILLE";"2018";"64";5
"23413";1;"ACHILLE";"2019";"64";4
"23463";1;"ACHILLE";"2020";"64";5
"24413";1;"ADAM";"2001";"64";4
"24476";1;"ADAM";"2002";"64";6
"24549";1;"ADAM";"2003";"64";5
"24623";1;"ADAM";"2004";"64";10
"24700";1;"ADAM";"2005";"64";8
"24783";1;"ADAM";"2006";"64";6
"24871";1;"ADAM";"2007";"64";11
"24961";1;"ADAM";"2008";"64";12
"25049";1;"ADAM";"2009";"64";17
"25138";1;"ADAM";"2010";"64";10
"25230";1;"ADAM";"2011";"64";17
"25321";1;"ADAM";"2012";"64";22
"25413";1;"ADAM";"2013";"64";17
"25506";1;"ADAM";"2014";"64";20
"25599";1;"ADAM";"2015";"64";35
"25694";1;"ADAM";"2016";"64";22
"25783";1;"ADAM";"2017";"64";23
"25872";1;"ADAM";"2018";"64";19
"25966";1;"ADAM";"2019";"64";22
"26058";1;"ADAM";"2020";"64";20
"28426";1;"ADEM";"2017";"64";4
"31273";1;"ADONIS";"2015";"64";3
"31665";1;"ADRIAN";"2002";"64";3
"31692";1;"ADRIAN";"2004";"64";3
"31779";1;"ADRIAN";"2009";"64";3
"31830";1;"ADRIAN";"2012";"64";3
"31906";1;"ADRIAN";"2016";"64";6
"31926";1;"ADRIAN";"2017";"64";5
"31950";1;"ADRIAN";"2018";"64";3
"31975";1;"ADRIAN";"2019";"64";3
"32014";1;"ADRIÀN";"2018";"64";3
"37896";1;"ADRIEN";"2000";"64";32
"37994";1;"ADRIEN";"2001";"64";29
"38092";1;"ADRIEN";"2002";"64";27
"38188";1;"ADRIEN";"2003";"64";20
"38285";1;"ADRIEN";"2004";"64";18
"38381";1;"ADRIEN";"2005";"64";16
"38474";1;"ADRIEN";"2006";"64";17
"38565";1;"ADRIEN";"2007";"64";19
"38659";1;"ADRIEN";"2008";"64";13
"38750";1;"ADRIEN";"2009";"64";17
"38837";1;"ADRIEN";"2010";"64";17
"38920";1;"ADRIEN";"2011";"64";8
"39007";1;"ADRIEN";"2012";"64";12
"39090";1;"ADRIEN";"2013";"64";10
"39172";1;"ADRIEN";"2014";"64";19
"39249";1;"ADRIEN";"2015";"64";4
"39322";1;"ADRIEN";"2016";"64";8
"39399";1;"ADRIEN";"2017";"64";7
"39467";1;"ADRIEN";"2018";"64";4
"39534";1;"ADRIEN";"2019";"64";9
"39596";1;"ADRIEN";"2020";"64";6
"39660";1;"AEDAN";"2013";"64";3
"39706";1;"AEDAN";"2017";"64";3
"42541";1;"AIDAN";"2009";"64";3
"42580";1;"AIDAN";"2011";"64";4
"42687";1;"AÏDAN";"2014";"64";5
"42720";1;"AÏDAN";"2017";"64";3
"42795";1;"AIDEN";"2015";"64";3
"42896";1;"AÏDEN";"2015";"64";3
"47317";1;"AITOR";"2000";"64";5
"47318";1;"AITOR";"2002";"64";5
"47319";1;"AITOR";"2006";"64";3
"47320";1;"AITOR";"2008";"64";6
"47321";1;"AITOR";"2009";"64";4
"47322";1;"AITOR";"2010";"64";4
"47323";1;"AITOR";"2012";"64";6
"47324";1;"AITOR";"2013";"64";4
"47325";1;"AITOR";"2014";"64";3
"47326";1;"AITOR";"2015";"64";4
"47327";1;"AITOR";"2016";"64";5
"47328";1;"AITOR";"2017";"64";4
"47329";1;"AITOR";"2018";"64";3
"47331";1;"AÏTOR";"2014";"64";3
"54357";1;"ALAIN";"2001";"64";4
"55652";1;"ALAN";"2000";"64";7
"55730";1;"ALAN";"2001";"64";3
"55869";1;"ALAN";"2003";"64";6
"55937";1;"ALAN";"2004";"64";5
"55996";1;"ALAN";"2005";"64";3
"56060";1;"ALAN";"2006";"64";8
"56306";1;"ALAN";"2011";"64";4
"56448";1;"ALAN";"2015";"64";3
"58941";1;"ALBAN";"2001";"64";6
"59004";1;"ALBAN";"2002";"64";3
"59063";1;"ALBAN";"2003";"64";7
"59129";1;"ALBAN";"2004";"64";6
"59197";1;"ALBAN";"2005";"64";10
"59268";1;"ALBAN";"2006";"64";4
"59340";1;"ALBAN";"2007";"64";9
"59412";1;"ALBAN";"2008";"64";10
"59488";1;"ALBAN";"2009";"64";8
"59557";1;"ALBAN";"2010";"64";7
"59622";1;"ALBAN";"2011";"64";5
"59688";1;"ALBAN";"2012";"64";6
"59759";1;"ALBAN";"2013";"64";5
"59822";1;"ALBAN";"2014";"64";4
"59949";1;"ALBAN";"2016";"64";8
"60015";1;"ALBAN";"2017";"64";9
