"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8879";1;"_PRENOMS_RARES";"2000";"74";88
"8977";1;"_PRENOMS_RARES";"2001";"74";112
"9076";1;"_PRENOMS_RARES";"2002";"74";119
"9174";1;"_PRENOMS_RARES";"2003";"74";101
"9273";1;"_PRENOMS_RARES";"2004";"74";121
"9372";1;"_PRENOMS_RARES";"2005";"74";159
"9471";1;"_PRENOMS_RARES";"2006";"74";171
"9570";1;"_PRENOMS_RARES";"2007";"74";169
"9668";1;"_PRENOMS_RARES";"2008";"74";203
"9767";1;"_PRENOMS_RARES";"2009";"74";191
"9866";1;"_PRENOMS_RARES";"2010";"74";182
"9965";1;"_PRENOMS_RARES";"2011";"74";211
"10064";1;"_PRENOMS_RARES";"2012";"74";221
"10163";1;"_PRENOMS_RARES";"2013";"74";218
"10262";1;"_PRENOMS_RARES";"2014";"74";237
"10361";1;"_PRENOMS_RARES";"2015";"74";270
"10460";1;"_PRENOMS_RARES";"2016";"74";238
"10559";1;"_PRENOMS_RARES";"2017";"74";258
"10658";1;"_PRENOMS_RARES";"2018";"74";244
"10757";1;"_PRENOMS_RARES";"2019";"74";258
"10856";1;"_PRENOMS_RARES";"2020";"74";284
"11056";1;"AARON";"2005";"74";3
"11115";1;"AARON";"2006";"74";6
"11187";1;"AARON";"2007";"74";6
"11272";1;"AARON";"2008";"74";12
"11358";1;"AARON";"2009";"74";21
"11443";1;"AARON";"2010";"74";24
"11529";1;"AARON";"2011";"74";31
"11617";1;"AARON";"2012";"74";23
"11708";1;"AARON";"2013";"74";27
"11799";1;"AARON";"2014";"74";30
"11893";1;"AARON";"2015";"74";42
"11987";1;"AARON";"2016";"74";51
"12081";1;"AARON";"2017";"74";33
"12173";1;"AARON";"2018";"74";42
"12266";1;"AARON";"2019";"74";43
"12364";1;"AARON";"2020";"74";34
"12920";1;"ABDALLAH";"2005";"74";3
"13004";1;"ABDALLAH";"2010";"74";4
"13066";1;"ABDALLAH";"2013";"74";4
"13118";1;"ABDALLAH";"2015";"74";4
"13146";1;"ABDALLAH";"2016";"74";3
"13170";1;"ABDALLAH";"2017";"74";6
"13762";1;"ABDEL";"2017";"74";4
"15509";1;"ABDELKADER";"2000";"74";3
"17826";1;"ABDOULAYE";"2015";"74";3
"18102";1;"ABDULLAH";"2005";"74";4
"18110";1;"ABDULLAH";"2006";"74";3
"18137";1;"ABDULLAH";"2012";"74";4
"18204";1;"ABDULLAH";"2019";"74";4
"20637";1;"ABEL";"2009";"74";4
"20679";1;"ABEL";"2010";"74";3
"20716";1;"ABEL";"2011";"74";3
"20812";1;"ABEL";"2013";"74";9
"20866";1;"ABEL";"2014";"74";11
"20920";1;"ABEL";"2015";"74";4
"21036";1;"ABEL";"2017";"74";7
"21088";1;"ABEL";"2018";"74";5
"21149";1;"ABEL";"2019";"74";6
"21208";1;"ABEL";"2020";"74";5
"22802";1;"ACHILLE";"2004";"74";3
"22910";1;"ACHILLE";"2007";"74";3
"22945";1;"ACHILLE";"2008";"74";4
"22982";1;"ACHILLE";"2009";"74";7
"23027";1;"ACHILLE";"2010";"74";7
"23071";1;"ACHILLE";"2011";"74";4
"23114";1;"ACHILLE";"2012";"74";6
"23156";1;"ACHILLE";"2013";"74";8
"23236";1;"ACHILLE";"2015";"74";3
