"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8809";1;"_PRENOMS_RARES";"2000";"04";10
"8908";1;"_PRENOMS_RARES";"2001";"04";13
"9006";1;"_PRENOMS_RARES";"2002";"04";8
"9105";1;"_PRENOMS_RARES";"2003";"04";16
"9203";1;"_PRENOMS_RARES";"2004";"04";21
"9302";1;"_PRENOMS_RARES";"2005";"04";27
"9401";1;"_PRENOMS_RARES";"2006";"04";18
"9500";1;"_PRENOMS_RARES";"2007";"04";28
"9599";1;"_PRENOMS_RARES";"2008";"04";13
"9697";1;"_PRENOMS_RARES";"2009";"04";19
"9796";1;"_PRENOMS_RARES";"2010";"04";21
"9895";1;"_PRENOMS_RARES";"2011";"04";28
"9994";1;"_PRENOMS_RARES";"2012";"04";18
"10093";1;"_PRENOMS_RARES";"2013";"04";28
"10192";1;"_PRENOMS_RARES";"2014";"04";27
"10291";1;"_PRENOMS_RARES";"2015";"04";24
"10390";1;"_PRENOMS_RARES";"2016";"04";29
"10489";1;"_PRENOMS_RARES";"2017";"04";30
"10588";1;"_PRENOMS_RARES";"2018";"04";24
"10687";1;"_PRENOMS_RARES";"2019";"04";25
"10786";1;"_PRENOMS_RARES";"2020";"04";26
"11213";1;"AARON";"2008";"04";5
"11468";1;"AARON";"2011";"04";3
"11555";1;"AARON";"2012";"04";7
"11644";1;"AARON";"2013";"04";5
"11735";1;"AARON";"2014";"04";4
"11828";1;"AARON";"2015";"04";5
"11922";1;"AARON";"2016";"04";8
"12016";1;"AARON";"2017";"04";5
"12109";1;"AARON";"2018";"04";5
"12202";1;"AARON";"2019";"04";6
"12295";1;"AARON";"2020";"04";3
"24379";1;"ADAM";"2001";"04";3
"24734";1;"ADAM";"2006";"04";4
"24820";1;"ADAM";"2007";"04";3
"24907";1;"ADAM";"2008";"04";7
"25086";1;"ADAM";"2010";"04";3
"25176";1;"ADAM";"2011";"04";5
"25268";1;"ADAM";"2012";"04";7
"25358";1;"ADAM";"2013";"04";5
"25450";1;"ADAM";"2014";"04";6
"25637";1;"ADAM";"2016";"04";7
"25731";1;"ADAM";"2017";"04";4
"25820";1;"ADAM";"2018";"04";5
"25910";1;"ADAM";"2019";"04";6
"26003";1;"ADAM";"2020";"04";3
"28113";1;"ADEM";"2011";"04";3
"31917";1;"ADRIAN";"2017";"04";3
"37838";1;"ADRIEN";"2000";"04";8
"37935";1;"ADRIEN";"2001";"04";4
"38033";1;"ADRIEN";"2002";"04";4
"38227";1;"ADRIEN";"2004";"04";4
"38323";1;"ADRIEN";"2005";"04";4
"38417";1;"ADRIEN";"2006";"04";4
"38696";1;"ADRIEN";"2009";"04";3
"39043";1;"ADRIEN";"2013";"04";3
"68421";1;"ALESSANDRO";"2009";"04";3
"68869";1;"ALESSIO";"2014";"04";4
"69134";1;"ALESSIO";"2020";"04";6
"79012";1;"ALEXANDRE";"2000";"04";6
"79111";1;"ALEXANDRE";"2001";"04";5
"79209";1;"ALEXANDRE";"2002";"04";5
"79307";1;"ALEXANDRE";"2003";"04";10
"79406";1;"ALEXANDRE";"2004";"04";3
"79505";1;"ALEXANDRE";"2005";"04";4
"79602";1;"ALEXANDRE";"2006";"04";3
"79698";1;"ALEXANDRE";"2007";"04";3
"79886";1;"ALEXANDRE";"2009";"04";4
"80256";1;"ALEXANDRE";"2013";"04";6
"80503";1;"ALEXANDRE";"2016";"04";3
"80585";1;"ALEXANDRE";"2017";"04";4
"85647";1;"ALEXIS";"2000";"04";4
"85746";1;"ALEXIS";"2001";"04";5
"85845";1;"ALEXIS";"2002";"04";7
"85942";1;"ALEXIS";"2003";"04";3
"86039";1;"ALEXIS";"2004";"04";4
"86137";1;"ALEXIS";"2005";"04";4
"86234";1;"ALEXIS";"2006";"04";4
"86427";1;"ALEXIS";"2008";"04";4
