"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8883";1;"_PRENOMS_RARES";"2000";"78";314
"8981";1;"_PRENOMS_RARES";"2001";"78";312
"9080";1;"_PRENOMS_RARES";"2002";"78";347
"9178";1;"_PRENOMS_RARES";"2003";"78";295
"9277";1;"_PRENOMS_RARES";"2004";"78";366
"9376";1;"_PRENOMS_RARES";"2005";"78";405
"9475";1;"_PRENOMS_RARES";"2006";"78";373
"9574";1;"_PRENOMS_RARES";"2007";"78";391
"9672";1;"_PRENOMS_RARES";"2008";"78";405
"9771";1;"_PRENOMS_RARES";"2009";"78";454
"9870";1;"_PRENOMS_RARES";"2010";"78";475
"9969";1;"_PRENOMS_RARES";"2011";"78";464
"10068";1;"_PRENOMS_RARES";"2012";"78";486
"10167";1;"_PRENOMS_RARES";"2013";"78";536
"10266";1;"_PRENOMS_RARES";"2014";"78";490
"10365";1;"_PRENOMS_RARES";"2015";"78";535
"10464";1;"_PRENOMS_RARES";"2016";"78";492
"10563";1;"_PRENOMS_RARES";"2017";"78";501
"10662";1;"_PRENOMS_RARES";"2018";"78";512
"10761";1;"_PRENOMS_RARES";"2019";"78";504
"10860";1;"_PRENOMS_RARES";"2020";"78";524
"11016";1;"AARON";"2004";"78";4
"11060";1;"AARON";"2005";"78";8
"11119";1;"AARON";"2006";"78";9
"11191";1;"AARON";"2007";"78";17
"11276";1;"AARON";"2008";"78";17
"11362";1;"AARON";"2009";"78";14
"11447";1;"AARON";"2010";"78";27
"11533";1;"AARON";"2011";"78";27
"11621";1;"AARON";"2012";"78";26
"11712";1;"AARON";"2013";"78";33
"11803";1;"AARON";"2014";"78";40
"11897";1;"AARON";"2015";"78";35
"11991";1;"AARON";"2016";"78";36
"12085";1;"AARON";"2017";"78";40
"12177";1;"AARON";"2018";"78";47
"12270";1;"AARON";"2019";"78";34
"12368";1;"AARON";"2020";"78";41
"12864";1;"ABDALLAH";"2000";"78";5
"12873";1;"ABDALLAH";"2001";"78";4
"12884";1;"ABDALLAH";"2002";"78";4
"12923";1;"ABDALLAH";"2005";"78";4
"12934";1;"ABDALLAH";"2006";"78";5
"12948";1;"ABDALLAH";"2007";"78";5
"12969";1;"ABDALLAH";"2008";"78";6
"12990";1;"ABDALLAH";"2009";"78";4
"13008";1;"ABDALLAH";"2010";"78";5
"13026";1;"ABDALLAH";"2011";"78";7
