"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8835";1;"_PRENOMS_RARES";"2000";"30";83
"8934";1;"_PRENOMS_RARES";"2001";"30";87
"9032";1;"_PRENOMS_RARES";"2002";"30";98
"9131";1;"_PRENOMS_RARES";"2003";"30";96
"9229";1;"_PRENOMS_RARES";"2004";"30";120
"9328";1;"_PRENOMS_RARES";"2005";"30";100
"9427";1;"_PRENOMS_RARES";"2006";"30";114
"9526";1;"_PRENOMS_RARES";"2007";"30";106
"9625";1;"_PRENOMS_RARES";"2008";"30";115
"9723";1;"_PRENOMS_RARES";"2009";"30";133
"9822";1;"_PRENOMS_RARES";"2010";"30";149
"9921";1;"_PRENOMS_RARES";"2011";"30";144
"10020";1;"_PRENOMS_RARES";"2012";"30";136
"10119";1;"_PRENOMS_RARES";"2013";"30";154
"10218";1;"_PRENOMS_RARES";"2014";"30";153
"10317";1;"_PRENOMS_RARES";"2015";"30";144
"10416";1;"_PRENOMS_RARES";"2016";"30";162
"10515";1;"_PRENOMS_RARES";"2017";"30";164
"10614";1;"_PRENOMS_RARES";"2018";"30";147
"10713";1;"_PRENOMS_RARES";"2019";"30";168
"10812";1;"_PRENOMS_RARES";"2020";"30";161
"11032";1;"AARON";"2005";"30";4
"11153";1;"AARON";"2007";"30";4
"11235";1;"AARON";"2008";"30";13
"11320";1;"AARON";"2009";"30";13
"11405";1;"AARON";"2010";"30";17
"11489";1;"AARON";"2011";"30";9
"11578";1;"AARON";"2012";"30";17
"11667";1;"AARON";"2013";"30";22
"11760";1;"AARON";"2014";"30";27
"11852";1;"AARON";"2015";"30";34
"11946";1;"AARON";"2016";"30";32
"12039";1;"AARON";"2017";"30";26
"12134";1;"AARON";"2018";"30";28
"12225";1;"AARON";"2019";"30";33
"12321";1;"AARON";"2020";"30";26
"13019";1;"ABDALLAH";"2011";"30";5
"13103";1;"ABDALLAH";"2015";"30";4
"13134";1;"ABDALLAH";"2016";"30";4
"13160";1;"ABDALLAH";"2017";"30";5
"13183";1;"ABDALLAH";"2018";"30";3
"13709";1;"ABDEL";"2010";"30";3
"13744";1;"ABDEL";"2015";"30";3
"15502";1;"ABDELKADER";"2000";"30";3
"15657";1;"ABDELKADER";"2014";"30";3
"16255";1;"ABDELLAH";"2009";"30";4
