"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8842";1;"_PRENOMS_RARES";"2000";"37";58
"8941";1;"_PRENOMS_RARES";"2001";"37";61
"9039";1;"_PRENOMS_RARES";"2002";"37";78
"9138";1;"_PRENOMS_RARES";"2003";"37";85
"9236";1;"_PRENOMS_RARES";"2004";"37";81
"9335";1;"_PRENOMS_RARES";"2005";"37";109
"9434";1;"_PRENOMS_RARES";"2006";"37";105
"9533";1;"_PRENOMS_RARES";"2007";"37";122
"9632";1;"_PRENOMS_RARES";"2008";"37";116
"9730";1;"_PRENOMS_RARES";"2009";"37";146
"9829";1;"_PRENOMS_RARES";"2010";"37";144
"9928";1;"_PRENOMS_RARES";"2011";"37";135
"10027";1;"_PRENOMS_RARES";"2012";"37";179
"10126";1;"_PRENOMS_RARES";"2013";"37";177
"10225";1;"_PRENOMS_RARES";"2014";"37";167
"10324";1;"_PRENOMS_RARES";"2015";"37";165
"10423";1;"_PRENOMS_RARES";"2016";"37";196
"10522";1;"_PRENOMS_RARES";"2017";"37";191
"10621";1;"_PRENOMS_RARES";"2018";"37";195
"10720";1;"_PRENOMS_RARES";"2019";"37";201
"10819";1;"_PRENOMS_RARES";"2020";"37";192
"11037";1;"AARON";"2005";"37";3
"11091";1;"AARON";"2006";"37";4
"11159";1;"AARON";"2007";"37";6
"11241";1;"AARON";"2008";"37";12
"11326";1;"AARON";"2009";"37";15
"11410";1;"AARON";"2010";"37";14
"11495";1;"AARON";"2011";"37";14
"11584";1;"AARON";"2012";"37";13
"11674";1;"AARON";"2013";"37";13
"11766";1;"AARON";"2014";"37";14
"11859";1;"AARON";"2015";"37";24
"11953";1;"AARON";"2016";"37";23
"12046";1;"AARON";"2017";"37";24
"12139";1;"AARON";"2018";"37";16
"12232";1;"AARON";"2019";"37";25
"12328";1;"AARON";"2020";"37";26
"13084";1;"ABDALLAH";"2014";"37";3
"13107";1;"ABDALLAH";"2015";"37";5
"14129";1;"ABDELAZIZ";"2004";"37";3
"15617";1;"ABDELKADER";"2009";"37";4
"17027";1;"ABDERRAHMANE";"2015";"37";3
"20478";1;"ABEL";"2003";"37";3
"20510";1;"ABEL";"2005";"37";4
"20533";1;"ABEL";"2006";"37";3
"20561";1;"ABEL";"2007";"37";4
"20626";1;"ABEL";"2009";"37";3
"20664";1;"ABEL";"2010";"37";4
"20702";1;"ABEL";"2011";"37";3
"20746";1;"ABEL";"2012";"37";5
"20792";1;"ABEL";"2013";"37";7
"20846";1;"ABEL";"2014";"37";8
