"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8886";1;"_PRENOMS_RARES";"2000";"81";38
"8984";1;"_PRENOMS_RARES";"2001";"81";30
"9083";1;"_PRENOMS_RARES";"2002";"81";22
"9181";1;"_PRENOMS_RARES";"2003";"81";43
"9280";1;"_PRENOMS_RARES";"2004";"81";44
"9379";1;"_PRENOMS_RARES";"2005";"81";43
"9478";1;"_PRENOMS_RARES";"2006";"81";64
"9577";1;"_PRENOMS_RARES";"2007";"81";64
"9675";1;"_PRENOMS_RARES";"2008";"81";65
"9774";1;"_PRENOMS_RARES";"2009";"81";88
"9873";1;"_PRENOMS_RARES";"2010";"81";70
"9972";1;"_PRENOMS_RARES";"2011";"81";89
"10071";1;"_PRENOMS_RARES";"2012";"81";90
"10170";1;"_PRENOMS_RARES";"2013";"81";66
"10269";1;"_PRENOMS_RARES";"2014";"81";84
"10368";1;"_PRENOMS_RARES";"2015";"81";77
"10467";1;"_PRENOMS_RARES";"2016";"81";91
"10566";1;"_PRENOMS_RARES";"2017";"81";77
"10665";1;"_PRENOMS_RARES";"2018";"81";91
"10764";1;"_PRENOMS_RARES";"2019";"81";83
"10863";1;"_PRENOMS_RARES";"2020";"81";80
"11062";1;"AARON";"2005";"81";3
"11194";1;"AARON";"2007";"81";8
"11279";1;"AARON";"2008";"81";7
"11365";1;"AARON";"2009";"81";4
"11450";1;"AARON";"2010";"81";9
"11536";1;"AARON";"2011";"81";10
"11624";1;"AARON";"2012";"81";5
"11715";1;"AARON";"2013";"81";12
"11806";1;"AARON";"2014";"81";11
"11900";1;"AARON";"2015";"81";24
"11994";1;"AARON";"2016";"81";8
"12088";1;"AARON";"2017";"81";11
"12180";1;"AARON";"2018";"81";12
"12273";1;"AARON";"2019";"81";14
"12371";1;"AARON";"2020";"81";9
"15511";1;"ABDELKADER";"2000";"81";3
"21043";1;"ABEL";"2017";"81";3
"22871";1;"ACHILLE";"2006";"81";3
"23033";1;"ACHILLE";"2010";"81";3
"23119";1;"ACHILLE";"2012";"81";3
"23201";1;"ACHILLE";"2014";"81";3
"23241";1;"ACHILLE";"2015";"81";3
"23330";1;"ACHILLE";"2017";"81";4
"23692";1;"ACHRAF";"2015";"81";3
"24366";1;"ADAM";"2000";"81";3
"24426";1;"ADAM";"2001";"81";3
"24564";1;"ADAM";"2003";"81";4
"24638";1;"ADAM";"2004";"81";4
"24715";1;"ADAM";"2005";"81";6
"24799";1;"ADAM";"2006";"81";6
"24887";1;"ADAM";"2007";"81";11
"24978";1;"ADAM";"2008";"81";10
"25066";1;"ADAM";"2009";"81";11
"25155";1;"ADAM";"2010";"81";7
"25247";1;"ADAM";"2011";"81";13
"25338";1;"ADAM";"2012";"81";29
"25430";1;"ADAM";"2013";"81";20
"25523";1;"ADAM";"2014";"81";17
"25616";1;"ADAM";"2015";"81";18
"25711";1;"ADAM";"2016";"81";18
"25800";1;"ADAM";"2017";"81";20
"25888";1;"ADAM";"2018";"81";18
"25982";1;"ADAM";"2019";"81";12
"26074";1;"ADAM";"2020";"81";8
"27113";1;"ADEL";"2000";"81";5
"28238";1;"ADEM";"2013";"81";3
"28337";1;"ADEM";"2015";"81";4
"28497";1;"ADEM";"2018";"81";3
"29197";1;"ADIL";"2006";"81";3
"29270";1;"ADIL";"2010";"81";3
"37913";1;"ADRIEN";"2000";"81";17
"38011";1;"ADRIEN";"2001";"81";14
"38109";1;"ADRIEN";"2002";"81";17
"38205";1;"ADRIEN";"2003";"81";11
"38301";1;"ADRIEN";"2004";"81";13
"38398";1;"ADRIEN";"2005";"81";12
"38491";1;"ADRIEN";"2006";"81";10
"38582";1;"ADRIEN";"2007";"81";11
"38676";1;"ADRIEN";"2008";"81";11
"38766";1;"ADRIEN";"2009";"81";4
"38853";1;"ADRIEN";"2010";"81";12
"38937";1;"ADRIEN";"2011";"81";11
"39023";1;"ADRIEN";"2012";"81";10
"39105";1;"ADRIEN";"2013";"81";12
"39188";1;"ADRIEN";"2014";"81";6
"39264";1;"ADRIEN";"2015";"81";4
"39339";1;"ADRIEN";"2016";"81";3
"39413";1;"ADRIEN";"2017";"81";5
"39479";1;"ADRIEN";"2018";"81";6
"39548";1;"ADRIEN";"2019";"81";3
"39611";1;"ADRIEN";"2020";"81";5
"42065";1;"AHMED";"2018";"81";4
"42150";1;"AHMED";"2020";"81";5
"42526";1;"AIDAN";"2008";"81";3
"42691";1;"AÏDAN";"2014";"81";3
"42960";1;"AÏDEN";"2018";"81";4
"47760";1;"AKIM";"2001";"81";4
"55667";1;"ALAN";"2000";"81";5
"56180";1;"ALAN";"2008";"81";3
"56392";1;"ALAN";"2013";"81";4
"59143";1;"ALBAN";"2004";"81";4
"59211";1;"ALBAN";"2005";"81";5
"59573";1;"ALBAN";"2010";"81";3
"59773";1;"ALBAN";"2013";"81";4
"60090";1;"ALBAN";"2018";"81";5
"60204";1;"ALBAN";"2020";"81";3
"69185";1;"ALESSIO";"2020";"81";5
"71112";1;"ALEX";"2001";"81";3
"71196";1;"ALEX";"2002";"81";3
"71277";1;"ALEX";"2003";"81";4
"71349";1;"ALEX";"2004";"81";5
"71420";1;"ALEX";"2005";"81";5
"71611";1;"ALEX";"2008";"81";3
"71674";1;"ALEX";"2009";"81";3
"71737";1;"ALEX";"2010";"81";4
"79089";1;"ALEXANDRE";"2000";"81";23
"79187";1;"ALEXANDRE";"2001";"81";20
"79285";1;"ALEXANDRE";"2002";"81";22
"79384";1;"ALEXANDRE";"2003";"81";19
"79483";1;"ALEXANDRE";"2004";"81";6
"79580";1;"ALEXANDRE";"2005";"81";15
"79676";1;"ALEXANDRE";"2006";"81";11
"79773";1;"ALEXANDRE";"2007";"81";10
"79865";1;"ALEXANDRE";"2008";"81";8
"79958";1;"ALEXANDRE";"2009";"81";10
"80054";1;"ALEXANDRE";"2010";"81";6
"80146";1;"ALEXANDRE";"2011";"81";6
"80235";1;"ALEXANDRE";"2012";"81";11
"80321";1;"ALEXANDRE";"2013";"81";5
"80398";1;"ALEXANDRE";"2014";"81";8
"80482";1;"ALEXANDRE";"2015";"81";8
"80566";1;"ALEXANDRE";"2016";"81";9
"80642";1;"ALEXANDRE";"2017";"81";3
"80719";1;"ALEXANDRE";"2018";"81";3
"80790";1;"ALEXANDRE";"2019";"81";6
"80861";1;"ALEXANDRE";"2020";"81";4
"85724";1;"ALEXIS";"2000";"81";17
"85823";1;"ALEXIS";"2001";"81";21
"85921";1;"ALEXIS";"2002";"81";15
"86018";1;"ALEXIS";"2003";"81";19
"86115";1;"ALEXIS";"2004";"81";22
"86213";1;"ALEXIS";"2005";"81";17
"86310";1;"ALEXIS";"2006";"81";13
"86405";1;"ALEXIS";"2007";"81";11
"86502";1;"ALEXIS";"2008";"81";8
"86597";1;"ALEXIS";"2009";"81";12
"86690";1;"ALEXIS";"2010";"81";16
"86785";1;"ALEXIS";"2011";"81";12
