"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8899";1;"_PRENOMS_RARES";"2000";"94";504
"8997";1;"_PRENOMS_RARES";"2001";"94";562
"9096";1;"_PRENOMS_RARES";"2002";"94";565
"9194";1;"_PRENOMS_RARES";"2003";"94";621
"9293";1;"_PRENOMS_RARES";"2004";"94";641
"9392";1;"_PRENOMS_RARES";"2005";"94";679
"9491";1;"_PRENOMS_RARES";"2006";"94";733
"9590";1;"_PRENOMS_RARES";"2007";"94";686
"9688";1;"_PRENOMS_RARES";"2008";"94";713
"9787";1;"_PRENOMS_RARES";"2009";"94";749
"9886";1;"_PRENOMS_RARES";"2010";"94";874
"9985";1;"_PRENOMS_RARES";"2011";"94";853
"10084";1;"_PRENOMS_RARES";"2012";"94";944
"10183";1;"_PRENOMS_RARES";"2013";"94";908
"10282";1;"_PRENOMS_RARES";"2014";"94";862
"10381";1;"_PRENOMS_RARES";"2015";"94";883
"10480";1;"_PRENOMS_RARES";"2016";"94";925
"10579";1;"_PRENOMS_RARES";"2017";"94";894
"10678";1;"_PRENOMS_RARES";"2018";"94";901
"10777";1;"_PRENOMS_RARES";"2019";"94";943
"10876";1;"_PRENOMS_RARES";"2020";"94";1030
"10958";1;"AARON";"2001";"94";8
"10972";1;"AARON";"2002";"94";8
"10985";1;"AARON";"2003";"94";5
"11021";1;"AARON";"2004";"94";11
"11070";1;"AARON";"2005";"94";16
"11129";1;"AARON";"2006";"94";21
"11205";1;"AARON";"2007";"94";17
"11292";1;"AARON";"2008";"94";40
"11377";1;"AARON";"2009";"94";39
"11462";1;"AARON";"2010";"94";45
"11548";1;"AARON";"2011";"94";60
"11637";1;"AARON";"2012";"94";56
"11728";1;"AARON";"2013";"94";49
"11819";1;"AARON";"2014";"94";51
"11913";1;"AARON";"2015";"94";56
"12007";1;"AARON";"2016";"94";62
"12101";1;"AARON";"2017";"94";64
"12193";1;"AARON";"2018";"94";59
"12286";1;"AARON";"2019";"94";76
"12384";1;"AARON";"2020";"94";51
"12543";1;"ABD";"2016";"94";3
"12867";1;"ABDALLAH";"2000";"94";4
"12887";1;"ABDALLAH";"2002";"94";6
"12899";1;"ABDALLAH";"2003";"94";8
"12912";1;"ABDALLAH";"2004";"94";8
"12927";1;"ABDALLAH";"2005";"94";10
"12938";1;"ABDALLAH";"2006";"94";7
"12952";1;"ABDALLAH";"2007";"94";6
"12973";1;"ABDALLAH";"2008";"94";10
"12994";1;"ABDALLAH";"2009";"94";9
"13013";1;"ABDALLAH";"2010";"94";12
"13031";1;"ABDALLAH";"2011";"94";8
"13051";1;"ABDALLAH";"2012";"94";13
"13076";1;"ABDALLAH";"2013";"94";5
"13099";1;"ABDALLAH";"2014";"94";5
"13128";1;"ABDALLAH";"2015";"94";11
"13155";1;"ABDALLAH";"2016";"94";15
"13180";1;"ABDALLAH";"2017";"94";13
"13205";1;"ABDALLAH";"2018";"94";9
"13225";1;"ABDALLAH";"2019";"94";7
"13247";1;"ABDALLAH";"2020";"94";10
"13669";1;"ABDEL";"2003";"94";5
"13679";1;"ABDEL";"2005";"94";4
"13693";1;"ABDEL";"2007";"94";3
"13701";1;"ABDEL";"2008";"94";3
"13707";1;"ABDEL";"2009";"94";4
"13733";1;"ABDEL";"2013";"94";3
"13741";1;"ABDEL";"2014";"94";4
"13785";1;"ABDEL";"2020";"94";3
"13862";1;"ABDEL-MALIK";"2016";"94";3
"13874";1;"ABDEL-RAHMAN";"2013";"94";3
"14410";1;"ABDELHAKIM";"2010";"94";3
"15514";1;"ABDELKADER";"2000";"94";4
"15539";1;"ABDELKADER";"2002";"94";3
"15553";1;"ABDELKADER";"2003";"94";5
"15577";1;"ABDELKADER";"2005";"94";5
"15588";1;"ABDELKADER";"2006";"94";3
"15603";1;"ABDELKADER";"2007";"94";4
"15614";1;"ABDELKADER";"2008";"94";3
"15624";1;"ABDELKADER";"2009";"94";4
"15632";1;"ABDELKADER";"2010";"94";4
"15648";1;"ABDELKADER";"2012";"94";5
"15663";1;"ABDELKADER";"2014";"94";4
"15685";1;"ABDELKADER";"2017";"94";4
"16219";1;"ABDELLAH";"2003";"94";3
"16239";1;"ABDELLAH";"2006";"94";3
"16246";1;"ABDELLAH";"2007";"94";3
"16271";1;"ABDELLAH";"2010";"94";4
"16294";1;"ABDELLAH";"2012";"94";3
"16300";1;"ABDELLAH";"2013";"94";4
"16312";1;"ABDELLAH";"2014";"94";4
"16343";1;"ABDELLAH";"2019";"94";3
"16393";1;"ABDELMADJID";"2009";"94";3
"16532";1;"ABDELMALIK";"2010";"94";3
"16536";1;"ABDELMALIK";"2012";"94";3
"16594";1;"ABDELRAHMAN";"2005";"94";3
"16644";1;"ABDELRAHMEN";"2016";"94";3
"16709";1;"ABDENOUR";"2004";"94";3
"16778";1;"ABDERAHMANE";"2010";"94";3
"16800";1;"ABDERAHMANE";"2017";"94";3
"16869";1;"ABDERRAHMAN";"2016";"94";4
"16885";1;"ABDERRAHMAN";"2020";"94";3
"16952";1;"ABDERRAHMANE";"2003";"94";3
"16995";1;"ABDERRAHMANE";"2011";"94";3
"17004";1;"ABDERRAHMANE";"2012";"94";4
"17014";1;"ABDERRAHMANE";"2013";"94";4
"17034";1;"ABDERRAHMANE";"2015";"94";7
"17042";1;"ABDERRAHMANE";"2016";"94";3
"17056";1;"ABDERRAHMANE";"2018";"94";6
"17284";1;"ABDOU";"2002";"94";3
"17296";1;"ABDOU";"2007";"94";3
"17314";1;"ABDOU";"2011";"94";3
"17318";1;"ABDOU";"2012";"94";3
"17328";1;"ABDOU";"2016";"94";3
"17338";1;"ABDOU";"2019";"94";3
"17447";1;"ABDOUL";"2004";"94";4
"17476";1;"ABDOUL";"2013";"94";3
"17487";1;"ABDOUL";"2015";"94";5
"17499";1;"ABDOUL";"2017";"94";9
"17507";1;"ABDOUL";"2018";"94";8
"17515";1;"ABDOUL";"2019";"94";8
"17525";1;"ABDOUL";"2020";"94";7
"17533";1;"ABDOUL-AZIZ";"2018";"94";3
"17548";1;"ABDOUL-KARIM";"2017";"94";3
"17704";1;"ABDOULAYE";"2000";"94";7
"17711";1;"ABDOULAYE";"2001";"94";4
"17718";1;"ABDOULAYE";"2002";"94";4
"17726";1;"ABDOULAYE";"2003";"94";5
"17734";1;"ABDOULAYE";"2004";"94";11
"17743";1;"ABDOULAYE";"2005";"94";9
"17750";1;"ABDOULAYE";"2006";"94";7
"17756";1;"ABDOULAYE";"2007";"94";6
"17764";1;"ABDOULAYE";"2008";"94";14
"17772";1;"ABDOULAYE";"2009";"94";7
"17780";1;"ABDOULAYE";"2010";"94";10
"17791";1;"ABDOULAYE";"2011";"94";8
"17801";1;"ABDOULAYE";"2012";"94";9
"17812";1;"ABDOULAYE";"2013";"94";6
"17821";1;"ABDOULAYE";"2014";"94";6
"17834";1;"ABDOULAYE";"2015";"94";10
"17842";1;"ABDOULAYE";"2016";"94";16
"17857";1;"ABDOULAYE";"2017";"94";14
"17871";1;"ABDOULAYE";"2018";"94";23
"17883";1;"ABDOULAYE";"2019";"94";11
"17897";1;"ABDOULAYE";"2020";"94";15
"17939";1;"ABDOULLAH";"2014";"94";3
"17945";1;"ABDOULLAH";"2015";"94";3
"17987";1;"ABDOURAHMANE";"2015";"94";3
"17990";1;"ABDOURAHMANE";"2018";"94";6
"18140";1;"ABDULLAH";"2012";"94";4
"18158";1;"ABDULLAH";"2014";"94";3
"18169";1;"ABDULLAH";"2015";"94";4
"18181";1;"ABDULLAH";"2016";"94";6
"18189";1;"ABDULLAH";"2017";"94";4
"20491";1;"ABEL";"2003";"94";3
"20550";1;"ABEL";"2006";"94";3
"20647";1;"ABEL";"2009";"94";6
"20687";1;"ABEL";"2010";"94";5
"20726";1;"ABEL";"2011";"94";8
"20775";1;"ABEL";"2012";"94";8
"20826";1;"ABEL";"2013";"94";4
"20880";1;"ABEL";"2014";"94";7
"20932";1;"ABEL";"2015";"94";18
"20989";1;"ABEL";"2016";"94";10
"21051";1;"ABEL";"2017";"94";12
"21103";1;"ABEL";"2018";"94";12
"21165";1;"ABEL";"2019";"94";11
"21223";1;"ABEL";"2020";"94";4
"21303";1;"ABOU";"2004";"94";3
"21340";1;"ABOU";"2019";"94";3
"21400";1;"ABOUBACAR";"2002";"94";3
"21404";1;"ABOUBACAR";"2003";"94";4
"21421";1;"ABOUBACAR";"2007";"94";3
"21428";1;"ABOUBACAR";"2008";"94";5
"21432";1;"ABOUBACAR";"2009";"94";4
"21440";1;"ABOUBACAR";"2011";"94";8
"21447";1;"ABOUBACAR";"2012";"94";9
"21454";1;"ABOUBACAR";"2013";"94";4
"21459";1;"ABOUBACAR";"2014";"94";4
"21468";1;"ABOUBACAR";"2015";"94";7
"21475";1;"ABOUBACAR";"2016";"94";11
"21483";1;"ABOUBACAR";"2017";"94";8
"21493";1;"ABOUBACAR";"2018";"94";17
"21505";1;"ABOUBACAR";"2019";"94";10
"21517";1;"ABOUBACAR";"2020";"94";9
"21578";1;"ABOUBAKAR";"2004";"94";3
