"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8865";1;"_PRENOMS_RARES";"2000";"60";103
"8963";1;"_PRENOMS_RARES";"2001";"60";119
"9062";1;"_PRENOMS_RARES";"2002";"60";130
"9160";1;"_PRENOMS_RARES";"2003";"60";125
"9259";1;"_PRENOMS_RARES";"2004";"60";155
"9358";1;"_PRENOMS_RARES";"2005";"60";138
"9457";1;"_PRENOMS_RARES";"2006";"60";178
"9556";1;"_PRENOMS_RARES";"2007";"60";214
"9654";1;"_PRENOMS_RARES";"2008";"60";201
"9753";1;"_PRENOMS_RARES";"2009";"60";201
"9852";1;"_PRENOMS_RARES";"2010";"60";237
"9951";1;"_PRENOMS_RARES";"2011";"60";226
"10050";1;"_PRENOMS_RARES";"2012";"60";238
"10149";1;"_PRENOMS_RARES";"2013";"60";248
"10248";1;"_PRENOMS_RARES";"2014";"60";273
"10347";1;"_PRENOMS_RARES";"2015";"60";242
"10446";1;"_PRENOMS_RARES";"2016";"60";265
"10545";1;"_PRENOMS_RARES";"2017";"60";243
"10644";1;"_PRENOMS_RARES";"2018";"60";255
"10743";1;"_PRENOMS_RARES";"2019";"60";253
"10842";1;"_PRENOMS_RARES";"2020";"60";233
"10950";1;"AARON";"2001";"60";3
"11007";1;"AARON";"2004";"60";4
"11048";1;"AARON";"2005";"60";7
"11104";1;"AARON";"2006";"60";3
"11174";1;"AARON";"2007";"60";12
"11259";1;"AARON";"2008";"60";24
"11345";1;"AARON";"2009";"60";21
"11430";1;"AARON";"2010";"60";25
"11515";1;"AARON";"2011";"60";25
"11604";1;"AARON";"2012";"60";26
"11695";1;"AARON";"2013";"60";21
"11785";1;"AARON";"2014";"60";21
"11879";1;"AARON";"2015";"60";27
"11973";1;"AARON";"2016";"60";20
"12067";1;"AARON";"2017";"60";26
"12159";1;"AARON";"2018";"60";29
"12252";1;"AARON";"2019";"60";26
"12350";1;"AARON";"2020";"60";27
"12944";1;"ABDALLAH";"2007";"60";3
"12983";1;"ABDALLAH";"2009";"60";5
"13041";1;"ABDALLAH";"2012";"60";3
"13064";1;"ABDALLAH";"2013";"60";4
"13114";1;"ABDALLAH";"2015";"60";6
"13142";1;"ABDALLAH";"2016";"60";5
"13193";1;"ABDALLAH";"2018";"60";3
"16206";1;"ABDELLAH";"2000";"60";3
"16341";1;"ABDELLAH";"2019";"60";3
"17045";1;"ABDERRAHMANE";"2017";"60";4
"17307";1;"ABDOU";"2010";"60";3
"17767";1;"ABDOULAYE";"2009";"60";5
"17784";1;"ABDOULAYE";"2011";"60";4
"17793";1;"ABDOULAYE";"2012";"60";6
"17824";1;"ABDOULAYE";"2015";"60";3
"17848";1;"ABDOULAYE";"2017";"60";4
"17863";1;"ABDOULAYE";"2018";"60";3
"18186";1;"ABDULLAH";"2017";"60";3
"20452";1;"ABEL";"2001";"60";5
"20482";1;"ABEL";"2003";"60";5
"20672";1;"ABEL";"2010";"60";5
"20755";1;"ABEL";"2012";"60";4
"20805";1;"ABEL";"2013";"60";5
"20965";1;"ABEL";"2016";"60";5
"21025";1;"ABEL";"2017";"60";3
"21082";1;"ABEL";"2018";"60";3
"21139";1;"ABEL";"2019";"60";9
"21199";1;"ABEL";"2020";"60";4
"21638";1;"ABOUBAKAR";"2017";"60";4
"22825";1;"ACHILLE";"2005";"60";3
"22902";1;"ACHILLE";"2007";"60";3
"22976";1;"ACHILLE";"2009";"60";3
"23105";1;"ACHILLE";"2012";"60";4
