"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8877";1;"_PRENOMS_RARES";"2000";"72";56
"8975";1;"_PRENOMS_RARES";"2001";"72";66
"9074";1;"_PRENOMS_RARES";"2002";"72";66
"9172";1;"_PRENOMS_RARES";"2003";"72";92
"9271";1;"_PRENOMS_RARES";"2004";"72";84
"9370";1;"_PRENOMS_RARES";"2005";"72";107
"9469";1;"_PRENOMS_RARES";"2006";"72";99
"9568";1;"_PRENOMS_RARES";"2007";"72";100
"9666";1;"_PRENOMS_RARES";"2008";"72";129
"9765";1;"_PRENOMS_RARES";"2009";"72";145
"9864";1;"_PRENOMS_RARES";"2010";"72";152
"9963";1;"_PRENOMS_RARES";"2011";"72";151
"10062";1;"_PRENOMS_RARES";"2012";"72";186
"10161";1;"_PRENOMS_RARES";"2013";"72";182
"10260";1;"_PRENOMS_RARES";"2014";"72";173
"10359";1;"_PRENOMS_RARES";"2015";"72";183
"10458";1;"_PRENOMS_RARES";"2016";"72";191
"10557";1;"_PRENOMS_RARES";"2017";"72";168
"10656";1;"_PRENOMS_RARES";"2018";"72";190
"10755";1;"_PRENOMS_RARES";"2019";"72";184
"10854";1;"_PRENOMS_RARES";"2020";"72";187
"11054";1;"AARON";"2005";"72";4
"11114";1;"AARON";"2006";"72";4
"11185";1;"AARON";"2007";"72";8
"11270";1;"AARON";"2008";"72";12
"11356";1;"AARON";"2009";"72";19
"11441";1;"AARON";"2010";"72";11
"11527";1;"AARON";"2011";"72";16
"11615";1;"AARON";"2012";"72";23
"11706";1;"AARON";"2013";"72";18
"11797";1;"AARON";"2014";"72";13
"11891";1;"AARON";"2015";"72";22
"11985";1;"AARON";"2016";"72";12
"12079";1;"AARON";"2017";"72";15
"12171";1;"AARON";"2018";"72";16
"12264";1;"AARON";"2019";"72";18
"12362";1;"AARON";"2020";"72";24
"13044";1;"ABDALLAH";"2012";"72";3
"20636";1;"ABEL";"2009";"72";3
"20678";1;"ABEL";"2010";"72";3
"20715";1;"ABEL";"2011";"72";3
"20762";1;"ABEL";"2012";"72";3
"20811";1;"ABEL";"2013";"72";3
"20865";1;"ABEL";"2014";"72";8
"20918";1;"ABEL";"2015";"72";7
"20973";1;"ABEL";"2016";"72";3
"21147";1;"ABEL";"2019";"72";7
"21486";1;"ABOUBACAR";"2018";"72";3
"22759";1;"ACHILLE";"2002";"72";3
"22777";1;"ACHILLE";"2003";"72";4
"22801";1;"ACHILLE";"2004";"72";4
"22866";1;"ACHILLE";"2006";"72";3
"22909";1;"ACHILLE";"2007";"72";7
"22943";1;"ACHILLE";"2008";"72";5
"22981";1;"ACHILLE";"2009";"72";4
"23113";1;"ACHILLE";"2012";"72";4
"23154";1;"ACHILLE";"2013";"72";3
"23234";1;"ACHILLE";"2015";"72";5
"23280";1;"ACHILLE";"2016";"72";3
"23322";1;"ACHILLE";"2017";"72";5
"23370";1;"ACHILLE";"2018";"72";6
"23467";1;"ACHILLE";"2020";"72";4
"24359";1;"ADAM";"2000";"72";4
"24418";1;"ADAM";"2001";"72";3
"24555";1;"ADAM";"2003";"72";5
"24630";1;"ADAM";"2004";"72";3
"24707";1;"ADAM";"2005";"72";5
"24790";1;"ADAM";"2006";"72";11
"24878";1;"ADAM";"2007";"72";7
"24969";1;"ADAM";"2008";"72";18
"25057";1;"ADAM";"2009";"72";17
"25146";1;"ADAM";"2010";"72";19
"25238";1;"ADAM";"2011";"72";19
"25329";1;"ADAM";"2012";"72";25
"25421";1;"ADAM";"2013";"72";26
"25514";1;"ADAM";"2014";"72";27
"25607";1;"ADAM";"2015";"72";16
"25702";1;"ADAM";"2016";"72";23
"25791";1;"ADAM";"2017";"72";16
"25880";1;"ADAM";"2018";"72";15
"25973";1;"ADAM";"2019";"72";19
"26065";1;"ADAM";"2020";"72";20
"26449";1;"ADAME";"2009";"72";3
"27882";1;"ADEM";"2003";"72";3
"28141";1;"ADEM";"2011";"72";4
"28282";1;"ADEM";"2014";"72";4
"28330";1;"ADEM";"2015";"72";3
"28432";1;"ADEM";"2017";"72";4
"28490";1;"ADEM";"2018";"72";3
"28542";1;"ADEM";"2019";"72";3
"28597";1;"ADEM";"2020";"72";5
"31272";1;"ADONIS";"2013";"72";3
"31796";1;"ADRIAN";"2010";"72";3
"37904";1;"ADRIEN";"2000";"72";32
"38002";1;"ADRIEN";"2001";"72";36
"38100";1;"ADRIEN";"2002";"72";21
"38196";1;"ADRIEN";"2003";"72";21
"38292";1;"ADRIEN";"2004";"72";20
"38389";1;"ADRIEN";"2005";"72";17
"38482";1;"ADRIEN";"2006";"72";14
"38573";1;"ADRIEN";"2007";"72";12
"38667";1;"ADRIEN";"2008";"72";10
"38757";1;"ADRIEN";"2009";"72";16
"38844";1;"ADRIEN";"2010";"72";7
"38928";1;"ADRIEN";"2011";"72";10
"39014";1;"ADRIEN";"2012";"72";10
"39097";1;"ADRIEN";"2013";"72";5
"39179";1;"ADRIEN";"2014";"72";8
"39256";1;"ADRIEN";"2015";"72";6
"39330";1;"ADRIEN";"2016";"72";5
"39405";1;"ADRIEN";"2017";"72";3
"39540";1;"ADRIEN";"2019";"72";3
"39603";1;"ADRIEN";"2020";"72";4
"41710";1;"AHMED";"2009";"72";3
"41744";1;"AHMED";"2010";"72";3
"41782";1;"AHMED";"2011";"72";3
"41818";1;"AHMED";"2012";"72";4
"41980";1;"AHMED";"2016";"72";4
"42101";1;"AHMED";"2019";"72";4
"42797";1;"AIDEN";"2015";"72";3
"42933";1;"AÏDEN";"2017";"72";3
"43011";1;"AÏDEN";"2020";"72";5
"46904";1;"AIMERIC";"2000";"72";3
"48404";1;"AL";"2019";"72";3
"55658";1;"ALAN";"2000";"72";9
"55736";1;"ALAN";"2001";"72";10
"55808";1;"ALAN";"2002";"72";3
"55873";1;"ALAN";"2003";"72";6
"55940";1;"ALAN";"2004";"72";9
"56002";1;"ALAN";"2005";"72";4
"56066";1;"ALAN";"2006";"72";3
"56121";1;"ALAN";"2007";"72";7
"56172";1;"ALAN";"2008";"72";6
"56344";1;"ALAN";"2012";"72";3
"56488";1;"ALAN";"2016";"72";3
"58884";1;"ALBAN";"2000";"72";10
"58946";1;"ALBAN";"2001";"72";11
"59009";1;"ALBAN";"2002";"72";10
"59067";1;"ALBAN";"2003";"72";13
"59134";1;"ALBAN";"2004";"72";5
"59202";1;"ALBAN";"2005";"72";6
"59273";1;"ALBAN";"2006";"72";8
"59345";1;"ALBAN";"2007";"72";9
"59416";1;"ALBAN";"2008";"72";7
"59494";1;"ALBAN";"2009";"72";8
"59564";1;"ALBAN";"2010";"72";3
"59626";1;"ALBAN";"2011";"72";7
"59695";1;"ALBAN";"2012";"72";6
"59764";1;"ALBAN";"2013";"72";4
"59827";1;"ALBAN";"2014";"72";8
"59894";1;"ALBAN";"2015";"72";3
"59954";1;"ALBAN";"2016";"72";4
"60196";1;"ALBAN";"2020";"72";3
"66877";1;"ALBIN";"2004";"72";3
"68965";1;"ALESSIO";"2016";"72";3
"69114";1;"ALESSIO";"2019";"72";3
"69176";1;"ALESSIO";"2020";"72";4
"71015";1;"ALEX";"2000";"72";9
"71103";1;"ALEX";"2001";"72";14
"71187";1;"ALEX";"2002";"72";7
"71268";1;"ALEX";"2003";"72";6
"71340";1;"ALEX";"2004";"72";5
"71411";1;"ALEX";"2005";"72";7
"71481";1;"ALEX";"2006";"72";6
"71546";1;"ALEX";"2007";"72";3
"71603";1;"ALEX";"2008";"72";6
"71729";1;"ALEX";"2010";"72";9
"71788";1;"ALEX";"2011";"72";5
"71894";1;"ALEX";"2013";"72";6
"71946";1;"ALEX";"2014";"72";4
"71995";1;"ALEX";"2015";"72";3
"72169";1;"ALEX";"2019";"72";4
"79080";1;"ALEXANDRE";"2000";"72";64
"79178";1;"ALEXANDRE";"2001";"72";58
"79276";1;"ALEXANDRE";"2002";"72";46
"79375";1;"ALEXANDRE";"2003";"72";46
"79474";1;"ALEXANDRE";"2004";"72";38
"79571";1;"ALEXANDRE";"2005";"72";30
"79667";1;"ALEXANDRE";"2006";"72";27
"79764";1;"ALEXANDRE";"2007";"72";25
"79856";1;"ALEXANDRE";"2008";"72";16
"79949";1;"ALEXANDRE";"2009";"72";18
"80045";1;"ALEXANDRE";"2010";"72";19
"80137";1;"ALEXANDRE";"2011";"72";14
"80226";1;"ALEXANDRE";"2012";"72";11
"80312";1;"ALEXANDRE";"2013";"72";8
"80390";1;"ALEXANDRE";"2014";"72";10
"80473";1;"ALEXANDRE";"2015";"72";15
"80557";1;"ALEXANDRE";"2016";"72";9
"80634";1;"ALEXANDRE";"2017";"72";5
"80711";1;"ALEXANDRE";"2018";"72";3
"80782";1;"ALEXANDRE";"2019";"72";3
"80853";1;"ALEXANDRE";"2020";"72";6
"81046";1;"ALEXI";"2006";"72";4
"81088";1;"ALEXI";"2010";"72";3
"85715";1;"ALEXIS";"2000";"72";56
"85814";1;"ALEXIS";"2001";"72";60
"85912";1;"ALEXIS";"2002";"72";58
"86009";1;"ALEXIS";"2003";"72";49
"86106";1;"ALEXIS";"2004";"72";32
"86204";1;"ALEXIS";"2005";"72";48
"86301";1;"ALEXIS";"2006";"72";39
"86396";1;"ALEXIS";"2007";"72";28
"86493";1;"ALEXIS";"2008";"72";21
"86588";1;"ALEXIS";"2009";"72";18
"86681";1;"ALEXIS";"2010";"72";23
"86776";1;"ALEXIS";"2011";"72";20
"86870";1;"ALEXIS";"2012";"72";19
"86961";1;"ALEXIS";"2013";"72";14
"87051";1;"ALEXIS";"2014";"72";8
"87135";1;"ALEXIS";"2015";"72";8
"87221";1;"ALEXIS";"2016";"72";6
"87301";1;"ALEXIS";"2017";"72";4
"87372";1;"ALEXIS";"2018";"72";4
"87444";1;"ALEXIS";"2019";"72";4
"87777";1;"ALEXY";"2002";"72";5
"87815";1;"ALEXY";"2003";"72";3
"87922";1;"ALEXY";"2006";"72";3
"94134";1;"ALI";"2010";"72";4
"94268";1;"ALI";"2013";"72";3
"94316";1;"ALI";"2014";"72";3
"94365";1;"ALI";"2015";"72";3
"94416";1;"ALI";"2016";"72";5
"94468";1;"ALI";"2017";"72";13
"94521";1;"ALI";"2018";"72";6
"94574";1;"ALI";"2019";"72";4
"94631";1;"ALI";"2020";"72";8
"95455";1;"ALIX";"2006";"72";4
"95524";1;"ALIX";"2008";"72";4
"95806";1;"ALIX";"2019";"72";3
"97192";1;"ALLAN";"2000";"72";15
"97264";1;"ALLAN";"2001";"72";6
"97334";1;"ALLAN";"2002";"72";7
"97400";1;"ALLAN";"2003";"72";9
"97469";1;"ALLAN";"2004";"72";4
"97535";1;"ALLAN";"2005";"72";5
"97590";1;"ALLAN";"2006";"72";4
"97686";1;"ALLAN";"2008";"72";4
"97725";1;"ALLAN";"2009";"72";3
"97753";1;"ALLAN";"2010";"72";3
"97784";1;"ALLAN";"2011";"72";3
"98247";1;"ALOIS";"2004";"72";3
"98271";1;"ALOIS";"2005";"72";4
