"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8892";1;"_PRENOMS_RARES";"2000";"87";51
"8990";1;"_PRENOMS_RARES";"2001";"87";53
"9089";1;"_PRENOMS_RARES";"2002";"87";56
"9187";1;"_PRENOMS_RARES";"2003";"87";70
"9286";1;"_PRENOMS_RARES";"2004";"87";66
"9385";1;"_PRENOMS_RARES";"2005";"87";75
"9484";1;"_PRENOMS_RARES";"2006";"87";91
"9583";1;"_PRENOMS_RARES";"2007";"87";109
"9681";1;"_PRENOMS_RARES";"2008";"87";100
"9780";1;"_PRENOMS_RARES";"2009";"87";116
"9879";1;"_PRENOMS_RARES";"2010";"87";108
"9978";1;"_PRENOMS_RARES";"2011";"87";122
"10077";1;"_PRENOMS_RARES";"2012";"87";133
"10176";1;"_PRENOMS_RARES";"2013";"87";116
"10275";1;"_PRENOMS_RARES";"2014";"87";126
"10374";1;"_PRENOMS_RARES";"2015";"87";115
"10473";1;"_PRENOMS_RARES";"2016";"87";132
"10572";1;"_PRENOMS_RARES";"2017";"87";125
"10671";1;"_PRENOMS_RARES";"2018";"87";116
"10770";1;"_PRENOMS_RARES";"2019";"87";132
"10869";1;"_PRENOMS_RARES";"2020";"87";163
"11066";1;"AARON";"2005";"87";3
"11124";1;"AARON";"2006";"87";3
"11199";1;"AARON";"2007";"87";3
"11285";1;"AARON";"2008";"87";9
"11371";1;"AARON";"2009";"87";7
"11456";1;"AARON";"2010";"87";7
"11542";1;"AARON";"2011";"87";17
"11630";1;"AARON";"2012";"87";9
"11721";1;"AARON";"2013";"87";7
"11812";1;"AARON";"2014";"87";19
"11906";1;"AARON";"2015";"87";14
"12000";1;"AARON";"2016";"87";13
"12094";1;"AARON";"2017";"87";15
"12186";1;"AARON";"2018";"87";12
"12279";1;"AARON";"2019";"87";17
"12377";1;"AARON";"2020";"87";6
"13201";1;"ABDALLAH";"2018";"87";3
"15550";1;"ABDELKADER";"2003";"87";3
"15661";1;"ABDELKADER";"2014";"87";3
"20684";1;"ABEL";"2010";"87";3
"20821";1;"ABEL";"2013";"87";3
"20983";1;"ABEL";"2016";"87";5
"21047";1;"ABEL";"2017";"87";3
"21099";1;"ABEL";"2018";"87";5
"21217";1;"ABEL";"2020";"87";3
"21625";1;"ABOUBAKAR";"2014";"87";3
"23204";1;"ACHILLE";"2014";"87";3
"23379";1;"ACHILLE";"2018";"87";4
"24369";1;"ADAM";"2000";"87";4
"24429";1;"ADAM";"2001";"87";4
"24493";1;"ADAM";"2002";"87";3
"24721";1;"ADAM";"2005";"87";4
"24805";1;"ADAM";"2006";"87";5
"24893";1;"ADAM";"2007";"87";3
"24984";1;"ADAM";"2008";"87";5
"25072";1;"ADAM";"2009";"87";7
"25161";1;"ADAM";"2010";"87";5
"25253";1;"ADAM";"2011";"87";4
"25344";1;"ADAM";"2012";"87";9
"25436";1;"ADAM";"2013";"87";19
"25529";1;"ADAM";"2014";"87";12
"25622";1;"ADAM";"2015";"87";21
"25717";1;"ADAM";"2016";"87";18
"25806";1;"ADAM";"2017";"87";18
"25894";1;"ADAM";"2018";"87";6
"25988";1;"ADAM";"2019";"87";14
"26080";1;"ADAM";"2020";"87";14
"27116";1;"ADEL";"2000";"87";3
"28150";1;"ADEM";"2011";"87";4
"28241";1;"ADEM";"2013";"87";3
"28394";1;"ADEM";"2016";"87";3
"28443";1;"ADEM";"2017";"87";3
"28606";1;"ADEM";"2020";"87";4
"29291";1;"ADIL";"2011";"87";3
"37919";1;"ADRIEN";"2000";"87";14
"38017";1;"ADRIEN";"2001";"87";19
"38115";1;"ADRIEN";"2002";"87";11
"38211";1;"ADRIEN";"2003";"87";15
"38307";1;"ADRIEN";"2004";"87";16
"38404";1;"ADRIEN";"2005";"87";18
"38497";1;"ADRIEN";"2006";"87";18
"38588";1;"ADRIEN";"2007";"87";12
"38682";1;"ADRIEN";"2008";"87";7
"38772";1;"ADRIEN";"2009";"87";10
"38859";1;"ADRIEN";"2010";"87";5
"38943";1;"ADRIEN";"2011";"87";8
"39029";1;"ADRIEN";"2012";"87";10
"39110";1;"ADRIEN";"2013";"87";7
"39193";1;"ADRIEN";"2014";"87";5
"39269";1;"ADRIEN";"2015";"87";14
"39345";1;"ADRIEN";"2016";"87";9
"39418";1;"ADRIEN";"2017";"87";6
"39484";1;"ADRIEN";"2018";"87";5
"39552";1;"ADRIEN";"2019";"87";6
"39616";1;"ADRIEN";"2020";"87";7
"41501";1;"AHMED";"2002";"87";3
"41616";1;"AHMED";"2006";"87";3
"41680";1;"AHMED";"2008";"87";3
"41719";1;"AHMED";"2009";"87";4
"42031";1;"AHMED";"2017";"87";4
"42068";1;"AHMED";"2018";"87";3
"55672";1;"ALAN";"2000";"87";3
"55886";1;"ALAN";"2003";"87";3
"56130";1;"ALAN";"2007";"87";3
"56184";1;"ALAN";"2008";"87";4
"56275";1;"ALAN";"2010";"87";3
"58957";1;"ALBAN";"2001";"87";5
"59019";1;"ALBAN";"2002";"87";7
"59078";1;"ALBAN";"2003";"87";7
"59216";1;"ALBAN";"2005";"87";4
"59286";1;"ALBAN";"2006";"87";4
"59357";1;"ALBAN";"2007";"87";5
"59429";1;"ALBAN";"2008";"87";5
"59505";1;"ALBAN";"2009";"87";5
"59637";1;"ALBAN";"2011";"87";5
"59841";1;"ALBAN";"2014";"87";5
"59906";1;"ALBAN";"2015";"87";3
"60031";1;"ALBAN";"2017";"87";8
"60095";1;"ALBAN";"2018";"87";4
"60209";1;"ALBAN";"2020";"87";5
"67028";1;"ALBIN";"2014";"87";3
"67118";1;"ALBIN";"2020";"87";3
"69123";1;"ALESSIO";"2019";"87";3
"69189";1;"ALESSIO";"2020";"87";4
"71029";1;"ALEX";"2000";"87";7
"71117";1;"ALEX";"2001";"87";4
"71201";1;"ALEX";"2002";"87";4
"71282";1;"ALEX";"2003";"87";4
"71354";1;"ALEX";"2004";"87";4
"71424";1;"ALEX";"2005";"87";4
"71494";1;"ALEX";"2006";"87";4
"71797";1;"ALEX";"2011";"87";3
"71904";1;"ALEX";"2013";"87";4
"71955";1;"ALEX";"2014";"87";3
"72093";1;"ALEX";"2017";"87";3
"79095";1;"ALEXANDRE";"2000";"87";43
"79193";1;"ALEXANDRE";"2001";"87";46
"79291";1;"ALEXANDRE";"2002";"87";32
"79390";1;"ALEXANDRE";"2003";"87";31
"79489";1;"ALEXANDRE";"2004";"87";22
"79586";1;"ALEXANDRE";"2005";"87";18
"79682";1;"ALEXANDRE";"2006";"87";15
"79779";1;"ALEXANDRE";"2007";"87";18
"79871";1;"ALEXANDRE";"2008";"87";14
"79964";1;"ALEXANDRE";"2009";"87";12
"80060";1;"ALEXANDRE";"2010";"87";13
"80152";1;"ALEXANDRE";"2011";"87";18
"80241";1;"ALEXANDRE";"2012";"87";5
"80327";1;"ALEXANDRE";"2013";"87";5
"80404";1;"ALEXANDRE";"2014";"87";9
"80488";1;"ALEXANDRE";"2015";"87";8
"80572";1;"ALEXANDRE";"2016";"87";4
"80647";1;"ALEXANDRE";"2017";"87";5
"80724";1;"ALEXANDRE";"2018";"87";6
"80796";1;"ALEXANDRE";"2019";"87";8
"80867";1;"ALEXANDRE";"2020";"87";4
"81097";1;"ALEXI";"2011";"87";3
"85730";1;"ALEXIS";"2000";"87";35
"85829";1;"ALEXIS";"2001";"87";31
"85927";1;"ALEXIS";"2002";"87";31
"86024";1;"ALEXIS";"2003";"87";26
"86121";1;"ALEXIS";"2004";"87";39
"86219";1;"ALEXIS";"2005";"87";32
"86316";1;"ALEXIS";"2006";"87";16
"86411";1;"ALEXIS";"2007";"87";24
"86508";1;"ALEXIS";"2008";"87";13
"86603";1;"ALEXIS";"2009";"87";22
"86696";1;"ALEXIS";"2010";"87";13
"86791";1;"ALEXIS";"2011";"87";20
"86885";1;"ALEXIS";"2012";"87";9
"86976";1;"ALEXIS";"2013";"87";11
"87066";1;"ALEXIS";"2014";"87";13
"87150";1;"ALEXIS";"2015";"87";11
"87235";1;"ALEXIS";"2016";"87";4
"87315";1;"ALEXIS";"2017";"87";7
"87386";1;"ALEXIS";"2018";"87";4
"87515";1;"ALEXIS";"2020";"87";4
"93853";1;"ALI";"2003";"87";3
"93968";1;"ALI";"2006";"87";3
"94008";1;"ALI";"2007";"87";4
"94051";1;"ALI";"2008";"87";4
"94235";1;"ALI";"2012";"87";5
"94323";1;"ALI";"2014";"87";4
"94640";1;"ALI";"2020";"87";4
"97206";1;"ALLAN";"2000";"87";3
"97345";1;"ALLAN";"2002";"87";3
"97415";1;"ALLAN";"2003";"87";3
"98306";1;"ALOIS";"2006";"87";3
"98404";1;"ALOIS";"2009";"87";3
"98537";1;"ALOÏS";"2012";"87";6
"105651";1;"AMAURY";"2001";"87";3
"105907";1;"AMAURY";"2006";"87";3
"105956";1;"AMAURY";"2007";"87";5
"106089";1;"AMAURY";"2009";"87";4
"106290";1;"AMAURY";"2012";"87";3
"106352";1;"AMAURY";"2013";"87";3
"106696";1;"AMAURY";"2019";"87";3
"106752";1;"AMAURY";"2020";"87";5
"109663";1;"AMINE";"2000";"87";3
"109865";1;"AMINE";"2004";"87";7
"109926";1;"AMINE";"2005";"87";3
"110067";1;"AMINE";"2007";"87";3
"110132";1;"AMINE";"2008";"87";5
"110197";1;"AMINE";"2009";"87";5
"110263";1;"AMINE";"2010";"87";4
"110325";1;"AMINE";"2011";"87";4
"110388";1;"AMINE";"2012";"87";3
"110451";1;"AMINE";"2013";"87";7
"110513";1;"AMINE";"2014";"87";3
"110634";1;"AMINE";"2016";"87";4
"110690";1;"AMINE";"2017";"87";3
"111489";1;"AMIR";"2014";"87";3
"111544";1;"AMIR";"2015";"87";5
"111673";1;"AMIR";"2017";"87";3
"111747";1;"AMIR";"2018";"87";11
"111821";1;"AMIR";"2019";"87";5
"111891";1;"AMIR";"2020";"87";4
"113169";1;"ANAS";"2019";"87";3
"114126";1;"ANATOLE";"2007";"87";3
"114280";1;"ANATOLE";"2011";"87";5
"114428";1;"ANATOLE";"2015";"87";3
"114472";1;"ANATOLE";"2016";"87";4
"114585";1;"ANATOLE";"2019";"87";3
"122699";1;"ANDRÉ";"2015";"87";3
"122854";1;"ANDREA";"2012";"87";3
"124155";1;"ANDRÉAS";"2011";"87";3
"128732";1;"ANGEL";"2007";"87";3
"129951";1;"ANGELO";"2000";"87";4
"130073";1;"ANGELO";"2004";"87";3
"130288";1;"ANGELO";"2009";"87";3
"131738";1;"ANIS";"2013";"87";3
"135873";1;"ANTHONY";"2000";"87";30
"135971";1;"ANTHONY";"2001";"87";18
"136066";1;"ANTHONY";"2002";"87";12
"136159";1;"ANTHONY";"2003";"87";13
"136251";1;"ANTHONY";"2004";"87";10
"136342";1;"ANTHONY";"2005";"87";4
"136431";1;"ANTHONY";"2006";"87";6
"136509";1;"ANTHONY";"2007";"87";6
"136591";1;"ANTHONY";"2008";"87";4
"136731";1;"ANTHONY";"2010";"87";3
"136795";1;"ANTHONY";"2011";"87";5
"136853";1;"ANTHONY";"2012";"87";3
"136946";1;"ANTHONY";"2014";"87";6
"145069";1;"ANTOINE";"2000";"87";27
"145166";1;"ANTOINE";"2001";"87";42
"145264";1;"ANTOINE";"2002";"87";33
"145362";1;"ANTOINE";"2003";"87";28
"145458";1;"ANTOINE";"2004";"87";27
"145553";1;"ANTOINE";"2005";"87";26
"145650";1;"ANTOINE";"2006";"87";20
"145744";1;"ANTOINE";"2007";"87";21
"145841";1;"ANTOINE";"2008";"87";33
"145936";1;"ANTOINE";"2009";"87";18
"146031";1;"ANTOINE";"2010";"87";19
"146125";1;"ANTOINE";"2011";"87";22
"146217";1;"ANTOINE";"2012";"87";16
"146311";1;"ANTOINE";"2013";"87";15
"146406";1;"ANTOINE";"2014";"87";19
"146493";1;"ANTOINE";"2015";"87";20
"146585";1;"ANTOINE";"2016";"87";12
"146676";1;"ANTOINE";"2017";"87";7
"146768";1;"ANTOINE";"2018";"87";9
"146852";1;"ANTOINE";"2019";"87";13
"146943";1;"ANTOINE";"2020";"87";7
"149725";1;"ANTONIN";"2000";"87";9
"149811";1;"ANTONIN";"2001";"87";7
"149898";1;"ANTONIN";"2002";"87";9
"149984";1;"ANTONIN";"2003";"87";8
"150068";1;"ANTONIN";"2004";"87";10
"150150";1;"ANTONIN";"2005";"87";7
"150237";1;"ANTONIN";"2006";"87";9
"150322";1;"ANTONIN";"2007";"87";8
"150406";1;"ANTONIN";"2008";"87";14
"150492";1;"ANTONIN";"2009";"87";7
"150569";1;"ANTONIN";"2010";"87";4
"150653";1;"ANTONIN";"2011";"87";9
"150728";1;"ANTONIN";"2012";"87";4
"150805";1;"ANTONIN";"2013";"87";4
