"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8822";1;"_PRENOMS_RARES";"2000";"17";45
"8921";1;"_PRENOMS_RARES";"2001";"17";52
"9019";1;"_PRENOMS_RARES";"2002";"17";65
"9118";1;"_PRENOMS_RARES";"2003";"17";54
"9216";1;"_PRENOMS_RARES";"2004";"17";49
"9315";1;"_PRENOMS_RARES";"2005";"17";67
"9414";1;"_PRENOMS_RARES";"2006";"17";75
"9513";1;"_PRENOMS_RARES";"2007";"17";71
"9612";1;"_PRENOMS_RARES";"2008";"17";87
"9710";1;"_PRENOMS_RARES";"2009";"17";99
"9809";1;"_PRENOMS_RARES";"2010";"17";95
"9908";1;"_PRENOMS_RARES";"2011";"17";112
"10007";1;"_PRENOMS_RARES";"2012";"17";100
"10106";1;"_PRENOMS_RARES";"2013";"17";105
"10205";1;"_PRENOMS_RARES";"2014";"17";114
"10304";1;"_PRENOMS_RARES";"2015";"17";113
"10403";1;"_PRENOMS_RARES";"2016";"17";118
"10502";1;"_PRENOMS_RARES";"2017";"17";88
"10601";1;"_PRENOMS_RARES";"2018";"17";104
"10700";1;"_PRENOMS_RARES";"2019";"17";95
"10799";1;"_PRENOMS_RARES";"2020";"17";109
"11030";1;"AARON";"2005";"17";4
"11081";1;"AARON";"2006";"17";6
"11144";1;"AARON";"2007";"17";6
"11223";1;"AARON";"2008";"17";14
"11309";1;"AARON";"2009";"17";6
"11394";1;"AARON";"2010";"17";10
"11479";1;"AARON";"2011";"17";13
"11567";1;"AARON";"2012";"17";11
"11655";1;"AARON";"2013";"17";7
"11748";1;"AARON";"2014";"17";18
"11840";1;"AARON";"2015";"17";20
"11934";1;"AARON";"2016";"17";12
"12027";1;"AARON";"2017";"17";16
"12122";1;"AARON";"2018";"17";15
"12214";1;"AARON";"2019";"17";22
"12308";1;"AARON";"2020";"17";13
"20619";1;"ABEL";"2009";"17";3
"20654";1;"ABEL";"2010";"17";4
"20733";1;"ABEL";"2012";"17";7
"20888";1;"ABEL";"2015";"17";8
"20940";1;"ABEL";"2016";"17";4
"21000";1;"ABEL";"2017";"17";9
"21059";1;"ABEL";"2018";"17";7
"21113";1;"ABEL";"2019";"17";6
"21175";1;"ABEL";"2020";"17";5
"22737";1;"ACHILLE";"2001";"17";3
"22811";1;"ACHILLE";"2005";"17";3
"22885";1;"ACHILLE";"2007";"17";5
"22922";1;"ACHILLE";"2008";"17";3
"22999";1;"ACHILLE";"2010";"17";10
"23045";1;"ACHILLE";"2011";"17";7
"23088";1;"ACHILLE";"2012";"17";7
"23133";1;"ACHILLE";"2013";"17";6
"23171";1;"ACHILLE";"2014";"17";7
"23211";1;"ACHILLE";"2015";"17";4
"23253";1;"ACHILLE";"2016";"17";3
"23293";1;"ACHILLE";"2017";"17";8
